(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection,personal_income:government_effectiveness,government_effectiveness:relative_income,government_effectiveness:gdp,government_effectiveness:growth
-6.166757962306775e-4,0.001311319583025328,0.0017806911220026387,0.002189415106341524,0.002083616282346998,0.00262979758790669,0.002578543094665501,0.002716539468154978,0.0033002286143985846,0.0034075505240173365,0.0039439081712305995,0.002972460406870087,0.003271473399911766,0.0034128139907485134,-3.202635224047107e-5,1.09801014815116e-5,-8.065176654794124e-8,-8.86036021013843e-5,-1.381128652178862e-4,-8.143573878777207e-5,-7.58100040726247e-5,8.067676697622996e-6,-1.5081176459640636e-4,-7.982673538133707e-7,3.950667525401551e-5,-7.989374261686954e-5,1.6301752270418232e-5,-1.2670364708373854e-4,4.249377309914468e-6,-1.474406525996487e-5,7.667961989281745e-5,-1.2862472255761164e-5,-8.361989062773032e-5,-9.942591159753811e-6,-1.7352382612408576e-5,9.505187171957807e-5,-7.776204973638928e-4,-1.4564479750664889e-4,8.430763017976946e-4,-0.001330684120571093,4.2142309088713714e-5,1.491818233352067e-4,-2.592753450617157e-6,-1.3617555545921643e-4,-1.1089749288205932e-4
-0.009377443480807188,0.0012002115875964935,0.0017482082911288957,0.0021515320909381666,0.0021090540163019107,0.002512565954854223,0.0026369690291160553,0.002421822122653795,0.0029402775462490306,0.0028779563048064983,0.0029724604068701,0.004256220209101433,0.0035431672779613938,0.003380100686986272,6.564478274239326e-5,2.0764094173029502e-5,-2.846530303695312e-7,-4.247133707499623e-5,-9.490324700261185e-5,-7.31212552571431e-5,-4.843735524072807e-5,-8.977414974300054e-6,-1.2595446813498684e-4,-1.1229039503535908e-4,-2.9128223204605457e-5,-2.168696121384451e-4,-1.9827831210744423e-6,-1.0627537075760803e-4,4.931919865795382e-6,-2.1937375086612584e-5,6.889798550392192e-5,-2.228422212755375e-5,-5.833327519026551e-5,4.4199323025729275e-6,-2.562668663445629e-5,9.458912264025419e-5,1.5419412999233346e-4,-9.4847302812637e-6,-0.001726742593993044,-0.0012005166094626084,6.317996881489801e-6,1.379655869612545e-4,9.854887439874277e-8,1.439868831958275e-4,-3.180378307009794e-5
-0.0050666543016618555,0.001281696859529732,0.0017809135408180543,0.002074930251835249,0.0018752983690318037,0.002466066021533238,0.0025184347288351467,0.002527313472411755,0.003052193471843231,0.0030368144082549343,0.0032714733999117673,0.0035431672779613825,0.004047375809706191,0.0035487432809664285,7.431243092052947e-5,1.4072255827734577e-5,-2.3834692758418442e-7,-2.263546329546993e-5,-8.124117695118326e-5,-9.111814439798652e-5,-7.22057932617278e-5,1.808495144967128e-5,-9.52959042465769e-5,-4.1354599458722296e-5,5.436920587463978e-5,-1.5757227611775082e-4,6.055092759808815e-5,-1.130079158199471e-4,7.755904756424844e-6,-6.06069224281196e-6,6.980297126887278e-5,-2.1019527693882155e-5,-5.2963662215934724e-5,4.499848722077379e-6,-2.0412540284120757e-5,8.355557389443928e-5,-5.231781980222788e-4,-3.343033620149467e-5,-0.003522190080594271,-0.0012221132230130483,2.0887187853207743e-5,1.9546279664644863e-4,-2.988409229154371e-6,2.638780225419765e-4,-7.358130393339412e-5
-0.002270058482696263,0.0013150290790945156,0.001868448870489847,0.002248980348631258,0.0021641955135723897,0.002707060883356523,0.0027555299422306876,0.002740572173471965,0.0032219175329938187,0.003175622293793855,0.0034128139907485216,0.003380100686986267,0.0035487432809664272,0.00435715582006289,3.6786463479531965e-5,1.1066761657474152e-5,-1.9160040377955762e-7,1.5396777024760497e-6,1.1312767445893752e-5,-5.481857299319321e-6,-1.1841472852337269e-4,1.1021800246858188e-5,-5.96912663963643e-5,-7.332888491123553e-5,-3.5047391682996114e-5,-1.6798520654960874e-4,1.682121558952431e-5,-3.658256830888795e-5,2.4075023408872965e-6,-1.7822025386264007e-5,6.915124729745552e-5,1.2487811146451398e-6,-6.136692244077205e-5,3.947207957289455e-6,-1.3832750488973041e-5,8.716922866984425e-5,-9.572568847455856e-4,-3.397472241016901e-5,-0.001965285911775398,-0.0013510279078641984,3.005189385966416e-5,3.5275106820227e-5,1.859800796091097e-6,2.646482464582384e-4,-1.0244247869435227e-4
0.0022399050970068183,-6.95071939744347e-5,-8.452079347169797e-6,-4.116340052327404e-5,-4.9645844990048265e-5,-1.8825668681829815e-4,-9.105188925345197e-5,-7.634724847101494e-5,6.202004524331897e-5,1.4521261635045679e-5,-3.2026352240471025e-5,6.564478274239341e-5,7.431243092052968e-5,3.678646347953237e-5,1.8764610448049308e-4,1.0986824943468531e-5,-1.2744164411066206e-7,2.129041764276689e-5,2.6069945878521355e-5,-3.9155167172588495e-6,-7.002166783554638e-5,-2.387214069583283e-5,1.2508930442922788e-5,-2.955472320049717e-5,-7.183891399156283e-5,3.339553422365332e-5,-3.421665025610772e-5,7.680991802434117e-6,-7.1836208374544e-7,4.398396563325969e-7,1.2660450157918462e-7,-5.074382148441055e-6,-2.485958081203076e-8,-1.5745346193956932e-6,4.9431829498200976e-6,-1.8110477655368306e-5,-6.608954995757426e-5,3.025192268974311e-5,-6.116936884468136e-5,-5.471682378723696e-5,-1.9261653828371217e-6,7.199489132148112e-6,-3.469860286406004e-8,1.624772275813257e-5,-5.454638186970821e-6
1.2507299908478254e-4,1.0695076080888797e-5,3.7084810553977346e-6,4.30020546439219e-6,-1.6719228982877995e-5,-1.6525243164066643e-5,-1.603491472315568e-6,-3.528650935048704e-6,1.928635390057551e-6,7.202183287134742e-6,1.0980101481511286e-5,2.0764094173029577e-5,1.4072255827734482e-5,1.1066761657473569e-5,1.0986824943468567e-5,7.1816921705862615e-6,-6.971679285469079e-8,-1.984881945830776e-5,-2.69853574187783e-5,-1.607503865864339e-5,-2.2865152224988733e-5,-7.556883461188468e-6,-3.43680198660074e-5,-1.685399270658401e-5,-1.828316806157791e-5,1.7204325876755857e-05,-1.3908410618491387e-5,1.8699759763554197e-6,1.8441860062976718e-7,1.3867630826913918e-6,9.813880019233125e-7,-7.679918717069654e-7,-1.4174139542152001e-6,-2.219190244220346e-6,-7.068378651000317e-7,-1.227651555372022e-6,5.972107889340368e-6,2.6303062712322124e-6,-1.057184580899111e-4,1.3641774413038692e-5,7.742308008777063e-7,1.297103167977062e-5,-2.2925819768956478e-7,-3.1027671010664533e-6,2.1557871520169967e-6
-4.4516417103932894e-7,-8.752274265941224e-8,-2.5051130891852566e-9,1.8510001812753258e-8,1.868300555939002e-7,1.9808305704555532e-7,2.6524829615211745e-8,4.1872756150929e-8,1.335220087196268e-8,-4.699559177924219e-8,-8.065176654793709e-8,-2.846530303695317e-7,-2.3834692758418323e-7,-1.9160040377955073e-7,-1.2744164411066228e-7,-6.971679285469129e-8,7.740584996046602e-10,1.6800196559228636e-7,2.0739171770917086e-7,1.3621450661524454e-7,1.858183420674133e-7,6.650342148512421e-8,2.894290109008676e-7,1.6149692038773262e-7,1.645250713501143e-7,-1.2994058510820945e-7,9.333447640060901e-8,4.6185708406582725e-9,-2.6780060516825184e-9,-1.392181679470955e-8,-8.431634612345141e-9,8.976738336641908e-9,8.853249644988135e-9,1.9337160702134155e-8,5.153380694268854e-9,7.235644474181711e-9,-6.997813408763423e-8,-4.2722945171840635e-8,1.4325761037362557e-6,-8.777501055411458e-8,-2.592432962776811e-9,-1.29443543833287e-7,1.8924422449773143e-9,-1.6877799307369727e-8,-2.3232483176427054e-8
3.909319865003546e-4,2.4216025010306116e-5,1.0495292481976456e-4,6.989271046365732e-5,1.450514337633746e-4,5.70495370494588e-5,7.4681755396966e-5,9.066805247178265e-5,7.31735168845177e-5,3.651093864029719e-5,-8.860360210138298e-5,-4.2471337074996184e-5,-2.2635463295469465e-5,1.5396777024785178e-6,2.129041764276689e-5,-1.9848819458307936e-5,1.6800196559228626e-7,3.072314287036218e-4,2.4890992628286905e-4,1.6498680124218235e-4,1.2292051769295678e-4,9.247922071009971e-5,2.563661358444512e-4,7.935909188850516e-5,3.866766586100128e-5,-7.086840657001093e-5,9.261378579271241e-5,-5.7937217876823914e-5,-7.269854067087964e-8,-2.5178969725935224e-6,-3.2476708623402872e-6,1.3965282828690096e-7,7.4612618534519e-6,6.209432770791488e-6,8.330987515328099e-6,-5.538317339136465e-6,-7.951913699602547e-5,-6.248810061503561e-6,4.926892324533933e-4,2.6806202387416363e-5,-4.1018077109635665e-6,-6.401808264114841e-5,4.83563867876256e-8,1.9487711938660682e-5,2.465401166726229e-6
0.002107480913433597,-3.616344996892449e-5,-1.4778591575492074e-5,-5.411111704187963e-5,4.3450057835135734e-5,-4.7753210849619775e-5,-5.353599978278953e-5,-3.9461842909006484e-6,-1.4623538140262529e-5,-3.7939705441495364e-5,-1.3811286521788548e-4,-9.490324700261206e-5,-8.124117695118342e-5,1.1312767445895737e-5,2.6069945878521267e-5,-2.698535741877833e-5,2.0739171770916932e-7,2.4890992628286824e-4,3.8632843306110723e-4,2.0111805537627523e-4,1.13999355467407e-4,5.211020144214481e-5,2.57592630496224e-4,8.487359167401578e-5,3.099818963600746e-5,-7.386141800665193e-5,1.0848897715273078e-4,-5.9352091995549704e-5,-5.884703125974362e-7,-1.6134338955227475e-7,-9.382816289009952e-6,1.1201020716509214e-6,1.206867969874149e-5,1.1110286059410999e-5,9.511526640278911e-6,-5.578985112396106e-6,-2.6859192534905253e-4,6.379507744062082e-6,0.0012029770405521248,1.1901116171228128e-5,-4.139499284776369e-6,-9.087555473215316e-5,1.1416148763847899e-6,-1.6194837845294335e-5,1.746198191425691e-6
0.0020250471140441915,1.688032398101791e-5,8.393561902520745e-5,-3.042711938209134e-6,5.508678697418189e-5,5.339647922523311e-5,1.2417838648451674e-5,6.148115502028798e-5,-1.7098017693006726e-5,-2.710468622929454e-5,-8.143573878777248e-5,-7.312125525714282e-5,-9.111814439798633e-5,-5.481857299319126e-6,-3.915516717258798e-6,-1.6075038658643406e-5,1.3621450661524422e-7,1.6498680124218165e-4,2.0111805537627553e-4,3.117202291188395e-4,4.1261496584746675e-5,1.610980260087665e-5,1.0883624981022738e-4,4.610900917481675e-5,-3.5665743535714394e-5,-2.6867244693458284e-5,4.1429797466049975e-5,-2.6705647223746225e-5,-1.5969659751379262e-6,-2.693406017904763e-6,-5.5674379750406725e-6,-9.420936242947266e-6,1.1679714794415216e-5,7.4986240378646575e-6,9.014530724223224e-6,-3.7052072451323638e-6,-2.0413373501864743e-4,5.253481203040994e-6,0.0014391135468666957,-1.126389216450035e-6,-8.774624997672252e-8,-1.0208582235718292e-4,2.086889453859973e-6,-4.885901840969093e-5,-2.263139460617835e-6
-2.0207095948230288e-4,-3.578552018870139e-5,-8.873484735358072e-6,2.4620072361174452e-6,8.502887309969038e-5,1.2069079973734384e-4,3.302373620594477e-5,4.8744212310180544e-5,-3.9312570773771185e-6,7.361410603053756e-6,-7.581000407262531e-5,-4.84373552407281e-5,-7.220579326172774e-5,-1.1841472852337312e-4,-7.002166783554638e-5,-2.2865152224988723e-5,1.8581834206741368e-7,1.229205176929568e-4,1.1399935546740698e-4,4.1261496584746654e-5,2.8973651373688985e-4,5.078241262826991e-5,1.7395736176643381e-4,6.339155590047808e-5,1.0709673505995032e-4,-4.826893921724448e-5,1.2399592320865181e-4,-6.714918270937288e-5,1.7385128701892228e-6,1.975677818638255e-6,-4.97303785255222e-6,-3.7437760438357937e-6,7.828588358938043e-7,8.182885464571844e-6,5.651966410192967e-6,8.518151731750366e-6,-5.752981108674069e-5,-1.4100910206956802e-5,-5.927164843700106e-4,2.6488176063065702e-5,-5.379875334572695e-6,-3.952795078426925e-5,2.6762975185505084e-8,1.0729399800911149e-4,-9.590757006204771e-6
-0.0032166100529513277,2.0584713504144498e-5,9.91002724302761e-5,1.3800631541320462e-4,1.5260658005602213e-4,7.896359445763069e-5,1.1521133387702814e-4,1.314511802112481e-4,3.5794833705245895e-5,9.487975041175115e-5,8.06767669762304e-6,-8.977414974300184e-6,1.8084951449671187e-5,1.1021800246858117e-5,-2.3872140695832847e-5,-7.5568834611884806e-6,6.650342148512397e-8,9.247922071009986e-5,5.211020144214489e-5,1.6109802600876575e-5,5.078241262826993e-5,2.9470615922855443e-4,1.304569556071952e-4,6.283165538359107e-5,-1.073297106904711e-5,-1.0149516268880124e-4,4.2118954028477846e-5,4.014613511173186e-6,-1.4060052139562652e-6,-1.3034889493266558e-5,1.2133533207377012e-5,-8.576780109333001e-6,1.5665870376330856e-5,-3.3763682814581567e-6,9.663534801814894e-6,7.009205333235008e-6,1.6773267242718555e-4,-2.1280936161159426e-5,-5.495371318137537e-4,4.491842407894175e-5,-1.0094109478838193e-5,-4.650962812809425e-5,1.3203502712173542e-6,9.009854283616742e-5,-2.868376637137659e-6
-0.0018404648639544351,-9.506430598570879e-5,-2.6188763871701885e-5,7.903838814295328e-6,1.3733287777699434e-4,2.2865124316646318e-5,-4.3901977083583224e-5,-2.166098162559124e-5,-3.806395628176664e-5,-6.036664691743842e-6,-1.5081176459640652e-4,-1.2595446813498705e-4,-9.529590424657713e-5,-5.969126639636482e-5,1.2508930442922761e-5,-3.436801986600722e-5,2.8942901090086605e-7,2.5636613584445093e-4,2.5759263049622344e-4,1.0883624981022716e-4,1.739573617664338e-4,1.3045695560719509e-4,5.382199881053805e-4,1.5412629576611102e-4,1.0912858106323468e-4,-1.6148039248879294e-4,1.6157848783253422e-4,-7.258745777649064e-5,-1.0040534214821004e-6,-1.2995759075847905e-5,2.5799746831790514e-6,8.522637961146866e-6,8.982619444667535e-6,1.0229766287484724e-5,1.1489583132958324e-5,-1.3188347951769216e-6,9.141460342319856e-5,-6.829797767678301e-6,2.3465139508823454e-4,-8.257608856317435e-5,-1.1044568751629194e-5,-1.3221545151197452e-4,1.6486582368040004e-6,1.1483785000146247e-4,-3.107884376030914e-6
1.2346792941526688e-4,-4.506323682197513e-5,6.458908169161121e-6,5.176642505044434e-5,1.3296245389852175e-4,7.680238648182739e-5,-4.859538522161754e-6,2.607917802612234e-7,4.591220310957665e-6,6.948923353708352e-7,-7.982673538131271e-7,-1.1229039503535905e-4,-4.1354599458722276e-5,-7.332888491123542e-5,-2.955472320049717e-5,-1.685399270658404e-5,1.61496920387733e-7,7.935909188850522e-5,8.487359167401582e-5,4.610900917481681e-5,6.33915559004781e-5,6.283165538359107e-5,1.5412629576611105e-4,1.505728540219618e-4,5.3872354805380316e-5,-5.5296752452653564e-5,9.535548441931118e-5,-1.4399589399169477e-5,-5.23988877734451e-7,-4.799292878113906e-6,1.254785496689241e-6,-4.4518371111520855e-6,-3.4302947016032735e-6,6.6494331198402065e-6,3.3665688875295785e-6,6.998823845613882e-6,-3.138620066114407e-5,-1.7445023131199043e-5,6.395306271774862e-4,3.387093016915653e-5,-2.4786873277182644e-6,-5.3125291583158955e-5,7.634032808656284e-7,-1.3822956751001296e-5,1.811362332921319e-6
-0.002768491932969072,-4.105202958833696e-5,-7.848179092246571e-5,4.0572395496684987e-5,8.943585557499402e-5,5.9548004367598276e-5,-3.5362470274072245e-5,-5.68889049116546e-5,-4.126084218907818e-5,7.25004382178397e-6,3.95066752540153e-5,-2.912822320460548e-5,5.43692058746396e-5,-3.504739168299629e-5,-7.183891399156281e-5,-1.8283168061577852e-5,1.6452507135011426e-7,3.866766586100122e-5,3.099818963600733e-5,-3.566574353571448e-5,1.0709673505995013e-4,-1.0732971069047037e-5,1.0912858106323479e-4,5.387235480538033e-5,3.2603643956097164e-4,2.9142872591120865e-7,1.1979730433468392e-4,-7.253124543930862e-6,2.3929498132258746e-6,-2.7624938567958107e-6,8.430339922211534e-6,2.6916879712570752e-5,8.699397130353896e-8,7.966135535165396e-6,-9.739388283579693e-6,1.6914642570174652e-5,-1.7271342681274922e-4,-2.1853485728100677e-5,-3.079588993400541e-4,3.5389176972227735e-5,3.0333612882758276e-6,2.596077504366783e-5,-1.2771502751189702e-6,1.2208551342148284e-5,3.3944999408822154e-6
0.0023189329798414884,-5.919524123246129e-5,-8.758620588037487e-5,-9.566990357922832e-5,-1.6900880949680198e-4,-2.3137929694453402e-4,-2.0760114502100605e-4,-1.4805098654607386e-4,-7.395122095490766e-5,-1.1912122763878646e-4,-7.989374261686923e-5,-2.168696121384451e-4,-1.5757227611775084e-4,-1.6798520654960874e-4,3.3395534223653265e-5,1.7204325876755813e-5,-1.299405851082092e-7,-7.086840657001077e-5,-7.386141800665186e-5,-2.686724469345837e-5,-4.826893921724445e-5,-1.0149516268880137e-4,-1.6148039248879288e-4,-5.529675245265356e-5,2.914287259110995e-7,3.292704728307673e-4,-6.188684259384991e-6,2.1065867855725864e-5,1.932880396845933e-6,1.015995645518519e-5,-4.0401485772149273e-7,2.36104528382034e-6,-6.627329968374997e-6,-3.7495324225502008e-6,-7.000793460000689e-6,-1.605664181172945e-5,-1.5783849165303509e-4,8.647707170987378e-6,-0.001208905253491761,-4.311862939163464e-5,1.0552407478655013e-5,7.28173270468247e-5,-2.1692762227307693e-6,5.165928028637262e-5,1.4987192828745066e-5
