(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income
0.016500111010869685,-0.0010729523478124898,-0.0016487223733293018,-0.0019839161988568117,-0.001923221005096351,-0.0020138835398477036,-0.0014815330487597527,-0.0012518332556793275,-7.203747079361727e-4,-2.999736542318949e-4,-5.871149837135427e-4,-5.631840742246988e-4,-0.0012347875736977369,-7.38616336596711e-4,3.890208050605123e-5,-8.790027880334548e-5,9.574145663759416e-7,-2.498152171176359e-5,3.391330496586685e-4,3.7909987909512844e-4,-1.9928441297175067e-4,-3.770693851183424e-4,2.5374621053018395e-4,-5.0999187314283005e-5,1.226955749906141e-4,-2.9785745822813068e-5,-1.9449213273202876e-4,-3.027971399225622e-4,5.767874334254259e-5,-2.2188694579107488e-4,-1.826490055281472e-4,-2.970217078857827e-4,-5.090475748673681e-4,-2.046277030727758e-4,-0.001200216671499467
-0.0010729523478124846,0.0014219862781726486,0.0010864933941785505,9.751573436832306e-4,9.63724366875947e-4,9.461697875603142e-4,8.119443667967974e-4,8.725794120834428e-4,8.385041141273471e-4,8.556067195066952e-4,8.786620773886931e-4,7.119436586986811e-4,7.232219053869167e-4,8.143445593384195e-4,-2.350545295675798e-5,2.609019548760388e-6,1.1706300275364165e-8,3.5881234226415164e-5,3.299700468592226e-5,9.706571516834621e-5,-4.9305332559418524e-5,5.525503636950586e-5,-5.680575913192799e-5,3.7213070049123665e-5,-1.7272861774051159e-6,2.0525500150692503e-5,-4.2261078427694764e-6,-7.827669741920865e-5,2.187065538691646e-5,-2.5287322054195043e-5,-1.0147090781791809e-5,4.718748847045432e-5,-7.429416247243358e-5,-2.6989169965630493e-5,3.483704393868419e-5
-0.0016487223733292987,0.0010864933941785507,0.002629864212486459,0.0018015593947636513,0.0017193590138036732,0.0018094862673512923,0.0016535009088896144,0.001706082611759529,0.0018078575010545246,0.0016789136194476897,0.001556506584177135,0.001638275605048648,0.0014677804079675741,0.00160970395836395,3.1717551411503705e-5,-2.370193985359933e-6,8.602400973551334e-8,7.438721833476076e-5,3.240357906129516e-5,7.934804153104262e-5,-5.647757882274338e-5,1.1541999130775672e-4,-4.462123493838733e-5,6.0237418905589395e-5,7.707961141083042e-6,-7.067472930251647e-5,-4.782905710109666e-5,-1.0658751962789733e-4,1.1619764504853015e-4,-9.454187709784226e-6,3.4419116885706555e-5,2.8694038273788354e-5,-5.702115200754189e-5,-2.9248164147590826e-5,-4.5213023528744886e-5
-0.001983916198856809,9.751573436832366e-4,0.0018015593947636561,0.0022394513070599347,0.0018778244414167837,0.001856816183162774,0.0014995448654934972,0.0014287249136225163,0.0014158509571325112,0.0012086530107892242,0.00111045291179567,0.0014285103836223546,0.00120680499540752,0.001374382872359754,5.5193677373959365e-5,-1.9357290312321386e-6,4.128602087650308e-8,1.0117676111549052e-4,7.876166777425141e-5,1.0120565300492401e-4,-4.991460359244379e-5,1.1640643557563995e-4,7.097119087228476e-5,1.6701045970170085e-5,3.990832303860912e-5,-5.242081507164322e-5,-1.3483412400646586e-5,-4.91021818838025e-5,1.002576205781275e-4,-6.612309418640283e-5,2.7232602790631842e-5,4.489247067910234e-5,1.3653837156316196e-5,-8.630526955032412e-6,3.454005533636985e-5
-0.0019232210050963495,9.637243668759503e-4,0.001719359013803675,0.0018778244414167805,0.002571503112266892,0.002106551761083335,0.0015941603087363814,0.0016121924418882134,0.0016595594479018917,0.0013711822392893313,0.0012632159705258785,0.0014460577084865064,0.0011731557845585181,0.0014618054457753854,-6.553658484375531e-8,-2.0175882537124343e-5,2.0821022401933183e-7,1.4201288255269283e-4,1.1167914064163789e-4,1.2532519872825564e-4,4.50207438717678e-5,1.5022344775440108e-4,1.6217898753342617e-4,1.7315873379182722e-6,8.939351814607268e-5,-3.60592215461859e-5,-2.419000777073001e-6,-3.129525088808084e-5,1.499737527042479e-4,-1.3587195906782573e-4,4.447494055737956e-5,9.95723647023764e-5,5.362698861965339e-5,1.1044513825679717e-5,5.4826764006352805e-5
-0.002013883539847701,9.461697875603201e-4,0.001809486267351295,0.0018568161831627752,0.0021065517610833395,0.002774837521892963,0.0020166733555449577,0.001998560391210765,0.0019078438984461818,0.0016744926530210171,0.0016652337590686097,0.0017230085369345947,0.0015639688068326263,0.0018336632921851647,-9.330025873552016e-5,-2.2700966279991855e-5,2.3610824733600818e-7,9.200805116066523e-5,6.293535309261449e-5,1.0446158644936398e-4,2.3668760140755107e-5,1.0181504989849049e-4,1.1901716742278435e-4,5.094842361602742e-5,3.2971556414171865e-5,-7.815185958126057e-6,-3.032499825693568e-5,-5.002619854261203e-5,1.1940637495772245e-4,-1.9018627783936416e-4,3.640392635626933e-5,1.158418804366858e-4,7.087929456710417e-5,5.611985896087484e-5,4.281536867179024e-5
-0.0014815330487597549,8.119443667968062e-4,0.0016535009088896207,0.0014995448654935002,0.0015941603087363866,0.002016673355544959,0.002364044223870143,0.0021563370492425227,0.002097838407939085,0.002004972736663749,0.0018180176776810444,0.0019433145257041651,0.0018105114803774202,0.001979268867855693,2.635573574583187e-5,-9.859217039555155e-6,1.0001757282362638e-7,1.0287080902718143e-4,5.794029131036231e-5,4.901181341190739e-5,-7.849897140701995e-5,1.0017604545421268e-4,2.472334945102652e-5,8.766695730620649e-6,4.1447864742056964e-5,-6.763403423428031e-5,-6.799146781212265e-5,-1.2305332400177263e-4,1.1423743890055453e-4,-1.2268190938422916e-4,1.6008696061667336e-5,3.167579744630663e-5,-3.9171868109413966e-5,1.6198595350842708e-5,-3.6117363705998803e-5
-0.0012518332556793286,8.725794120834516e-4,0.0017060826117595363,0.0014287249136225202,0.001612192441888221,0.001998560391210768,0.0021563370492425236,0.0027027098974077603,0.002449136889032572,0.002329311909671143,0.0020914474395307826,0.002003445802935181,0.00198336119282126,0.0021585038267859956,3.072236106139076e-5,-1.4747761224389199e-5,1.3479080678717992e-7,1.0940983219453766e-4,9.149240949159455e-5,7.790356256192259e-5,-5.683380927838191e-5,9.605592196882343e-5,2.1282953582966832e-5,-1.7133641270952803e-5,3.096207591831576e-6,-6.74836495379801e-5,-6.0738432184198775e-5,-1.5739694827384123e-4,1.3139433323865884e-4,-8.868997118285108e-5,5.504097302072602e-8,5.413740270872306e-5,-4.019512026352481e-5,2.4855857557564627e-5,-6.090050763658456e-5
-7.20374707936173e-4,8.385041141273546e-4,0.001807857501054532,0.0014158509571325158,0.0016595594479018973,0.0019078438984461835,0.0020978384079390856,0.0024491368890325717,0.003078944146766357,0.0028369961580151115,0.002567880374675996,0.002454789219252991,0.0024888931746527942,0.0027743430443402154,1.2335776372296995e-4,-1.2301544760163965e-5,1.3993613100905729e-7,9.278046870834433e-5,1.0749769945401262e-4,4.734226209342169e-5,-8.52068447626164e-5,2.6402376361704787e-5,1.0380222004150407e-5,-4.910800631778722e-6,5.925292863701031e-6,-8.288534037673295e-5,-5.2561768961015286e-5,-1.9104565316865378e-4,1.4651385550942605e-4,-3.836298282489387e-5,2.8791941860490204e-5,5.212131119716485e-6,-5.717125234577441e-5,1.8622683996563608e-5,-1.3678304321754008e-4
-2.9997365423190155e-4,8.556067195067061e-4,0.0016789136194476984,0.001208653010789232,0.0013711822392893384,0.0016744926530210223,0.0020049727366637515,0.002329311909671145,0.0028369961580151115,0.0031931168856858157,0.002768445437025584,0.0024545436624316265,0.002606769960186062,0.00285580456946072,1.4411611531847776e-4,-7.472378376515597e-6,7.573699972032225e-8,5.378132088469285e-5,8.561969058450402e-5,1.3576530685904853e-5,-9.409017283403486e-5,4.024162569668378e-5,2.961922563438609e-5,3.164331228723761e-6,2.3446687285485694e-5,-1.0558864995208027e-4,-5.572463761423523e-5,-1.7008774896304385e-4,1.5288879722797431e-4,-5.564012257809499e-5,6.831388633758593e-6,-8.863201664229218e-6,-8.505137377593771e-5,3.4934374521938617e-5,-1.9571672563180515e-4
-5.871149837135521e-4,8.78662077388702e-4,0.0015565065841771427,0.0011104529117956737,0.0012632159705258852,0.001665233759068614,0.0018180176776810468,0.002091447439530784,0.002567880374675999,0.0027684454370255824,0.0030842014337778773,0.002367508737319581,0.002648042701814423,0.002826901404919865,8.685516607344006e-5,-5.1774396407366e-6,4.530846609271858e-8,-3.423314740928274e-5,8.093548771933894e-6,-6.388052394950463e-6,-1.2581651398757936e-4,1.2461292311717149e-5,-6.764597590275251e-5,1.7471350831948358e-5,4.551058348290418e-6,-7.449882452112289e-5,-6.874318395542289e-5,-1.5346214426674863e-4,1.0604637530394082e-4,-6.002963460746804e-5,-7.876616368372967e-7,-2.1121412234322754e-5,-1.0869932190973017e-4,2.492694188565594e-5,-1.3804167730518258e-4
-5.631840742246976e-4,7.119436586986883e-4,0.0016382756050486533,0.001428510383622356,0.0014460577084865096,0.0017230085369345973,0.0019433145257041651,0.0020034458029351784,0.0024547892192529897,0.002454543662431622,0.0023675087373195786,0.003513667569590961,0.0028759079164786894,0.002768605490423316,1.6257417697499238e-4,-7.420698999926049e-6,5.1476653209823855e-8,1.2169454713178987e-4,1.3588774237827591e-4,3.3900922164237465e-5,-9.931987486783348e-5,2.3415273391281868e-5,5.954770116830794e-5,-4.38327683025888e-5,3.1922079621154766e-5,-1.3213289157051506e-4,-1.2096679893305503e-4,-1.9261146093221915e-4,2.6384551241490214e-4,-2.0091466496140395e-4,1.800694337163428e-5,-1.175132801039488e-4,-8.56505465474984e-5,6.690846625178627e-5,-1.8773807145536922e-4
-0.0012347875736977375,7.232219053869248e-4,0.00146778040796758,0.0012068049954075237,0.0011731557845585223,0.0015639688068326294,0.0018105114803774187,0.0019833611928212584,0.002488893174652792,0.002606769960186058,0.002648042701814421,0.0028759079164786894,0.0034544904790209836,0.0029737877964217006,1.5289193061159971e-4,-8.58474686373069e-6,7.960478668803297e-9,1.0418060328281413e-4,1.0339023853305617e-4,-1.6734432657299262e-5,-8.912328160625331e-5,2.8254795369546135e-5,1.739127776784148e-5,-2.3392656685083118e-5,1.741630952488515e-5,-1.0169872381524797e-4,-4.973276237056371e-5,-1.236835548847594e-4,2.399568790432057e-4,-1.1590046315393025e-4,2.0152022311476627e-5,-6.728678490566002e-5,-3.766726431940117e-5,1.094388527719908e-4,-1.0089107680948204e-4
-7.386163365967058e-4,8.143445593384256e-4,0.001609703958363955,0.0013743828723597543,0.0014618054457753895,0.0018336632921851653,0.0019792688678556924,0.0021585038267859925,0.0027743430443402137,0.0028558045694607177,0.0028269014049198634,0.0027686054904233165,0.0029737877964217006,0.0038018052364058317,1.1822913258924698e-4,-1.1663653093612253e-5,4.7478073838600116e-8,7.820975026590254e-5,1.534432269507325e-4,4.587389957876202e-5,-1.2989001451293604e-4,-1.1589439021769939e-5,3.128379977645015e-5,2.622036302127669e-7,5.66646809518462e-6,-7.556552418660809e-5,-6.361715653576956e-5,-1.7334830959508563e-4,1.8830711044844287e-4,-8.883685750311428e-5,3.902644275894127e-5,-2.23784092814703e-5,-7.568786385129114e-5,9.192374985146115e-5,-1.3507359037796533e-4
3.8902080506050876e-5,-2.3505452956758055e-5,3.171755141150379e-5,5.519367737395925e-5,-6.553658484367413e-8,-9.330025873552003e-5,2.635573574583199e-5,3.072236106139081e-5,1.2335776372296995e-4,1.4411611531847768e-4,8.685516607344016e-5,1.6257417697499235e-4,1.5289193061159982e-4,1.1822913258924709e-4,1.741806150874976e-4,1.2042750340269572e-5,-1.2465363328715237e-7,-4.830023552848913e-6,6.584992711744489e-6,-1.5616651847459915e-5,-8.157362491517478e-5,-2.72391627854822e-5,-2.3415904952744815e-5,-1.4960565112692353e-5,-2.0389068256117247e-5,-2.058586761738925e-5,-4.900171461139942e-6,-6.174920538178369e-5,-2.866500035093655e-5,2.840059235151338e-5,-1.0846831922391799e-5,-5.963995433204157e-5,-6.328951535695376e-5,-5.769464828412127e-5,-1.966744423535953e-5
-8.790027880334536e-5,2.6090195487602956e-6,-2.3701939853601235e-6,-1.935729031231998e-6,-2.0175882537124492e-5,-2.270096627999181e-5,-9.859217039555287e-6,-1.474776122438915e-5,-1.230154476016393e-5,-7.4723783765158085e-6,-5.1774396407369335e-6,-7.4206989999259716e-6,-8.584746863730703e-6,-1.1663653093612062e-5,1.2042750340269556e-5,5.926235001920677e-6,-5.746938995234522e-8,-1.5048268020482146e-5,-1.9480734262062545e-5,-1.2364339218250796e-5,-1.538796539640954e-5,-2.487667842722254e-6,-2.381795068134747e-5,9.130359568170162e-7,-8.874841133016977e-6,1.2710141054537346e-6,-2.365190752007718e-6,-1.0640204954863712e-5,-1.0039647417991632e-5,9.289514800800669e-6,-3.218678594770997e-6,-8.246542424453126e-6,-1.2629840655375475e-5,-1.0238540664806123e-5,1.4083153235801133e-6
9.5741456637594545e-07,1.1706300275364467e-8,8.602400973551469e-8,4.128602087650092e-8,2.0821022401933284e-7,2.3610824733600702e-7,1.0001757282362714e-7,1.3479080678717886e-7,1.3993613100905636e-7,7.573699972032388e-8,4.530846609272146e-8,5.1476653209822426e-8,7.960478668802543e-9,4.747807383859747e-8,-1.2465363328715218e-7,-5.746938995234548e-8,6.326016588274922e-10,1.2473966488062605e-7,1.4539007511549145e-7,1.0973433341655824e-7,1.1825205837046888e-7,1.9197689527226924e-8,1.9275890745355363e-7,8.445305100599491e-9,8.551738768818895e-8,8.071784148139843e-10,1.57300985764894e-8,9.547643560063878e-8,7.657355212617673e-8,-6.252699861047415e-8,1.04308145899221e-8,7.956765990242175e-8,7.985846458101133e-8,6.174514249442604e-8,-2.5196562608440912e-8
-2.4981521711764576e-5,3.5881234226415414e-5,7.43872183347614e-5,1.0117676111549007e-4,1.420128825526933e-4,9.2008051160665e-5,1.028708090271816e-4,1.0940983219453728e-4,9.278046870834392e-5,5.3781320884693415e-5,-3.4233147409281636e-5,1.2169454713178944e-4,1.0418060328281403e-4,7.820975026590181e-5,-4.83002355284887e-6,-1.5048268020482143e-5,1.2473966488062486e-7,2.1428431013702405e-4,1.709963154087933e-4,1.1030064517900364e-4,6.507787322222066e-5,4.050842208946239e-5,1.7437518281469955e-4,-3.521188464106452e-5,4.794227075668416e-5,-1.3109579767064709e-5,3.5108014111904486e-5,4.211666246489912e-6,1.1456653025923336e-4,-5.1608170351800406e-5,3.4557479548416386e-5,2.2900020664507395e-5,7.867203810115959e-5,8.622079391346188e-5,-6.488738473151196e-6
3.391330496586677e-4,3.2997004685922544e-5,3.2403579061295836e-5,7.87616677742509e-5,1.1167914064163831e-4,6.29353530926143e-5,5.794029131036247e-5,9.149240949159414e-5,1.074976994540121e-4,8.561969058450445e-5,8.093548771935031e-6,1.3588774237827548e-4,1.0339023853305614e-4,1.5344322695073166e-4,6.584992711744549e-6,-1.9480734262062566e-5,1.4539007511549028e-7,1.7099631540879346e-4,2.8672899756587196e-4,1.346619796169908e-4,5.3901381848996695e-5,1.461833432256361e-5,1.6899956342232274e-4,-2.4885750761110946e-5,2.7425301392366247e-5,-4.418505823779059e-6,2.7942028002928743e-5,4.429503635364898e-6,7.573494937679098e-5,-3.9992410848363617e-5,1.5386189111374677e-5,1.6653798038968883e-5,8.426623179067916e-5,6.149594990856413e-5,-2.259400049123727e-5
3.7909987909513055e-4,9.706571516834615e-5,7.93480415310428e-5,1.0120565300492415e-4,1.2532519872825558e-4,1.0446158644936403e-4,4.901181341190699e-5,7.790356256192229e-5,4.734226209342105e-5,1.3576530685904805e-5,-6.388052394950062e-6,3.390092216423759e-5,-1.6734432657299293e-5,4.587389957876192e-5,-1.5616651847459952e-5,-1.2364339218250967e-5,1.0973433341655949e-7,1.1030064517900417e-4,1.3466197961699096e-4,2.4564655160231084e-4,1.1326862957138677e-7,3.231117029371443e-6,6.594773400414885e-5,-1.909891450646169e-5,3.083530848354484e-5,-1.1565127670394524e-6,8.991067396564369e-6,-3.812535174031432e-5,6.279513633542507e-5,-4.0172391875129685e-6,-2.624706272069473e-6,-1.611489205810603e-5,3.0444865086755454e-5,1.8608186731279042e-05,-1.949512133360957e-5
-1.9928441297175246e-4,-4.9305332559418564e-5,-5.6477578822743616e-5,-4.991460359244351e-5,4.5020743871768056e-5,2.366876014075513e-5,-7.849897140701978e-5,-5.683380927838203e-5,-8.520684476261646e-5,-9.409017283403502e-5,-1.2581651398757963e-4,-9.931987486783328e-5,-8.912328160625328e-5,-1.2989001451293596e-4,-8.157362491517478e-5,-1.5387965396409454e-5,1.1825205837046804e-7,6.50778732222203e-5,5.390138184899618e-5,1.1326862957127549e-7,2.3209099537086988e-4,1.003478853825491e-5,1.0755264938376513e-4,-4.010318078893704e-7,1.9791302932505257e-5,-7.412805524609148e-6,2.252438428539528e-5,7.915378103122566e-5,3.9296108318588546e-5,-2.4049506375306808e-5,5.521739595386665e-5,5.6295373532040885e-5,1.090285620416398e-4,1.0690195758540391e-4,2.0455810980244645e-5
-3.770693851183424e-4,5.5255036369505645e-5,1.1541999130775682e-4,1.1640643557563971e-4,1.502234477544011e-4,1.0181504989849057e-4,1.0017604545421256e-4,9.605592196882343e-5,2.640237636170482e-5,4.02416256966836e-5,1.246129231171721e-5,2.3415273391281936e-5,2.825479536954623e-5,-1.1589439021769849e-5,-2.7239162785482215e-5,-2.48766784272223e-6,1.9197689527226765e-8,4.0508422089462394e-5,1.4618334322563592e-5,3.2311170293714893e-6,1.003478853825479e-5,1.9350154080351146e-4,6.100296654314224e-5,-1.773643485507308e-5,3.529695652747947e-5,-2.920388612416764e-5,2.2408740708621896e-5,-8.960945662629527e-6,6.360904076809961e-5,-4.637643785943843e-5,-6.7149688900017556e-6,1.700992754206221e-5,4.016759855670616e-5,2.0204806994023023e-5,4.3907764704306315e-6
2.537462105301845e-4,-5.680575913192801e-5,-4.4621234938387265e-5,7.09711908722849e-5,1.6217898753342625e-4,1.1901716742278439e-4,2.4723349451026665e-5,2.1282953582966954e-5,1.0380222004150493e-5,2.9619225634386292e-5,-6.764597590275243e-5,5.954770116830793e-5,1.7391277767841405e-5,3.128379977645033e-5,-2.3415904952744815e-5,-2.381795068134752e-5,1.927589074535539e-7,1.743751828146997e-4,1.689995634223231e-4,6.594773400414865e-5,1.0755264938376507e-4,6.100296654314223e-5,3.742058348583887e-4,-4.854013523309292e-5,5.6040416172516444e-5,-3.962266972556856e-5,5.0458195950805065e-5,5.0532908945153786e-5,1.5589298208460654e-4,-8.877171064833335e-5,5.232401406688894e-5,4.453779745303097e-5,1.4168690339902147e-4,1.3004732478627578e-4,-1.6640862901244917e-5
