(Intercept),gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,gdp,growth
-0.09442225276169003,-0.0022160512042814946,4.645039714030975e-5,-6.743160492533256e-7,1.3268423117576572e-4,0.003770905919597554,0.0030289305936027217,0.0026039277738785435,-0.0011062176086246963,0.0014510234980497692,-0.002976527822078019,0.0010095037418767665,0.0023901541694625454,3.7475442068959594e-4,0.005706557601168555,0.003604862053038686,9.307143109613426e-4,0.004022341353035818,0.0013540376311749213,0.003711644782340776,0.002587296848441041,-0.002278889395813775,1.7976326267549817e-5,0.008667591061384714,-9.102388229572706e-5
-0.03198099984414732,-0.0012355230223939345,3.411334220705986e-6,-1.8930629752212191e-6,0.0019227625656547001,0.001625052732649869,5.50617438725531e-4,0.0017425720755081884,-0.00563376401375522,-0.0017444476009953762,-8.657782188416378e-4,-0.0016716272787993245,7.02304612396536e-4,-0.0023466632651919757,0.0036048620530386866,0.008987468753759997,0.003237636470032765,0.005826825222394186,6.534841314095845e-4,0.007274838153033036,0.0027020931865283444,-0.004485505516884999,7.440899995534148e-5,0.005328191173664177,-0.0018037940520362098
-0.020024314600589694,-4.907833601028535e-4,4.263451662617051e-5,-8.18603972113956e-7,3.059788422071608e-4,1.3900204984299517e-5,-2.0979906292935732e-4,-4.891077198707297e-4,-0.002643406719459826,-0.0017425705086381886,-6.216426074478802e-4,-9.61140325139221e-4,-3.044105135179818e-6,-0.0010999834120275578,9.307143109613434e-4,0.003237636470032766,0.0020608144076887133,0.00238254317583754,-1.1027154424186691e-4,0.0017926316186631314,2.1658174570812302e-4,-0.002559415398622467,5.541259792310328e-5,0.003627403351277482,-5.595480150090653e-4
-0.05214705630047211,-0.0016324137026614263,1.868998289163591e-4,-4.711290872905257e-6,0.002503617927230568,0.005695018056836598,0.002528103088137634,0.0076192107385391955,-0.007564354868949205,-0.0023341489526873794,-0.002558889154004579,-0.002241011313737232,6.742001184769464e-4,-0.0012539742960065608,0.004022341353035821,0.005826825222394185,0.0023825431758375394,0.007299717401141236,4.382943356718801e-4,0.008296717674975668,0.004844507255292426,-0.005861764587505994,6.934385198526442e-5,0.007627769288769537,-0.0011217729471359461
-0.02112117793482671,-0.0018527471153670296,-6.065869074070092e-5,8.073691112469559e-7,3.823998304904324e-4,-5.04372628817814e-4,0.0010613446041441812,9.310523409410374e-4,9.764104573161327e-4,0.002103479594491121,0.0011480015988373751,0.0016255268681132939,0.0014615616909761106,2.5088838967789114e-4,0.0013540376311749222,6.534841314095848e-4,-1.102715442418668e-4,4.3829433567188025e-4,0.0022215725451547393,0.0036573562273272265,9.927088690040568e-4,0.0018860210128951414,-6.342417047942265e-5,-1.8764659547363419e-4,-6.429257157597379e-4
-0.13656849292241888,-0.0039678003443079065,3.397337349275874e-4,-6.239584578663452e-6,0.001612045639995995,9.6420137228314e-4,0.004045137637936778,0.013842188216857088,-0.004259040500207801,0.001217925806480005,-0.001917658894077647,0.001000351260037113,0.0014347090702685756,2.0607830534376964e-4,0.003711644782340773,0.007274838153033033,0.0017926316186631327,0.00829671767497567,0.0036573562273272265,0.03274414944090917,0.009464608170666078,0.0020960539854586696,-3.309616448806277e-4,0.00952129092444257,-0.0033749690014052603
-0.02795703285000357,-9.936661456290503e-4,2.0197484337412718e-4,-4.572560730401629e-6,0.0031219463840822387,0.004104697827753937,0.003105767254650823,0.009037065657440375,-0.0044158950939307265,-6.501448821266286e-4,-0.0021836207256746036,-3.489012827312874e-4,4.6413354448578966e-4,-3.061594320996635e-4,0.0025872968484410416,0.0027020931865283436,2.1658174570812294e-4,0.0048445072552924275,9.927088690040561e-4,0.009464608170666076,0.005860776522916957,-0.0020727886593961665,-5.545965774454128e-5,0.00266872743993535,-9.056388234462641e-4
-0.018043722056224665,5.153816850222181e-4,-1.3541367512281152e-4,4.225935621262255e-6,-0.004676273109843473,-0.008170917021932483,-0.0016530745995784399,-0.005523296175103958,0.00919430507047063,0.005607502523710155,0.002156052930356487,0.004056501437277266,5.962738395453491e-4,0.0020872360826228713,-0.002278889395813776,-0.004485505516884997,-0.0025594153986224677,-0.005861764587505993,0.0018860210128951401,0.002096053985458665,-0.0020727886593961647,0.011231498730669118,-2.527990967012591e-4,-0.006605852259618674,0.0017383500367896946
0.0016835350473044521,2.2124808369525435e-5,-3.3492588062741512e-6,-1.413947230254365e-8,5.813989322336335e-5,1.4853849102140947e-4,-2.5590443201069453e-5,-3.396051719644178e-5,-1.876564343120143e-4,-1.1169053438944651e-4,1.2327157696077483e-5,-1.2890343326302865e-4,-1.545370160923069e-5,-5.617193541415108e-5,1.7976326267549726e-5,7.44089999553414e-5,5.541259792310334e-5,6.934385198526447e-5,-6.342417047942267e-5,-3.309616448806278e-4,-5.545965774454132e-5,-2.527990967012586e-4,9.54973394123724e-6,3.5736204818926825e-5,-2.085750702426671e-6
-0.24071624809572773,-0.0033463075162576852,3.1449924523734864e-4,-2.3104334571147925e-6,-0.0022992601132644677,0.005423900458939403,0.004724750787604073,0.003126477365214973,-0.0020469650308416135,-6.107820844137754e-4,-0.008272634275861295,5.028803813813743e-4,0.0029026309345063467,0.0013254401865571506,0.008667591061384738,0.005328191173664167,0.0036274033512774698,0.007627769288769511,-1.876465954736324e-4,0.009521290924442555,0.0026687274399353495,-0.006605852259618766,3.573620481893084e-5,0.0257784883894101,-1.259901614158252e-4
-0.016015005529540882,0.001143017468494144,9.430415613613806e-6,6.120552560533509e-7,-0.0022765403786444284,-0.0010292657918790976,-5.423678480768818e-4,-0.002082199266329201,0.0016875117491000726,8.314876311355666e-4,-0.0010151282289859516,1.2394538950952016e-4,-1.1758424113398725e-4,6.890954206764901e-4,-9.102388229572651e-5,-0.001803794052036218,-5.595480150090724e-4,-0.0011217729471359483,-6.429257157597386e-4,-0.003374969001405273,-9.05638823446265e-4,0.0017383500367897237,-2.0857507024267328e-6,-1.2599016141641038e-4,0.0018452630684325498
