(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection
-4.920226124347111e-5,3.431147591451665e-5,5.7242310393452354e-5,6.398468884438471e-5,7.074253567017354e-5,7.758968052050113e-5,8.822101795830616e-5,9.825466039197462e-5,1.0336982687251595e-4,1.1382521149052212e-4,1.309519341490518e-4,1.1307108887364862e-4,1.040509033126181e-4,1.1571278113117527e-4,-1.3221068723647323e-6,-2.3394948689959297e-7,6.260299361209865e-10,3.101901206037798e-7,-2.147493767211359e-6,-1.9094681102471323e-6,1.061335498949892e-7,9.625637886129368e-7,1.7872675079642547e-6,-4.217824904856157e-6,-1.0742682196196332e-6,-3.873810785418433e-6,6.201792172851067e-7,-2.0805344460025725e-6,9.371453347246092e-8,2.532987861033301e-7,2.0298846873192995e-6,4.1294097695902376e-7,-8.022976706455947e-7,-1.6111123588179375e-7,-4.810057474394373e-7,2.0522397289637678e-6,-2.99992110331213e-5,-3.7735545674090345e-6,1.2989677404825625e-5,8.366419319836564e-7,1.8807141583914018e-7
-2.4449491206392595e-4,3.752035761651724e-5,6.469095376519275e-5,5.182738228391647e-5,6.555988185993695e-5,7.503117841711354e-5,7.283954545436683e-5,8.579281125672355e-5,8.915233125261939e-5,9.844300644151784e-5,1.130710888736483e-4,1.7363721043910817e-4,1.198512728675322e-4,1.122066446388895e-4,-1.1286151710049284e-6,-1.0887217430936266e-7,-1.88428205393139e-9,-2.750812823770494e-6,-3.75791678454132e-6,-5.0161053950818246e-6,-2.2817712577169733e-6,-9.916067550301715e-7,2.9516936730269474e-6,-4.871916627384584e-6,1.5049395360443816e-6,-9.691656410284715e-6,1.3779052077230107e-6,-6.182809616860277e-6,2.4602261736445656e-7,-5.981007950769158e-7,2.2359469347678657e-6,-1.8041370662736221e-6,6.642467405026037e-7,-3.212369868409344e-7,-1.049479607302306e-6,3.148909028164211e-6,-4.3939096425871967e-7,6.232235984109286e-6,1.695154625509526e-5,2.8819101505822644e-5,-5.92021741022745e-7
1.1103087994914267e-4,3.85037744322484e-5,5.94648850575604e-5,6.070664324808763e-5,6.842916882393857e-5,7.641112227362746e-5,7.850513723485325e-5,8.371012505935141e-5,9.155160323089749e-5,9.755538845156948e-5,1.0405090331261872e-4,1.1985127286753307e-4,1.381463908571422e-4,1.292384239109667e-4,-2.3568479654107828e-7,-4.1737569885172975e-7,2.054054855918939e-9,2.508946440929084e-7,-2.4570057615134222e-6,-3.5416369156408917e-6,3.0420116178725393e-7,7.029450697815402e-7,4.127424496645947e-6,-4.247572832602355e-6,2.7758970938274384e-6,-1.7459792899933624e-6,-8.758032135325781e-7,-4.654326682884583e-6,2.456324199947351e-7,-1.3680024691105387e-7,2.4342658241575505e-6,-3.470836318039223e-7,-1.7251504695778292e-6,7.2493872153787e-7,8.258968055677836e-8,3.972984428459669e-8,-2.5486196911262736e-5,6.691826923144714e-7,8.044554852012876e-6,-1.340912001895702e-6,2.020744945343473e-7
1.951358848419813e-4,4.02340401720966e-5,6.037524933334075e-5,6.175336381339738e-5,6.966706540357268e-5,7.702247832913461e-5,8.75199273091299e-5,9.108651191212249e-5,9.855913335185529e-5,1.0421726612726235e-4,1.1571278113117498e-4,1.1220664463888968e-4,1.2923842391096557e-4,1.6028414654901323e-4,-1.8869138731779607e-6,-4.5443347615208766e-7,2.9044286343244973e-9,1.0069335656816051e-7,-1.3874016687988846e-6,-9.492123210716285e-7,2.1197553523303736e-6,3.4046108800137097e-6,3.2351237190365994e-6,-3.333314480991207e-6,2.019313862174392e-6,1.3353145582948686e-7,-2.9404033689696538e-8,-1.809404380450189e-6,1.150440351169613e-7,3.4321698820513804e-7,2.4107432625530525e-6,3.3953910006784284e-7,-1.962616533191337e-6,3.0169921145277744e-7,-2.0173170018451964e-8,8.022633039301287e-9,-4.0299239789876074e-5,-2.973424204448023e-6,2.690524609383091e-7,-4.603793974150168e-6,6.920050123842461e-7
2.550621810880639e-5,-1.2125361940589288e-6,-1.1843647433816694e-6,-5.445903394377433e-7,6.026787509772508e-8,-9.749658577030531e-7,-1.1727488449977815e-6,-1.1887543902896026e-6,-2.6388921814894146e-7,-7.225258432172144e-7,-1.3221068723647254e-6,-1.128615171004926e-6,-2.3568479654107947e-7,-1.8869138731779584e-6,5.049376840902011e-6,-7.534492299793938e-8,6.283031020566606e-10,1.2594170055088413e-7,4.7268027933198416e-7,-5.491929520226263e-7,-1.192947866257401e-6,-1.987282708929842e-6,-5.437101461156863e-7,4.890924302595567e-7,1.1842904314180789e-6,-8.834833396060214e-7,-2.7797081983033295e-7,8.772374745417348e-8,-1.9718068323108242e-8,-1.1000124287104621e-7,1.4511368296788948e-7,-3.361988302687e-7,-5.874510424138694e-8,1.3452491425643663e-7,9.355807588624274e-8,-1.1299550532076998e-7,-5.831612620633735e-7,-2.5082033318035185e-7,1.9752176613120687e-6,-1.1600903154300668e-6,-5.716939082595164e-9
-3.620161180976047e-6,9.808978099363211e-8,2.82210337382157e-7,2.212817821766054e-7,3.556503321829527e-9,3.851062969695566e-8,2.7073647774122593e-8,-4.453412666789279e-9,-1.1280617850667002e-7,-5.5605624501255266e-8,-2.3394948689958683e-7,-1.08872174309348e-7,-4.173756988517056e-7,-4.544334761520974e-7,-7.534492299793903e-8,6.639890281328003e-8,-7.064573483093709e-10,-5.143875703079085e-8,-6.610707688183577e-8,-1.1294188219857503e-7,-1.8690092703877213e-7,-1.2513367924505792e-7,-1.0292843696047689e-7,-1.788810152988966e-7,-5.7339011537130943e-8,2.1918959950614204e-7,3.272724781217663e-8,2.4145985423087625e-8,1.6873490131113414e-10,4.721054386607288e-9,-1.4529857008462507e-8,2.375973111884786e-8,-4.250516180584875e-9,-1.8765656814180143e-8,-1.3419410028974199e-8,3.102613594873306e-8,2.987068644257931e-7,6.9425591768450936e-9,2.4468082988219734e-7,2.393663067520001e-7,-1.3466298097107396e-8
4.772424018070938e-8,-3.9881324461499046e-10,-4.374131042903374e-9,-4.135360513826254e-9,-1.5709965005335896e-9,-1.1972079391009293e-9,-1.1091594153336953e-9,-9.518504053612205e-10,-2.4188628364378796e-12,-1.3778202157180649e-9,6.260299361209424e-10,-1.8842820539314975e-9,2.0540548559187137e-9,2.9044286343246036e-9,6.283031020566548e-10,-7.064573483093817e-10,8.533427288297476e-12,1.2126219259290073e-10,8.34841592793754e-10,9.894534911376998e-10,1.961297734318915e-9,1.7249519022107218e-9,7.379021442465504e-10,2.1993588776331006e-9,6.867442845325106e-10,-2.378036465361787e-9,-5.303832705944397e-10,4.734579084328424e-10,-3.68110832203029e-11,2.2265803267449587e-12,7.921940299084165e-11,-2.1588104519775426e-10,-1.4612058244450322e-11,2.4074617462336134e-10,1.3156902449029737e-10,-3.650199823030597e-10,-4.259589683412577e-9,4.564311670117085e-11,-4.046204129701782e-9,-3.630695626900233e-9,1.454913006227416e-10
6.0365138066493e-5,-3.839446335567438e-7,3.0231233590231303e-7,1.1430509982106417e-6,-1.5942871403189326e-7,6.852216336303694e-7,1.410592336328816e-6,1.8277568265739617e-7,7.180426969574584e-7,8.878635234638012e-7,3.101901206037604e-7,-2.75081282377054e-6,2.508946440928434e-7,1.0069335656819977e-7,1.259417005508836e-7,-5.143875703079217e-8,1.2126219259288235e-10,3.5873528989972337e-6,1.8102340654818714e-6,2.5813157421047643e-6,7.366065068376293e-8,-2.053191420268958e-7,4.420363075668966e-7,-1.9830419322195076e-7,-3.4984023176264777e-7,1.491795009418043e-7,5.306747333065146e-7,-7.77262680358507e-7,3.696169132617973e-8,3.0310387730729274e-8,5.217690741905408e-8,4.206574604037411e-8,-1.7592207551484736e-7,1.0781151452340786e-7,9.959029438713959e-8,-2.995706962962905e-7,-3.884111707450072e-6,-4.2180984463792747e-7,1.1621479201395222e-6,4.125320974533669e-6,2.0451508501095486e-8
4.226459860332952e-5,-2.3313161337726188e-7,-1.8152996196700922e-6,-1.3662158628848488e-6,-1.1073523938785675e-6,-1.0491796636295052e-6,-7.48271922138766e-7,-1.888634116324198e-7,-3.5899366906295417e-7,-7.238509619675882e-8,-2.1474937672113717e-6,-3.757916784541358e-6,-2.457005761513482e-6,-1.3874016687988412e-6,4.726802793319828e-7,-6.61070768818383e-8,8.348415927937519e-10,1.810234065481875e-6,4.853449131551029e-6,2.5185873762708734e-6,-1.3845613549237677e-8,4.7090052302915414e-7,-1.0264017215518003e-6,8.915567007709653e-7,-1.1142107107510276e-6,-1.7679658060139554e-6,-5.5874426044865245e-9,3.4894487365487023e-7,-2.951995420607812e-8,1.773646169111449e-8,5.7603152048525523e-8,-2.5936789399732905e-8,-8.586503632075701e-8,1.6764253630161067e-9,4.095449132411091e-8,-1.5713540460997494e-7,-1.95647365181157e-6,-3.9986967918848626e-7,2.5912985338229257e-6,2.580661228954863e-6,-1.757744428698789e-7
6.264764837308051e-5,-2.674194922938635e-6,-4.3586813825756654e-7,5.607152793396239e-7,2.2868037933466905e-7,3.8740278219151904e-7,2.787910312746864e-6,8.490025813953884e-7,-5.409772207859653e-7,-5.735694375715683e-7,-1.9094681102471352e-6,-5.016105395081841e-6,-3.5416369156409124e-6,-9.492123210716291e-7,-5.491929520226244e-7,-1.1294188219857364e-7,9.8945349113769e-10,2.5813157421047516e-6,2.51858737627087e-6,6.161076816112065e-6,1.2608474394328966e-6,1.5499503656689631e-6,-4.3009606214638225e-7,1.1683091076028215e-6,-7.5902866102457e-7,-1.9573174717457924e-6,3.1156306512473367e-7,1.3845655157422425e-7,-2.3818586471818207e-8,2.2320973091316192e-7,-1.3471962662828012e-7,-7.005191318750613e-8,-2.39183633534711e-7,2.3926718419279126e-7,-5.429747351198911e-10,-2.5422961845696396e-7,-3.7039266263756935e-6,-8.139199944238328e-7,-2.805928797538229e-7,1.6601335040976237e-6,5.508886701374499e-8
