(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,confidence_institutions,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection
8.69044422773165e-4,-5.8531565072855674e-5,-2.904919340555119e-5,-3.9888744978060416e-5,5.674957853023057e-5,4.8909800728481725e-5,-3.583572290049251e-5,-2.5753068287070174e-5,-4.7290938935075126e-5,-3.6104385056705934e-5,-1.035347557200389e-4,-8.57834452922551e-5,-1.1300089846168001e-4,-1.554613940806865e-4,-5.1111349461846504e-5,-2.245103230937504e-5,1.902743021777638e-7,1.1343754317963622e-4,1.0945693275659141e-4,2.3431163109662695e-5,2.553525700660184e-4,3.68641719900427e-5,1.59870132411646e-4,4.896961933418188e-5,1.0589304680057399e-4,-2.9001272850492047e-5,1.120312469908141e-4,-2.3745981376803536e-5,5.420598804070539e-7,9.871320810360541e-5,1.5910387948384589e-6,-5.933015464268863e-6,-2.4645801746887737e-6,1.321559952165362e-6,7.691540780289299e-6,5.08853926376616e-6,3.4569026635589667e-6,-1.4380465566459728e-4,-3.937859264568355e-6,1.3603568468826708e-4,8.670200185189322e-5,-4.820891277851118e-6
-0.0027757455912557796,7.796917929572862e-6,7.039585785556877e-5,1.1095169889280279e-4,1.2317251863514186e-4,4.765722991337563e-5,8.696265860371299e-5,1.0909513622474038e-4,2.8203246245135154e-5,8.870429087668841e-5,1.6053861101592917e-5,-3.370130256622691e-5,7.380382067257793e-6,-1.0295864239506183e-5,-2.3140773240815265e-5,-5.653288018107905e-6,3.3409105348380676e-8,8.516190560427943e-5,5.283692340662295e-5,2.7414955711722813e-5,3.6864171990042655e-5,2.6970786151385483e-4,1.1406115911398825e-4,4.708006685954076e-5,-4.944827297573963e-6,-8.448545117765977e-5,5.175187985029675e-5,-7.30544415662369e-6,-1.0019368325714058e-6,3.6802132488600946e-5,-1.1328602044208077e-5,1.1032109367429034e-5,-9.036944413068065e-6,1.6156366691125248e-5,-2.0671050447848867e-6,7.708371154376845e-6,5.058208884987172e-6,1.472445232339041e-4,-1.7948826668587013e-5,4.989148762701202e-5,1.639426727584203e-5,-9.174437652155351e-6
-0.0014687464799870227,-1.3240199621592552e-4,-5.198969057378205e-5,-3.407316615586556e-5,1.0619524239538051e-4,3.428517888964829e-6,-7.146269141239605e-5,-5.4354877871138435e-5,-8.634559399872355e-5,-5.338521892934192e-5,-2.093991960818707e-4,-1.9781093581491116e-4,-1.8715546786113234e-4,-1.2605176894871255e-4,7.310232397594733e-6,-3.468657861047927e-5,2.8506254537212996e-7,2.593098493612572e-4,2.737415994379372e-4,1.1743032160348324e-4,1.5987013241164607e-4,1.1406115911398821e-4,5.330685582880697e-4,1.2459405328383113e-4,9.198905690420328e-5,-1.2877185644998495e-4,1.5787141301216643e-4,-1.9781430799599382e-5,-2.7069095477114233e-6,2.2261768464385955e-4,-1.414956649704193e-5,1.2291181738624523e-6,6.419152566835819e-6,9.853374391749907e-6,1.1892665329898863e-5,1.2727125479414957e-5,-4.349009550873432e-6,5.90595097199019e-5,-7.327173571095422e-6,3.777680008781703e-4,-9.898103313522531e-5,-1.2745123193440496e-5
2.5096032383457796e-4,-4.9236811463094325e-5,1.1159504332001653e-5,4.5484921460125854e-5,1.1529395370681922e-4,5.866635358913758e-5,-1.5468549803772373e-5,-1.0612357076538145e-5,1.0492417797982071e-8,-3.8024218654447578e-6,5.13477938543377e-6,-1.4183445711761183e-4,-6.26061394248048e-5,-8.6191966516363e-5,-3.1316247656466626e-5,-1.3122792217460899e-5,1.2309418146136468e-7,6.446074603657758e-5,7.013795154366375e-5,4.377082843855225e-5,4.89696193341819e-5,4.708006685954071e-5,1.2459405328383116e-4,1.2988474539740705e-4,4.474541754390501e-5,-2.3936733060366338e-05,8.998766639712267e-5,5.758996999548171e-6,-8.74481642288829e-7,5.477500559882949e-5,-4.123110370093829e-6,1.927856616891756e-6,-2.9616927218478598e-6,-4.085272501272612e-6,5.732293647304578e-6,2.3322332444916194e-6,4.450921702187169e-6,-5.285370795734066e-5,-1.875853857496121e-5,9.483330656442407e-5,3.8162099178707014e-5,-1.4872252689574976e-6
-0.0023528092193398115,-8.040221602353837e-5,-9.548241245735328e-5,5.162987340136168e-6,4.714564940042858e-5,1.644462712248308e-5,-7.80970237716077e-5,-9.885860671282043e-5,-1.0251457194917265e-4,-5.3588826432933815e-5,4.71230759701894e-6,-4.6116089168997256e-5,1.697650579020444e-5,-6.29486268210333e-5,-6.883507026145236e-5,-1.5988777098142874e-5,1.4722183815909363e-7,2.822896764894101e-5,2.2712051483257147e-5,-3.557795919245444e-5,1.0589304680057397e-4,-4.944827297574046e-6,9.198905690420345e-5,4.4745417543905036e-5,3.165269790508036e-4,2.2481326618629245e-5,1.1460371355152425e-4,1.5246224100653871e-5,1.9333588605502117e-6,1.0392246815899814e-4,-8.211013567409209e-7,7.2456878807473575e-6,2.8292194119774555e-5,-3.149231170101482e-7,5.909187020920016e-6,-1.1030866488820207e-5,1.4263326707946668e-5,-1.990447358093852e-4,-1.893232603818103e-5,-4.227919578579139e-5,9.872340689149857e-5,3.420256251494019e-6
0.002624210150872138,-5.56179545782726e-5,-6.214208012234276e-5,-4.200400541146217e-5,-1.036570355434933e-4,-1.859566979805157e-4,-1.62664435199379e-4,-9.891794505155931e-5,-2.229798630582058e-5,-6.214160116490734e-5,-2.1264507315153958e-5,-1.8100430707148295e-4,-1.0111775147381822e-4,-1.1158096337370107e-4,3.301949034514812e-5,1.3309410502847391e-5,-8.584189145736612e-8,-5.815751335714356e-5,-6.074790421071225e-5,-2.8062734950604336e-5,-2.900127285049199e-5,-8.448545117765977e-5,-1.2877185644998492e-4,-2.3936733060366335e-5,2.2481326618629336e-5,3.083061077118761e-4,5.7012558132713975e-6,2.7115386502787888e-5,1.5868286918881716e-6,-8.692847578434834e-5,9.727710253001778e-6,2.435036302865701e-7,1.8649242999722702e-6,-8.786824730526755e-6,-4.2542961542068e-6,-7.59013953771869e-6,-1.372867048665358e-5,-1.735610802483267e-4,1.6436123001071683e-6,-2.0773671231376622e-4,4.495901045993765e-6,1.0537531550787006e-5
4.810549693225567e-4,-3.625386167834708e-5,-1.3092015375447397e-5,1.1325129778937443e-4,1.3912750110236353e-4,1.562318939771744e-4,4.536832473399679e-5,4.1333213208464784e-5,6.771952335176963e-5,9.04604525787579e-5,5.2928548062491155e-5,2.357737447027234e-5,8.549782426097161e-5,5.140294948368361e-5,-2.454850075264584e-5,-1.429718519238173e-5,1.0406589898391207e-7,9.095792796960932e-5,1.0876693542823155e-4,2.6005869124806134e-5,1.1203124699081414e-4,5.175187985029676e-5,1.5787141301216645e-4,8.998766639712267e-5,1.1460371355152418e-4,5.701255813271401e-6,2.2938803253975913e-4,-2.1561929223820997e-6,7.417426100151096e-7,9.29111189936765e-5,2.3088035691761286e-6,1.1670832910437906e-6,6.69504156458491e-7,5.356877667459292e-7,5.481471414069321e-6,1.9491149294482015e-6,9.964639427075192e-6,-3.0483153598535444e-4,-1.0183923466982271e-5,1.8339546327786024e-4,-6.131419768287192e-5,2.1021932512891048e-6
-0.0012515957225619563,-2.8232571865337338e-5,-1.3222687098402605e-4,-1.0409719960493003e-4,-2.56216266061361e-5,-4.384964986504146e-5,-9.470166044799912e-5,-1.8231629695422954e-4,-2.8668994886119704e-4,-3.2712401184551365e-4,-1.9788725903491328e-4,-2.4597344206543046e-4,-1.9083095276448028e-4,-1.0756898888329458e-4,-1.0490092855613551e-5,-1.4045737147952524e-6,2.6115790569007504e-8,-1.3215621735477571e-5,-1.0347149045487818e-5,2.6779832922910208e-5,-2.3745981376803583e-5,-7.3054441566237034e-6,-1.9781430799599704e-5,5.758996999548162e-6,1.5246224100653856e-5,2.711538650278792e-5,-2.1561929223820993e-6,2.524134667032335e-4,-6.222476302465999e-6,-4.63655250787097e-5,-4.837160094932005e-6,2.2015747150078356e-6,1.73579695462717e-5,1.1151355165209445e-5,1.3728506338356423e-8,-5.94966811803064e-6,-7.73562626165164e-7,-2.357233155086895e-4,3.0184513360426296e-5,-1.1607357038111635e-4,5.91142830347167e-5,5.489157497134123e-6
-1.552034448800105e-5,2.6699071803978067e-6,2.946498292876186e-6,3.7562670053147083e-6,1.3883424760962226e-6,1.8456140735279057e-6,1.8217571775926343e-6,4.9588851254968376e-6,7.3841722860106735e-6,8.157702269158458e-6,7.205421798533936e-6,9.218432220547212e-6,1.0683297260368085e-5,5.8404774263395335e-6,-3.313235772493187e-7,2.911145790170946e-7,-3.6788935963480226e-9,-1.5199801071857823e-6,-1.80034075623662e-6,-2.5973962125400785e-6,5.420598804070546e-7,-1.001936832571406e-6,-2.706909547711413e-6,-8.744816422888284e-7,1.9333588605502113e-6,1.5868286918881655e-6,7.417426100151111e-7,-6.222476302466019e-6,3.024936872655816e-7,1.5908813999356462e-6,3.681455819965949e-7,9.086720477345372e-8,1.678297426649306e-7,-3.9525756491814487e-7,-8.272556526465254e-8,-2.7185387430455987e-7,1.2933690957084497e-7,3.920418770526245e-6,-4.802278798005712e-7,-5.74353317432611e-6,3.939141015113346e-6,1.525033943530256e-8
-0.0010434882427095755,2.971553168698453e-5,1.1160479954285647e-4,2.750913574515351e-5,1.3423564953153695e-4,1.1967136663082932e-4,7.677642285115197e-5,1.1673668384441733e-4,7.272871376352975e-5,9.07041088953135e-5,-1.0802886019151914e-5,1.0288655786475767e-4,1.298272307187941e-4,1.5260452494231645e-4,-7.065330182158256e-6,-1.8196720903415176e-5,1.1141348947646116e-7,1.7813948893965632e-4,1.7731173673420363e-4,5.421067660998217e-5,9.871320810360549e-5,3.6802132488600885e-5,2.2261768464385966e-4,5.477500559882949e-5,1.039224681589982e-4,-8.692847578434837e-5,9.291111899367644e-5,-4.636552507870972e-5,1.5908813999356468e-6,3.668597808533067e-4,-5.122236780802218e-6,-2.1967439520029653e-6,5.9529731899511295e-6,3.3521967087409643e-6,8.601385663889902e-6,3.058878806230583e-6,6.966440977087317e-6,-5.371638145917987e-5,-3.7491666927760426e-6,7.508700573632463e-5,3.8053446333979944e-5,-5.716110684691492e-6
9.645422940656785e-4,9.106011667316483e-6,-1.8893031226735333e-5,-2.5690078131430114e-5,-3.3007486028020284e-5,-2.219686994213875e-5,-9.504025150663034e-6,-3.2013026691811973e-6,-1.306600528233096e-5,-1.1817233764560107e-5,-7.393352295122865e-6,-1.735945078201218e-5,4.725876321571634e-6,-5.786681187209658e-6,1.0676962591375734e-6,1.4243585243692149e-6,-1.3956060491926137e-8,-3.7512166128414627e-6,-1.0716314948389213e-6,-4.487128720032778e-6,1.5910387948384684e-6,-1.1328602044208077e-5,-1.4149566497041923e-5,-4.123110370093839e-6,-8.211013567409298e-7,9.727710253001778e-6,2.3088035691761244e-6,-4.83716009493204e-6,3.6814558199659587e-7,-5.1222367808022154e-6,8.720535015050466e-6,-6.0325632974900744e-6,-2.183671982567814e-6,1.2793171101932712e-7,7.055088454971869e-7,-1.1420843803414177e-6,-1.141241526437797e-6,-8.682784000995812e-5,1.860676355336105e-6,1.889084109153027e-5,-1.0293963619351444e-5,4.836275143034059e-7
-8.362971096879468e-4,7.807264175603068e-6,3.150765529214152e-5,6.0063277192859944e-5,5.015392894163528e-5,4.474640282979271e-5,3.1217018625298335e-5,3.9741275398482534e-5,6.914519662769618e-5,7.672099883524044e-5,7.948111664499624e-5,7.112098842359007e-5,6.93791094314907e-5,6.854163692970064e-5,4.71954153434549e-7,1.2431826516080545e-6,-1.0939679577928043e-8,-4.282845270833542e-6,-1.141805492246214e-5,-5.645747710897828e-6,-5.933015464268858e-6,1.1032109367429025e-5,1.2291181738624479e-6,1.927856616891754e-6,7.245687880747363e-6,2.4350363028656984e-7,1.1670832910437864e-6,2.201574715007848e-6,9.086720477345337e-8,-2.1967439520029666e-6,-6.032563297490047e-6,1.0590135168268483e-5,1.1966608253733336e-6,-3.084258858062892e-6,-3.470266339822126e-6,-2.3817660040827073e-8,1.4413528700226749e-6,6.854102242618417e-5,-6.513088934236779e-6,-3.893302826575151e-5,-9.30662999302874e-7,-2.0548179088208539e-7
-0.002063973082801526,-1.6449618532159113e-5,-3.748901088938338e-6,3.4478996050859086e-5,4.1003357341877124e-5,2.346839626168797e-5,-1.1537666508752982e-5,-1.05445465200424e-5,-2.9613855049732182e-5,-5.4969604027864945e-5,-1.8297036780532394e-5,-2.3750370898424737e-5,-2.2466338141520868e-5,-3.1241759403908744e-7,-5.655211772490568e-6,-9.667280431545695e-7,1.2008867504366309e-8,-9.359297812628468e-7,2.3167171249295488e-7,-1.0558628217735344e-5,-2.464580174688777e-6,-9.03694441306806e-6,6.419152566835813e-6,-2.961692721847842e-6,2.829219411977456e-5,1.8649242999722688e-6,6.695041564584902e-7,1.7357969546271654e-5,1.6782974266493228e-7,5.9529731899511295e-6,-2.1836719825677795e-6,1.1966608253733325e-6,2.8047381583086727e-5,2.5110994045544673e-6,-6.366875200334638e-7,-5.6072709161586845e-6,5.595199974611726e-6,-7.151538739846005e-5,3.5883857476817894e-6,-7.454826692968615e-5,4.701052063908281e-5,4.069061564272535e-6
-3.956407227752773e-4,-7.1915323542339614e-6,-4.8092319000287767e-5,-4.384963669882633e-5,-3.839139921342403e-5,-4.603102609522062e-5,-2.5302902852255143e-5,-2.6919648157306328e-5,-7.164453767137008e-5,-8.322030310697774e-5,-8.864127126626496e-5,-6.27962307014995e-5,-6.029488219544008e-5,-6.699583828094502e-5,-1.0021764120245986e-6,-1.6824078767793548e-6,1.0987533214058096e-8,9.390380662537751e-6,1.3729671553944522e-5,1.3265515007905594e-5,1.3215599521653588e-6,1.615636669112525e-5,9.853374391749923e-6,-4.085272501272624e-6,-3.1492311701015433e-7,-8.786824730526746e-6,5.35687766745931e-7,1.115135516520945e-5,-3.9525756491814513e-7,3.3521967087409677e-6,1.2793171101930925e-7,-3.084258858062902e-6,2.511099404554472e-6,1.7350594847863287e-5,2.542361740155755e-6,1.7182958571807738e-6,-9.719826245468098e-7,-1.1714676128291769e-4,2.7995345864017904e-6,2.5443791091308536e-5,5.049769188997126e-5,-2.3542894656087514e-6
6.0018581821905853e-5,-4.700750661366784e-6,1.0925354693171007e-6,-7.223769122182322e-6,6.699431270298404e-6,1.2054250455918824e-5,1.7137575982052877e-5,9.299174783965083e-6,3.1204491864250828e-6,-2.8900285651610024e-6,-1.639281641133538e-5,-3.917998109266544e-6,-8.496128213631472e-6,-2.641877920667363e-6,-1.4831269877374794e-6,-2.430667142695261e-6,2.1543732341784575e-8,7.908753847972416e-6,1.3884044657321104e-5,9.832087719633838e-6,7.6915407802893e-6,-2.0671050447848876e-6,1.1892665329898862e-5,5.732293647304573e-6,5.9091870209200125e-6,-4.2542961542068026e-6,5.481471414069323e-6,1.3728506338353083e-8,-8.272556526465292e-8,8.6013856638899e-6,7.055088454971809e-7,-3.4702663398221255e-6,-6.366875200334645e-7,2.5423617401557585e-6,8.701743084804027e-6,-5.250153586420375e-7,-1.8107394492452363e-6,-4.1660891069681465e-5,1.6382325814652946e-6,5.329316991264165e-5,1.5407927618536983e-6,-1.7918906184348765e-6
7.726233716456104e-4,-5.889180493922001e-6,1.125852987168064e-5,-9.158948016604955e-6,-2.0020636123944056e-5,-2.066331968350931e-5,-1.4153413523680543e-5,-1.5381645502193286e-5,-1.7260307732735623e-5,-6.031369740743666e-6,-2.5399716784173894e-5,-3.1894760081553303e-5,-2.9160823621028416e-5,-2.1735847595845975e-5,4.140797780453165e-6,-7.270846405138816e-7,4.198679121908113e-9,9.13838653298061e-6,1.0197119882101361e-5,1.0703118780778225e-5,5.088539263766153e-6,7.708371154376847e-6,1.2727125479414965e-5,2.33223324449161e-6,-1.1030866488820207e-5,-7.590139537718681e-6,1.9491149294481964e-6,-5.949668118030689e-6,-2.718538743045589e-7,3.0588788062305844e-6,-1.1420843803414239e-6,-2.3817660040830915e-8,-5.6072709161586845e-6,1.718295857180769e-6,-5.25015358642023e-7,5.448690036279743e-6,-6.793130525322377e-7,-5.3183966954674875e-5,-4.022558959753085e-7,3.9513793185364245e-5,1.0509181478729753e-5,-1.6104957236348926e-6
-0.0032652008445881666,7.467319928914951e-5,6.193775227681377e-5,1.2094312178306884e-4,1.0736310259657e-4,1.1753464800390225e-4,8.684406751006034e-5,8.817129138709056e-5,5.880192655723099e-5,5.3952883835857516e-5,9.35167046070259e-5,9.74870125927503e-5,8.316567324555273e-5,8.394550004642785e-5,-1.0884502983373201e-5,-7.706508710324156e-8,-5.741410884099732e-9,-3.3164812566341186e-6,-3.9422058593336915e-6,9.989914480254514e-8,3.456902663559009e-6,5.058208884987127e-6,-4.349009550873458e-6,4.4509217021872275e-6,1.426332670794667e-5,-1.3728670486653567e-5,9.964639427075192e-6,-7.735626261650599e-7,1.2933690957084322e-7,6.96644097708729e-6,-1.141241526437786e-6,1.4413528700226723e-6,5.595199974611802e-6,-9.719826245467852e-7,-1.8107394492452367e-6,-6.793130525322513e-7,3.6362663190825676e-5,-3.679092548972388e-5,-1.0596049826261964e-5,2.2860310768086992e-5,1.3234395342041323e-5,-6.193651164080414e-7
-0.04835284503159138,-4.7307968444333616e-4,-6.020317457674164e-4,-7.313203930810086e-4,-6.299155709695463e-4,-7.785070625918439e-4,-5.394508909113512e-4,-5.879130616885763e-4,-1.6025538298227696e-4,-1.2503579992886123e-4,-6.312493143380133e-4,1.811047493402584e-4,-5.088093731506191e-4,-9.252233175718913e-4,-2.1581547241770056e-5,1.1907962460614771e-5,-1.5920082759663453e-7,-9.052493777921606e-5,-2.4906921551135424e-4,-1.3694455084020695e-4,-1.4380465566459692e-4,1.472445232339044e-4,5.90595097199033e-5,-5.285370795734061e-5,-1.9904473580938445e-4,-1.735610802483263e-4,-3.048315359853541e-4,-2.3572331550869252e-4,3.920418770526461e-6,-5.3716381459180356e-5,-8.682784000995713e-5,6.854102242618578e-5,-7.151538739846092e-5,-1.1714676128291557e-4,-4.166089106968519e-5,-5.318396695467319e-5,-3.6790925489722e-5,0.008749136680108465,-7.563576664934265e-5,-0.002541949031793698,7.735708695378191e-5,-1.0571076614839093e-4
0.0012355419203334103,-1.4737017539466906e-5,-2.3208019580470616e-5,-1.3458628623124784e-4,-9.680657038057302e-5,-9.901206563466015e-5,-4.841098673951473e-5,-9.648284120552688e-5,-1.4960236505162178e-4,-1.630678870303527e-4,-1.5386908278448494e-4,-1.232995381890651e-5,-4.080693044028531e-5,-4.162962849587325e-5,2.4641210804763897e-5,1.3864337072871386e-6,-2.6733187215876152e-8,-1.0044374250137781e-5,2.0500593866156327e-7,-2.55882367629756e-6,-3.937859264568341e-6,-1.7948826668586996e-5,-7.327173571095444e-6,-1.875853857496121e-5,-1.893232603818103e-5,1.6436123001071905e-6,-1.0183923466982285e-5,3.018451336042622e-5,-4.802278798005704e-7,-3.749166692776034e-6,1.860676355336087e-6,-6.513088934236782e-6,3.5883857476816835e-6,2.7995345864017917e-6,1.638232581465354e-6,-4.0225589597530676e-7,-1.059604982626205e-5,-7.563576664933708e-5,6.17239695198901e-5,1.3540883402807932e-4,-8.011441494995842e-6,1.1315243329169087e-7
0.023381312005104477,-8.281578837250079e-5,5.082927549377569e-4,9.131161698628533e-5,3.9218673342481864e-4,4.0211091200860694e-4,8.444633926514093e-4,4.7523455349491396e-4,3.8017459809269207e-4,3.543039299223555e-4,3.322103688693354e-4,9.075823295279556e-4,2.684420878065216e-4,6.924740574300168e-4,1.2937163870402137e-4,-4.30757686778201e-5,3.360337939595999e-7,1.7789922165043919e-4,3.578089831678846e-4,2.0715186731520835e-4,1.3603568468826735e-4,4.989148762701174e-5,3.777680008781693e-4,9.483330656442465e-5,-4.227919578579157e-5,-2.0773671231376627e-4,1.8339546327786032e-4,-1.1607357038111635e-4,-5.743533174326154e-6,7.508700573632485e-5,1.8890841091528572e-5,-3.893302826575111e-5,-7.454826692968638e-5,2.54437910913092e-5,5.329316991264127e-5,3.951379318536429e-5,2.286031076809138e-5,-0.0025419490317936154,1.354088340280795e-4,0.0061473161272154915,-0.0023273872342908647,-4.3428320863935964e-5
-0.0057419200256769495,-1.9207838140489873e-4,-8.938445850661858e-4,-9.543614003717629e-4,-9.404278594072751e-4,-0.0012372666501511424,-0.001467380358719864,-0.0012661907244102468,-0.0015996997410989337,-0.0013521925962295643,-0.001399108124386017,-0.0014424794963927335,-0.0012502031021950398,-0.0014358326127085924,-9.118326667328088e-5,1.766353735612298e-5,-1.745605477865962e-7,1.8556828579308904e-5,3.222743630887924e-5,-1.7102963122843366e-5,8.67020018518932e-5,1.6394267275842035e-5,-9.898103313522522e-5,3.816209917870705e-5,9.872340689149861e-5,4.495901045993816e-6,-6.131419768287195e-5,5.911428303471696e-5,3.939141015113346e-6,3.8053446333979965e-5,-1.02939636193514e-5,-9.306629993028312e-7,4.701052063908283e-5,5.0497691889971166e-5,1.540792761853673e-6,1.050918147872975e-5,1.3234395342041118e-5,7.735708695378049e-5,-8.011441494995876e-6,-0.0023273872342908573,0.0057065109763099284,-8.323365742515938e-5
6.650756363115316e-4,1.405798255660318e-5,3.342550366978498e-5,4.8036658696312764e-5,3.938793324411555e-5,4.6955048255970136e-5,2.775315237693225e-5,3.493830338063928e-5,3.545113918105515e-5,2.97478857594656e-5,4.7046004462322544e-5,1.4903070337586422e-5,3.0023584763889258e-5,3.5808633177078795e-5,-1.2695088932277964e-6,7.155914477624475e-7,5.460899487030678e-10,-5.869241052312177e-6,-7.5882713425225315e-6,-4.839422452315973e-6,-4.820891277851132e-6,-9.174437652155333e-6,-1.274512319344055e-5,-1.4872252689574633e-6,3.420256251494015e-6,1.053753155078699e-5,2.1021932512891022e-6,5.489157497134048e-6,1.5250339435302705e-8,-5.7161106846914885e-6,4.836275143034633e-7,-2.054817908821269e-7,4.069061564272456e-6,-2.3542894656087654e-6,-1.791890618434853e-6,-1.6104957236348515e-6,-6.19365116408344e-7,-1.0571076614840289e-4,1.1315243329193506e-7,-4.342832086393182e-5,-8.323365742515967e-5,8.386777159988948e-6
