estimate,se,df,t,p
0.6747080091809143,0.15870406551014057,995.972688303217,4.251359327261866,2.324494076268236e-5
0.005047352159925751,0.008683811165573757,689.0544176877335,0.5812369780604576,0.5612708202760768
0.00911057376654809,0.008917160060842883,832.3169998263344,1.0216900565186136,0.30722448312794637
-0.01798152845955054,0.009928546415208307,1206.221747028272,-1.8110937601104298,0.07037501105736418
-0.0098388325153797,0.01008146316136874,1380.1935962792918,-0.9759329928498098,0.3292686886215833
0.0038406210240609284,0.009828890566564552,1336.1748825723973,0.3907481722429354,0.6960456783820854
0.009159064341566261,0.010556124454176528,1727.1398240320234,0.8676540695711937,0.3857042704251893
0.01585194474784111,0.010918494772313382,1938.8788935390842,1.4518434160025193,0.14670693664329698
0.033312243802419816,0.011099981127847998,2051.7635145616873,3.001108147728735,0.002722419602686839
0.032714888647103334,0.011109927334202355,1902.3576133882973,2.9446537014143415,0.003272388781755171
0.03379732638592659,0.011443423183167342,1970.7204299304954,2.9534279948364257,0.0031798625416427926
0.07269405344928077,0.013177147280011261,2603.645478734847,5.516676098744997,3.795139383245705e-8
0.04784821904845178,0.011753569281590262,2023.6276713401935,4.070952227541377,4.862226911267203e-5
0.05229742125693149,0.01266033753693057,2698.618911172027,4.130807816488178,3.724809378320112e-5
-0.007426712931024022,0.002247081850067329,300385855.6568065,-3.3050478026875147,9.496021339350695e-4
-0.00499063799949227,2.57679845570584e-4,76157915.58406995,-19.36759154927865,1.4494511537616667e-83
5.68193210886702e-5,2.921203054958261e-6,107942877.58753979,19.450657835041202,2.878121266070356e-84
0.01768514364719155,0.0018940308600963274,43696236.595942594,9.33730490869199,9.882176523383792e-21
-0.010355552012687154,0.00220305450035877,9821063.095012473,-4.700542819526589,2.594743506762672e-6
0.022343980224755453,0.0024821516505064843,11893746.550802678,9.001859423132407,2.2195798831009456e-19
0.028659704652751635,0.002678099978905814,211896946.06218565,10.701506619801803,1.0013822107625644e-26
0.008444834841306273,0.002538498729566137,155235224.7402821,3.3267043796195273,8.787956913483987e-4
0.01734366316059608,0.0020084050914015573,84073638.17740147,8.635540327421136,5.84510899158916e-18
0.06905219968178444,0.0030630251483244144,316630915.89050925,22.543791297162056,1.5453694722130504e-112
0.04938016070085376,0.002435608050338292,119261188.99924947,20.274264036036154,2.1709099451140777e-91
-0.05147224429006687,0.004742654151215408,2026838445.2375975,-10.853046131747977,1.9288813510638085e-27
0.024551569813885496,0.0020406759049755876,11623842.495021416,12.031097027226968,2.440097103504611e-33
-0.017415477788315967,0.002483810120236302,173010815.54967704,-7.011597886016791,2.3561241556727766e-12
3.933016520589114e-4,9.733072048141452e-5,328051663.58451897,4.040878872709188,5.325127120760951e-5
3.892698745505173e-4,5.075969587752632e-4,4679.729937216105,0.7668877203081613,0.4431869606307982
3.746426694833736e-4,5.470331271780059e-4,9913.421156636461,0.6848628554106997,0.49344647881199444
-0.0013010547126808597,6.694739819848118e-4,5555.852249203851,-1.9433984705777205,0.052018467163197205
0.001039195453877593,6.380388411135731e-4,8732.346550267132,1.6287338433250849,0.10340544734694564
-0.0011760360380697228,6.198825423189113e-4,6464.120382771021,-1.8971917384062849,0.05784716227036255
-0.0010793411920064218,3.93674785468104e-4,4054.2131643982343,-2.7417077035376227,0.006138888717574281
8.386111255252152e-4,9.951247212679145e-4,3349.7209207964834,0.8427196185586855,0.3994454387799272
0.014760289852486052,0.016309331262168183,526.6692492578927,0.905021157227007,0.3658679874251215
0.007734627673240634,0.0019736014392480487,35585.149686165765,3.91904237574308,8.906770667145557e-5
0.1002870477105722,0.012646547528509104,2787.7771460491495,7.929994133536855,3.142669135543352e-15
-0.03426855489152484,0.017383800753991315,7327.552394360072,-1.9712924334833273,0.048728004198581025
-0.0022156664710077712,6.249484894596192e-4,495.0365612710725,-3.545358550948119,4.2930272007897025e-4
