(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection,personal_income:social_protection,social_protection:relative_income,social_protection:gdp,social_protection:growth
-0.00924235865863569,0.0013577138608057932,0.00180560851634954,0.0021511572029436444,0.00203374877079412,0.002555778141049985,0.0025091318973872187,0.002658428630123463,0.0033136525196689652,0.003523943721897469,0.004174900045699905,0.003173870976842232,0.0034106282540155132,0.003650277390425274,-3.5495796002972126e-5,1.7188458765576487e-5,-1.1240549068468817e-7,-1.455192881031729e-4,-1.7225903420516823e-4,-8.125394276326083e-5,-1.6257451116522106e-4,-4.1953682801656486e-5,-2.08709986308088e-4,3.4785418973611482e-6,3.423358019087372e-5,-3.43736689168761e-5,1.1358302122367138e-5,-2.2069577172275485e-4,8.275722484966245e-6,-1.0352350066007407e-5,7.619237228543455e-5,-1.5283418981046078e-5,-9.871794748696575e-5,-1.5549375773406576e-5,-2.3278627797106638e-5,9.174775927155944e-5,3.5897211418908586e-4,3.5796424919224794e-5,5.391881739392622e-4,-0.001178930291599738,4.841163148231673e-4,7.951801831170106e-7,-7.311027579204526e-8,-4.2650652645580665e-5,-3.032339383851082e-6
-0.011350811991655699,0.0012527032215175252,0.0017240733546814745,0.0021371808036886267,0.0020860087585129897,0.0024868133509136853,0.0026009888586220062,0.0023912463849642346,0.0029295222280406067,0.0029589758747974905,0.0031738709768422396,0.004330987946751177,0.0035421427714718823,0.0034967281448899886,5.075128110698747e-5,2.177419084436379e-5,-2.6373644670251386e-7,-9.36144596134365e-5,-1.191027800388849e-4,-5.1653705522027046e-5,-1.1168362091472353e-4,-7.450843891705462e-5,-1.6594944916572974e-4,-1.0428908107760535e-4,-1.4475873193194625e-5,-1.687184384562332e-4,-4.401125391875877e-6,-7.511223461921962e-5,-2.5552051813193722e-6,-2.0405083421005498e-5,6.828075284877314e-5,-2.271602731739238e-5,-7.207667469357624e-5,8.204158119912526e-7,-3.181936828000496e-5,9.808072214299153e-5,5.135918381775692e-4,1.6912248964400995e-5,9.13464049204418e-4,-0.0010460771777271868,2.5714361117774436e-4,-6.613248579113809e-7,1.1561346125311478e-7,-2.3574382621491465e-5,-3.423805892762649e-7
-0.005489987729193295,0.0013031859296281198,0.0017202210929306238,0.0019896038415921293,0.0017488400692684317,0.0023226481007845813,0.0023888974270884484,0.002391398541121018,0.0029500903183338604,0.0030466123449343443,0.0034106282540155236,0.003542142771471888,0.0039614735745131385,0.0035878183383477123,6.80180859835387e-5,1.9265676416111066e-5,-2.492830390548765e-7,-9.258521058213133e-5,-1.1887920382146372e-4,-8.039007973958534e-5,-1.7492170607932256e-4,-4.029130353870797e-5,-1.6512193754584262e-4,-3.3389553782779265e-5,4.8034191898267955e-5,-1.122127552813899e-4,4.716101733694286e-5,-1.346732807189046e-4,7.164611855816034e-6,-3.3457592783346573e-6,6.862652713509239e-5,-2.6196645808478487e-5,-6.64490683524924e-5,-2.332019487805913e-6,-2.4229386665472926e-5,8.043442841587455e-5,-2.0362835931666542e-4,5.5106029260553985e-5,5.060147490878632e-4,-0.0010787429490333087,2.447916862295811e-4,-1.867863444127742e-7,-7.055850441143643e-9,-2.0428677472702905e-5,-1.593199779721253e-6
-0.005206647826487829,0.001353849030258192,0.0018594729756407603,0.002202782587035939,0.0020985648261023664,0.0026131625884002036,0.002661076915813314,0.0026443811116293268,0.003167784127945285,0.0032623186946893,0.003650277390425275,0.0034967281448899786,0.0035878183383476975,0.004514333600028052,2.8561159820704254e-5,1.6368277402222588e-5,-2.0028851727086975e-7,-6.835584843793259e-5,-2.8954323517194365e-5,6.92516912412588e-6,-2.230280960184981e-4,-5.0221950357137156e-5,-1.2945401699287633e-4,-6.1034061152720236e-5,-4.052446886035317e-5,-1.1922412729563715e-4,1.9687342708322322e-6,1.9279474481015486e-4,-8.03062541172437e-6,-1.6069585803410786e-5,6.898750854734663e-5,-4.323575245721201e-6,-8.04538165302116e-5,-5.178569393287428e-6,-1.8873374259153813e-5,8.781649271703192e-5,-5.227570809796665e-4,1.1313441534245755e-4,9.757872230480335e-4,-0.0011394928182463778,3.631971026967869e-4,-5.02396742808713e-6,1.7116353417293187e-7,-2.7853753562679385e-5,-2.58455910492185e-6
0.0027255182881402843,-7.142372998479013e-5,-1.0567515341733819e-5,-4.063775970128742e-5,-5.115042449046405e-5,-1.9017615317567667e-4,-9.404305159680817e-5,-7.598448663249638e-5,5.7827618469481446e-5,1.0384553039529563e-5,-3.5495796002972315e-5,5.075128110698761e-5,6.801808598353855e-5,2.8561159820704207e-5,1.8674863508770948e-4,1.1041241316319219e-5,-1.2776695716475295e-7,2.1027623418616596e-5,2.498430114896487e-5,-4.5055287502990515e-6,-6.970588695794765e-5,-2.3895730815088415e-5,9.786822610953953e-6,-3.033258099975162e-5,-6.99403250949892e-5,3.725845264323634e-5,-3.5929869264343416e-5,4.066640292168718e-5,-3.0272755267832973e-6,3.714039826163035e-7,2.1653869157780733e-7,-4.871046093095349e-6,-3.787814228844746e-7,-2.202266049961093e-6,4.803098359674742e-6,-1.8183995766679936e-5,-1.26302953250551e-4,4.079149842717397e-5,1.3484208067765575e-4,-6.652010729701754e-5,-1.6381751187597312e-5,-1.9320583969058659e-7,3.114689486838647e-8,1.4866391464882126e-6,-2.1447059779766616e-7
1.2572982579981881e-4,1.0873958531059664e-5,4.338903843090687e-6,8.356262052087706e-6,-1.3405666004735653e-5,-1.3492107414991114e-5,2.663828027623191e-6,2.201117367720116e-6,8.184084546202208e-6,1.3439695964647694e-5,1.7188458765576528e-5,2.1774190844363603e-5,1.9265676416111134e-5,1.636827740222237e-5,1.1041241316319234e-5,7.209588541620945e-6,-6.984737898627378e-8,-1.994252500162237e-5,-2.70390564970785e-5,-1.6067122793840932e-5,-2.3398474714894437e-5,-7.727297389086553e-6,-3.4253325463027784e-5,-1.6588500962010215e-5,-1.8556599771804558e-5,1.645512212458683e-5,-1.3401723450391962e-5,-1.4831960734348063e-5,1.0273760782950622e-6,1.3912228764679074e-6,1.1493815464604496e-6,-6.725839388905854e-7,-1.5250097552394572e-6,-2.2873203158261013e-6,-5.708656286609088e-7,-1.400301300036201e-6,1.5230456204229266e-5,2.223972154330611e-6,-3.981761218409316e-5,1.5160099034352171e-5,-2.752171420180978e-7,2.0212085601179083e-7,-1.1732492930914337e-8,4.676405634518856e-9,-1.9189444318144476e-8
-1.8501093365271656e-6,-8.130344011851646e-8,5.84674388800344e-9,-1.0197316256517135e-8,1.7023275057570082e-7,1.8310901935902928e-7,1.4684730082976048e-9,5.3743521382611636e-09,-2.1180801337507295e-8,-8.135881988862095e-8,-1.1240549068468701e-7,-2.6373644670250994e-7,-2.492830390548754e-7,-2.002885172708656e-7,-1.2776695716475308e-7,-6.984737898627252e-8,7.743126327487233e-10,1.6805275762613244e-7,2.0742314822536415e-7,1.350813620904101e-7,1.9027900485196566e-7,6.740334453035727e-8,2.8878225267927896e-7,1.5908361667291572e-7,1.665133888259517e-7,-1.241532540717396e-7,8.982694034789727e-8,1.27835979216245e-7,-8.166315499538814e-9,-1.3422146020156575e-8,-9.844750511927966e-9,9.301646458287685e-9,9.002976382237544e-9,2.033039227186249e-8,3.2274093818124138e-9,9.113902946688915e-9,-1.4259454752278703e-8,-2.9320176927518177e-8,2.882864650540616e-7,-1.0741289462642336e-7,5.0001463163583844e-8,-1.4319821206423992e-9,7.155197461470362e-11,-4.419549783209353e-9,-1.9221556661410215e-12
0.002202533255047844,1.4453718687348247e-5,9.487530539134199e-5,5.724372028953375e-5,1.259132814738386e-4,3.663858548769251e-5,4.832410260741456e-5,5.732903933768484e-5,2.8503077422284185e-5,-1.3965654695016571e-5,-1.4551928810317292e-4,-9.361445961343565e-5,-9.258521058213155e-5,-6.835584843793215e-5,2.1027623418616498e-5,-1.9942525001622003e-5,1.6805275762613244e-7,3.071203577177511e-4,2.4986828996029556e-4,1.649467934658178e-4,1.2586136467725606e-4,9.34644813060706e-5,2.541817753243377e-4,7.689778085992839e-5,4.024224726749339e-5,-6.573099862659157e-5,9.087832582564228e-5,4.623641807422301e-5,-3.943839611660119e-6,-3.5151832078277956e-6,-4.190950521426799e-6,-8.624812054146856e-7,8.856692225787416e-6,6.289780037367177e-6,8.618875302639978e-6,-5.836819814450532e-6,-3.19807654766803e-4,-1.5399657556167867e-5,1.6031439441752286e-4,-2.3341359431257995e-6,-6.353637919779875e-5,-1.2228895888168279e-6,4.201106351442819e-8,6.545297578627213e-6,2.4478432867268146e-7
0.003169573730313,-4.0887745549041384e-5,-1.5974827222703463e-5,-5.7195253674787255e-5,3.69170679518106e-5,-5.390738352937442e-5,-6.8181018401214e-5,-2.3971073961106392e-5,-4.507050250043444e-5,-7.222785932334452e-5,-1.7225903420516907e-4,-1.191027800388848e-4,-1.1887920382146459e-4,-2.8954323517194812e-5,2.4984301148964818e-5,-2.703905649707851e-5,2.0742314822536807e-7,2.4986828996029686e-4,3.8739994040566336e-4,2.01728977542168e-4,1.1734453776055719e-4,5.244840772327611e-5,2.547553649235247e-4,8.254754456281679e-5,3.5026231952323756e-5,-6.50452435425373e-5,1.0717356866549392e-4,1.1904381623274816e-4,-7.519507500800859e-6,-1.7866645946254018e-6,-9.679684594200629e-6,2.7952901341609745e-7,1.3338223721568711e-5,1.1710211481616844e-5,9.407470922838234e-6,-4.63512547441532e-6,-4.981604117454512e-4,2.5955842107000146e-6,3.498607176995645e-4,8.391705601203408e-6,-4.062133873009527e-5,-2.7049221636202943e-6,9.988709253165259e-8,5.243449978861948e-6,1.6514424523215744e-7
0.0013502878942255156,2.1434421105211365e-5,9.846902798641441e-5,-1.5481313905454418e-7,6.190557054248756e-5,6.140091981446795e-5,1.5953726447122215e-5,6.195631890447199e-5,-2.1145730219293034e-5,-3.102865478135385e-5,-8.125394276326123e-5,-5.1653705522026626e-5,-8.039007973958585e-5,6.925169124124551e-6,-4.50552875029909e-6,-1.6067122793840983e-5,1.3508136209040992e-7,1.6494679346581794e-4,2.0172897754216796e-4,3.121097964364235e-4,4.221943880744686e-5,1.672088963550538e-5,1.0630533817159559e-4,4.435635805300982e-5,-3.361814583017747e-5,-2.288944224195886e-5,4.054190843388546e-5,1.590292074054764e-4,-8.23953121171471e-6,-3.901020466824888e-6,-5.362562759208493e-6,-1.022963507800959e-5,1.2298164962614283e-5,8.246071331576608e-6,8.727342008302261e-6,-2.4505541179287523e-6,-2.6638455347135543e-4,3.6743376664344493e-6,2.333442744897414e-4,5.814759494702055e-6,1.468135632661873e-5,-3.2409821161591273e-6,1.1003606754101496e-7,5.204345378279437e-7,1.1917533036425725e-7
0.0015415184591542764,-4.892000868950445e-5,-2.8874610006634034e-5,-3.6418591121063274e-5,4.4198355784233895e-05,7.924920240793195e-5,-1.736025465469379e-5,-1.7043978223645786e-5,-7.919267788134396e-5,-7.01938196379435e-5,-1.625745111652209e-4,-1.1168362091472367e-4,-1.7492170607932232e-4,-2.2302809601849863e-4,-6.970588695794753e-5,-2.3398474714894312e-5,1.9027900485196378e-7,1.2586136467725555e-4,1.1734453776055673e-4,4.2219438807446796e-5,2.9457719236116283e-4,5.2883407645572864e-5,1.7716548644434378e-4,6.252437225778689e-5,1.0754246011831722e-4,-4.603728668976614e-5,1.22208808481621e-4,-2.063529751852065e-5,-8.686237566382127e-7,1.7101184652417126e-6,-6.321698553196656e-6,-5.373124286425269e-6,2.559387629469871e-6,8.66735784358946e-6,6.06624152826242e-6,8.63381312936779e-6,-2.402665359632477e-4,-3.757146959528836e-5,1.2132163828741068e-4,3.020885770743449e-5,-5.524195797969119e-5,-2.1365442635866088e-7,2.3917471696894117e-8,4.797877285152234e-6,5.532851105195377e-7
-0.0010843067373025282,5.349967410997951e-6,8.103448434386021e-5,1.2702622657053184e-4,1.3358160349102768e-4,5.270208971771691e-5,8.534391810834259e-5,9.688326858577514e-5,-6.126428396162143e-6,4.7566865179040665e-5,-4.1953682801657015e-5,-7.450843891705515e-5,-4.029130353870856e-5,-5.022195035713762e-5,-2.389573081508842e-5,-7.727297389086576e-6,6.740334453035716e-8,9.346448130607064e-5,5.244840772327615e-5,1.67208896355054e-5,5.288340764557286e-5,2.95332803558189e-4,1.2999884752740675e-4,6.204549165346733e-5,-9.590253813342415e-6,-9.931976633514212e-5,3.9676459068204373e-5,7.321707689400156e-5,-5.421265188249393e-6,-1.3505256397374659e-5,1.1563033994546582e-5,-8.266577989630671e-6,1.481067707064256e-5,-3.48257652379399e-6,1.0785030201554319e-5,4.823088232749331e-6,-6.385157860454334e-5,-2.532194146847259e-6,-1.4467221475839307e-5,-2.1167656475123976e-6,-7.479677422442904e-5,-8.225228353544871e-7,5.897652319451447e-8,6.921545763624903e-6,-3.3225916354517123e-7
-5.402467113433645e-4,-9.710381455669488e-5,-3.544760515604253e-5,-1.3471822475012039e-5,1.1506694888199784e-4,-1.1996779392788e-6,-7.608029657321425e-5,-6.354837017588567e-5,-9.249102462735298e-5,-6.399977345555833e-5,-2.08709986308088e-4,-1.6594944916572993e-4,-1.6512193754584262e-4,-1.2945401699287617e-4,9.786822610953929e-6,-3.4253325463027824e-5,2.887822526792785e-7,2.541817753243375e-4,2.547553649235247e-4,1.0630533817159517e-4,1.7716548644434362e-4,1.2999884752740667e-4,5.305250388702702e-4,1.5011698434335324e-4,0.00011506497045027139,-1.4777415707871035e-4,1.5634579837369315e-4,1.2032635424373195e-4,-9.1670825139402e-6,-1.3442941058523566e-5,1.7050214976804018e-6,7.299714384139342e-6,1.034629825079017e-5,1.081932225770011e-5,1.05253652935813e-5,1.732760503212158e-7,-1.559453867129152e-4,-2.9321030491177155e-5,3.4876921020931433e-4,-9.645647939993276e-5,-4.434300991307943e-5,-2.405196025268332e-6,1.0738189673318454e-7,4.564249155932377e-6,5.978155993211593e-7
-1.2692975063833466e-4,-4.074750528547831e-5,1.1125814284663719e-5,5.449502921202548e-5,1.340931628292251e-4,7.856845604402123e-5,-3.130833278951575e-6,3.2485097813998924e-6,8.953425087994556e-6,1.4711740260848073e-6,3.4785418973610902e-6,-1.0428908107760541e-4,-3.338955378277937e-5,-6.103406115272051e-5,-3.033258099975162e-5,-1.65885009620102e-5,1.5908361667291554e-7,7.689778085992839e-5,8.254754456281676e-5,4.435635805300981e-5,6.25243722577868e-5,6.204549165346739e-5,1.5011698434335324e-4,1.4915798663437844e-4,5.52809641400622e-5,-5.212492853925864e-5,9.38923646451355e-5,3.1023220125440985e-5,-1.8720893628018609e-6,-4.7597691083534456e-6,1.1212433152895026e-6,-4.107214533977249e-6,-3.593968109272775e-6,7.079019494029229e-6,2.9555602205381436e-6,7.312522533515189e-6,-4.812524530026164e-5,-5.712999920713617e-6,1.0952188902645897e-4,2.1806081324605244e-5,6.44090554700113e-6,-7.032244738314653e-7,1.810521302085919e-8,-3.7038693040492527e-7,-1.3890681980644047e-7
-0.002397574103971304,-4.198484667601826e-5,-8.252973381165601e-5,3.285792043122772e-5,8.28831974239278e-5,5.667935334388821e-5,-3.476898047031217e-5,-5.922989944745747e-5,-4.2600265793929426e-5,5.065496349311428e-6,3.423358019087333e-5,-1.4475873193194826e-5,4.80341918982674e-5,-4.052446886035367e-5,-6.994032509498924e-5,-1.8556599771804653e-5,1.665133888259521e-7,4.02422472674937e-5,3.5026231952324135e-5,-3.3618145830177336e-5,1.0754246011831725e-4,-9.59025381334244e-6,1.1506497045027133e-4,5.5280964140062213e-5,3.2094995606281497e-4,-8.892385467562738e-6,1.2370082828312763e-4,-5.6821076945941884e-5,6.561450305020001e-6,-2.2064888529659273e-6,7.724012138002738e-6,2.554700674275931e-5,8.911597822884899e-7,7.923902272057095e-6,-9.226332092972538e-6,1.6880846028501465e-5,-1.8156404328330668e-4,-2.7109462154726514e-5,-1.1309472368528674e-5,2.5505489595201282e-5,-3.3980606256291925e-6,2.1015405450390342e-7,-6.152134373342613e-8,7.591651946017261e-7,1.5599888230360233e-7
