estimate,se,df,t,p
-0.9458158632746311,0.7806559560204772,4268.286962375321,-1.2115655507146628,0.2257457974155962
-0.019370533841543906,0.038354003859464414,374.28922283697176,-0.5050459376424123,0.6138238086898851
0.03132470427564575,0.05291579238432566,1580.8237630637936,0.5919726959417986,0.5539535227033214
-0.035283405615938096,0.055445549820413394,1766.0019853569643,-0.6363613622774068,0.5246233846519875
-0.0708910704877302,0.05451325542974341,1806.1151948522142,-1.3004372960094905,0.19361704354325185
-0.05990798974548188,0.05868271361654522,2582.6419454075717,-1.0208796773943187,0.3074070657097542
-0.0500758173337783,0.05538722499927472,2027.669650880386,-0.904104102244408,0.3660476038016035
-0.06209655760811914,0.05518445732380519,1966.4566161651537,-1.1252544759796386,0.2606185347939658
0.007005010477481864,0.06245520269176178,3243.1604081611254,0.11216055949820601,0.9107030419183718
0.010171115015783544,0.06423422901334508,3367.8763792822483,0.15834415967957566,0.8741951060068186
0.08134780141700487,0.06302653134831931,2920.480835648856,1.2906913910180482,0.19691287744614722
0.22051019942527458,0.06872369584683168,2990.403512691654,3.2086487303700593,0.0013476985288594803
0.17470355221971157,0.06707474129979797,3382.5470322931455,2.604610153304278,0.009238142958910841
0.08737860593330765,0.06580156072984801,3319.627128022971,1.3279108422981851,0.18429885922956335
-0.17802773017749443,0.013187841024169346,321229557.9724815,-13.49938400464664,1.5769319105279464e-41
-0.034000654234418747,0.002548350068113354,644562749.1354074,-13.342222742415762,1.3148157923192198e-40
3.023864786110714e-4,2.6562871822770752e-5,642960367.7409115,11.383802196863881,5.035572658461995e-30
0.15175444356920112,0.016293743261671354,213046978.39512062,9.31366360277575,1.2349849569076016e-20
-0.17596075811532566,0.018208489905905373,38814358.75055394,-9.663665632055414,4.302140459959288e-22
-0.18848361658396506,0.016645842040272144,20835715.258611497,-11.323165035926506,1.0078706947544767e-29
0.6328745551866384,0.016659706324860267,292227637.7892096,37.98833802023498,9.0069671e-316
0.1607651620729327,0.015943759802486645,223634503.6616513,10.083265432025588,6.551276750778524e-24
0.3802329599879733,0.0220783871286188,1110934984.192513,17.221953658702798,1.8175187049690458e-66
0.0940161007609375,0.011251821418795818,52434826.31670354,8.355633924644993,6.508380498773707e-17
0.6597260669671235,0.016621618549853723,248132763.18421787,39.69084388432975,0
0.28176973941449157,0.017286112184943487,338466692.41144514,16.300353509212908,9.812811775515936e-60
0.345189755235254,0.01551588413475764,35551642.46914614,22.24750792395924,1.194429540638639e-109
0.042305412462145475,0.015916506918980233,255915390.49195737,2.6579583496236103,0.007861561298404726
0.008102947889263088,5.280214479214137e-4,240165305.57360235,15.34586884900377,3.7749340851958605e-53
0.01525436125289655,0.002833472016167743,7727.309169320375,5.38362869506225,7.514370804179294e-8
-0.00815764225103814,0.0031876580578600595,18116.494921391215,-2.559133414866503,0.010501394989554486
-0.011595217669172613,0.0045034144052693474,25070.70619614815,-2.5747614200472646,0.010036606292110499
-0.008068489054932036,0.003445113195712568,17681.13411005988,-2.3420098547047,0.019191245567400934
0.01180157784366675,0.0028155017201799792,4876.7404513618885,4.191642917168007,2.8184500946437974e-5
0.002154490992793122,0.002137282868381242,5742.741165360745,1.0080514023980893,0.3134722571859003
0.0144673658909758,0.005992853531390397,7441.26240597832,2.4141030337544787,0.01579798276841418
0.350424748004935,0.06225019579912211,1333.454141286894,5.6292955147600825,2.2033233428296507e-8
0.012284380843546171,0.008513596538771576,21782.47924292413,1.4429132021469602,0.14905930303406642
