(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection,personal_income:democracy,democracy:relative_income,democracy:gdp,democracy:growth
-4.2489387872541736e-7,-9.63067543762951e-8,-7.013222232527365e-9,1.856708221427217e-9,1.6773582871639508e-7,1.6913971145423368e-7,-1.4838944047589818e-8,-1.242910620343372e-8,-2.9501546933159624e-8,-9.056763408756174e-8,-1.251501529481891e-7,-2.91745757866833e-7,-2.5954426188872905e-7,-2.1798366929845877e-7,-1.2491252176133324e-7,-6.93606958718808e-8,7.721447387203759e-10,1.6870337013884598e-7,2.0793236192527317e-7,1.3733932463441624e-7,1.8276266092561838e-7,6.443601197738913e-8,2.914284596616828e-7,1.6166081784308104e-7,1.634237153168162e-7,-1.2892828144333775e-7,9.662593132017903e-8,9.680510517366797e-10,-2.29684739543825e-9,-1.5055456524658214e-8,-8.387541516341226e-9,8.391367950955585e-9,8.192057527451539e-9,2.1377601591449126e-8,4.6321262728501574e-9,7.072566427416149e-9,-8.617683301261446e-8,-4.199177806722617e-8,3.2984237851896194e-7,1.7947086339547752e-7,-5.297683196900843e-10,-1.477538137876987e-7,8.799303244339579e-10,7.922467485881198e-8,-6.429463929862933e-9
7.704124915636338e-5,2.307236222692547e-5,1.054989108729637e-4,7.203554099691222e-5,1.4547228204661407e-4,5.787191467426066e-5,7.3083262038356e-5,8.750528156840177e-5,6.978448167719458e-5,2.9824269271883095e-5,-9.843980857233921e-5,-5.730935728649483e-5,-3.593663696259088e-5,-9.586666883149883e-6,2.2744787035365317e-5,-1.977971003111462e-5,1.6870337013884492e-7,3.0779290760679336e-4,2.4898343204590376e-4,1.6465066104741761e-4,1.2290033832176137e-4,9.287537878709667e-5,2.5708792793457307e-4,7.862451211074916e-5,3.790335260388364e-5,-6.964169458517801e-5,9.260277945324871e-5,-3.856594704700286e-5,-5.818771251301605e-7,-3.3896819645506008e-6,-3.2242272044849602e-6,-6.275920613447517e-7,6.759999142871967e-6,7.285524739400182e-6,8.980141631103613e-6,-6.216740959422138e-6,-5.390828413705614e-5,-1.2555173185089993e-5,1.623788365563278e-4,-8.449627907841843e-4,-5.103731449534423e-6,-3.6269798819625676e-5,-6.732516526252434e-7,1.1586945886835417e-4,-2.3959786057707443e-6
0.001884783739227815,-3.5039563477044403e-5,-5.711299432412022e-6,-4.191942689876179e-5,5.769911762299544e-5,-3.639965596524688e-5,-4.782555867092201e-5,-1.267203549872109e-6,-7.719071704833015e-6,-3.4424228674695696e-5,-1.4429346982697502e-4,-1.0105111213742396e-4,-8.29833303905132e-5,1.2848037299380721e-5,2.7457055288949195e-5,-2.6899641779792834e-5,2.07932361925272e-7,2.4898343204590376e-4,3.850456987032681e-4,1.993356885849315e-4,1.1357868197373745e-4,5.245772511028466e-5,2.583262658732601e-4,8.42119465875618e-5,3.0646664791563356e-5,-7.298133176658495e-5,1.0705029711985526e-4,-4.1471377331556005e-5,-9.803124690627952e-7,-1.1781573684490398e-6,-9.37896092533223e-6,9.442456089003536e-7,1.1669043365953857e-5,1.2761582958405914e-5,1.0290613491785244e-5,-5.976502020045356e-6,-2.7869505102777725e-4,9.286096596460016e-7,3.626033347964649e-4,-3.0635652757677917e-4,-3.363475628707118e-6,-1.1624129867832385e-5,-7.955658064887163e-7,3.46960031552957e-5,1.0049045718963698e-7
0.001381837123968342,1.1416687552116187e-5,8.241117509869513e-5,1.1601670621302958e-6,5.854538582854078e-5,5.7949388553837444e-5,1.7778326832644802e-5,6.571420091857322e-5,-1.15438651826309e-5,-2.7118319206176313e-5,-8.920468455812326e-5,-8.221016461291834e-5,-1.0364394944398935e-4,-1.1314769058910553e-5,-2.786355964865085e-6,-1.602654813499037e-5,1.3733932463441867e-7,1.6465066104741802e-4,1.9933568858493132e-4,3.093327890302251e-4,4.064193341666466e-5,1.737998931642046e-5,1.0927725376812986e-4,4.576447411920379e-5,-3.682585008977114e-5,-2.786702675437097e-5,3.9063212411324466e-5,-1.4199568772350357e-5,-1.795266247475108e-6,-4.104347890349522e-6,-5.493406636844742e-6,-9.512981722884754e-6,1.154898166013982e-5,9.381628928874084e-6,9.750671042723985e-6,-4.631406765088342e-6,-1.5877565910486218e-4,3.217559671617586e-7,2.2324345791322836e-4,-5.906396147586509e-4,-1.464888111208332e-6,-1.7732303983994246e-5,3.905715048051832e-8,7.129930612150707e-5,-1.1358018896721566e-5
-2.1048031449695775e-4,-3.804512184552326e-5,-1.7325596562132123e-5,-6.899587885409941e-7,8.165321606257977e-5,1.1322000937310118e-4,2.0769805126885904e-5,2.8472392035306326e-5,-2.4198758691530357e-5,-1.3297934655025437e-5,-9.749515008233418e-5,-7.945111568769567e-5,-9.816919990327899e-5,-1.481787951580797e-4,-6.959934228715218e-5,-2.2598067376675954e-5,1.8276266092561907e-7,1.2290033832176148e-4,1.1357868197373743e-4,4.064193341666474e-5,2.9108305836525943e-4,4.865724348038509e-5,1.7297799668495388e-4,6.16142831643479e-5,1.0881565478539774e-4,-4.4248657444400584e-5,1.245628707787479e-4,-5.3410126528033295e-5,1.4285937978634125e-6,2.002780592192044e-6,-5.036237247485566e-6,-3.438579489443516e-6,2.7014126544633273e-7,8.559445238897233e-6,5.6065609882999405e-6,7.800754171693107e-6,-5.740025344112177e-5,-1.790458163290341e-5,1.0919676457645838e-4,-8.365212208915272e-4,-5.724385832754568e-6,2.090862667169812e-6,-8.77991868499523e-7,8.878975785900257e-5,-3.2199610970441845e-6
-0.003932650191103346,1.7715144400761485e-5,9.964130445632333e-5,1.4357910379398105e-4,1.5574295797755145e-4,7.844963889373133e-5,1.2212331213075375e-4,1.3496056543578353e-4,4.154267496037958e-5,1.0057703003871866e-4,1.4069758685842442e-5,-2.016037297290457e-5,7.35576523738117e-6,3.999829086052008e-6,-2.2607180261624443e-5,-7.339892614352499e-6,6.443601197738905e-8,9.28753787870967e-5,5.245772511028473e-5,1.7379989316420412e-5,4.8657243480384995e-5,2.934619764289115e-4,1.3088580221275374e-4,6.306569083510868e-5,-1.0962004637596123e-5,-1.0259230248578591e-4,4.449243754004595e-5,-6.487019520313634e-6,-8.20499791929247e-7,-1.3834904078266918e-5,1.2461594127403613e-5,-8.926792666404713e-6,1.4782964093095181e-5,-2.6063684766288374e-6,1.0414955328011188e-5,6.8080207314608204e-6,2.5856937533048116e-4,-2.4982010881499592e-5,6.240436344688907e-6,-0.001362546746056912,-1.2282060545511357e-5,-7.125405084366986e-5,8.368544289747147e-7,2.035575349965743e-4,-1.6069411420394502e-5
-0.0021201359015468736,-9.415640921339961e-5,-2.3192380924628525e-5,8.362477494590143e-6,1.3836855627301906e-4,1.9088407419611544e-5,-5.659733558649216e-5,-4.1288797237479614e-5,-5.5816750379016595e-5,-2.5354404464734208e-5,-1.735198741492702e-4,-1.4884381950666187e-4,-1.2538364249210267e-4,-9.102284302447276e-5,1.3250366861170062e-5,-3.437546114937631e-5,2.914284596616803e-7,2.570879279345726e-4,2.583262658732596e-4,1.0927725376812971e-4,1.72977996684954e-4,1.308858022127538e-4,5.396906279656373e-4,1.5386841413647483e-4,1.0759788821045627e-4,-1.6099284809912307e-4,1.6151604815424226e-4,-5.154727025523159e-5,-1.534062348173697e-6,-1.4504845019781233e-5,2.251065077365974e-6,7.188472184347532e-6,8.306764458436514e-6,1.1907612576347003e-5,1.2474752253295641e-5,-1.9432875247674065e-6,1.1794546150611027e-4,-1.3604619558193568e-5,3.5947148341224967e-4,-0.0015476570337971639,-1.2545012248752201e-5,-1.0465328844308974e-4,5.988679105249894e-7,2.2925008902774887e-4,-4.264535857977034e-6
5.154530775949231e-4,-4.64074665752204e-5,6.9966571092125125e-6,5.682541653230098e-5,1.354849078503049e-4,7.558494247068739e-5,-1.1460155659780933e-5,-2.406098740244991e-6,8.870731715181316e-6,6.334711662473805e-6,2.1148846686812946e-6,-1.0429864811273698e-4,-2.9876788958345012e-5,-6.448689441342744e-5,-2.9008368351417714e-5,-1.678899463713576e-5,1.616608178430813e-7,7.862451211074923e-5,8.421194658756182e-5,4.576447411920391e-5,6.161428316434792e-5,6.306569083510869e-5,1.5386841413647485e-4,1.5060370128775822e-4,5.2726263716136144e-5,-5.610491975557443e-5,9.504629372282979e-5,-9.336536293173298e-6,-5.961907074400121e-7,-5.429270652992051e-6,1.4955689101164065e-6,-5.030735766244252e-6,-3.6107697549837623e-6,6.690245067378052e-6,3.4347789654394982e-6,6.54038990485262e-6,-7.632647501194377e-5,-2.0017053507910547e-5,1.3969478602139076e-4,7.084832169710843e-4,-3.629420987689207e-7,-4.912254804384811e-5,3.0403875742976075e-7,-3.866276866142732e-5,1.8285434878953648e-7
-0.0017614055091194104,-3.731586179723287e-5,-8.007837938657512e-5,4.332325101978568e-5,9.26338804394228e-5,5.4567424409645165e-5,-4.478845675168245e-5,-6.410299604939108e-5,-4.7997988451084724e-5,7.2303491637558174e-6,4.316590517796837e-5,-2.373243355270677e-5,7.635038265353867e-5,-1.674972716115828e-5,-7.253900979792138e-5,-1.8285795679346197e-5,1.6342371531681647e-7,3.7903352603883624e-5,3.064666479156343e-5,-3.6825850089771214e-5,1.0881565478539765e-4,-1.0962004637596177e-5,1.0759788821045617e-4,5.272626371613612e-5,3.285087675419234e-4,3.6984685011555155e-6,1.1864965009166703e-4,1.4175127675745894e-5,1.6842538889131275e-6,-1.776792858845246e-6,8.427832258612364e-6,2.7701210675461998e-5,-5.456016281447145e-7,6.2567858062108014e-6,-1.0549096866850289e-5,1.7017646072567966e-5,-2.879575765969958e-4,-2.172099312255095e-5,-1.022498508853105e-5,0.001147684982902163,6.360048560538308e-6,4.959904610360993e-5,-9.143411833502584e-7,-1.6168643745213148e-4,1.0215197878350175e-5
0.0029810219008876222,-4.845240712838885e-5,-8.799763374318017e-5,-8.248126578712919e-5,-1.557073973425504e-4,-2.203933165750827e-4,-1.9895949444684977e-4,-1.334841432607563e-4,-6.452829918940563e-5,-1.0951222217165083e-4,-6.457328126426464e-5,-2.179682264319886e-4,-1.417843742280097e-4,-1.565784324110195e-4,3.305474963372421e-5,1.702380992334259e-5,-1.2892828144333822e-7,-6.964169458517816e-5,-7.298133176658497e-5,-2.7867026754370982e-5,-4.424865744440057e-5,-1.0259230248578595e-4,-1.6099284809912288e-4,-5.610491975557445e-5,3.6984685011554524e-6,3.336468065263222e-4,-5.942185579155318e-6,3.87275700155071e-5,1.2846984448873164e-6,1.1447221312491336e-5,1.7022169961267007e-7,3.841728172708826e-6,-6.113758187214496e-6,-5.49143689566021e-6,-7.656758639517178e-6,-1.493762559865714e-5,-2.506949863966386e-4,7.426578979924018e-6,-2.1710943444461093e-4,5.8703278133896e-4,1.1076959555391786e-5,7.866311353963893e-5,-1.2710073190182165e-6,-1.221075632446353e-4,1.4410371520852258e-5
4.689720599001781e-4,-5.2867365451487716e-5,-4.651319290651007e-5,7.868971498570425e-5,1.1098140607084753e-4,1.3078233436306653e-4,1.3430346152307385e-5,5.8854153777561385e-6,2.9178586756454944e-5,5.943416161745174e-5,1.3030462029808774e-5,-1.1083868275992746e-5,5.5541352499180895e-5,7.4316800416760215e-6,-3.426382848177183e-5,-1.4071286636504396e-5,9.662593132017837e-8,9.260277945324855e-5,1.0705029711985503e-4,3.906321241132432e-5,1.2456287077874785e-4,4.4492437540045956e-5,1.6151604815424218e-4,9.504629372282979e-5,1.1864965009166711e-4,-5.942185579155327e-6,2.2239275027606615e-4,-1.412421957557966e-5,7.975355483500984e-7,1.579171819526469e-6,1.1295769044343047e-6,9.47454452586601e-7,-8.371078665743614e-7,6.137399266983944e-6,2.1448908751941794e-6,1.2134627687238089e-5,-2.97745139578118e-4,-1.3439900157478441e-5,1.9669846953366247e-4,-6.621447978616058e-5,2.5738892768518124e-6,3.5589725580413787e-5,-8.385623790776439e-7,-3.39494349713653e-5,7.371868124900713e-6
-0.0013096802704381716,1.2150461090410814e-6,-1.123691955407486e-4,-5.9325298303550405e-5,-2.5513043634048956e-6,-3.297415788181481e-5,-6.0587847738714284e-5,-1.500935567303449e-4,-2.2864599704716524e-4,-2.74720680319996e-4,-1.496994161346278e-4,-1.3850510912525522e-4,-9.517558050108786e-5,-2.8175095512769034e-5,8.098340961754645e-6,1.6619518449193333e-6,9.680510517365541e-10,-3.8565947047002595e-5,-4.147137733155605e-5,-1.4199568772350138e-5,-5.341012652803335e-5,-6.487019520313712e-6,-5.154727025523154e-5,-9.336536293173298e-6,1.4175127675745856e-5,3.872757001550702e-5,-1.4124219575579604e-5,2.530925914919577e-4,-5.769911735391685e-6,-4.417356926461997e-6,3.677371423195455e-6,1.6236209725019498e-5,1.218894773590397e-5,-1.6973949203543512e-6,-7.585545004375253e-6,-5.791712153105252e-7,-2.3186580263972304e-4,3.208763052659506e-5,-1.111739668040051e-4,7.111168793297358e-4,5.4659334974851325e-6,-8.90545895993865e-6,5.934398117831149e-7,-6.81820159480973e-5,4.638051696616635e-6
-8.26891983126191e-6,2.098595519905221e-6,2.7686590868819865e-6,3.6211740658724113e-6,1.326647716741305e-6,2.372607681651708e-6,1.0982590568470087e-6,4.120134378088714e-6,5.953500542354295e-6,6.687914074723923e-6,5.354812692718787e-6,6.647079207352724e-6,7.949934478794648e-6,3.049860915779309e-6,-8.394738568793017e-7,1.6306384257501977e-7,-2.296847395438244e-9,-5.818771251301678e-7,-9.803124690627924e-7,-1.795266247475114e-6,1.4285937978634163e-6,-8.204997919292477e-7,-1.534062348173699e-6,-5.961907074400118e-7,1.684253888913132e-6,1.2846984448873185e-6,7.975355483500956e-7,-5.769911735391716e-6,2.7904352218473916e-7,3.462188223843416e-7,4.959032998583991e-8,1.522203750328669e-7,-4.1707335548225366e-7,-6.212079168787138e-8,-1.914616824118406e-7,2.112014707777737e-7,2.5628945600471715e-6,-5.756883295187298e-7,-4.6087737070314785e-6,2.5976782582011425e-5,4.675241102941124e-8,1.9054010354818517e-6,-5.5893197527394354e-8,-3.769657001437933e-6,3.4752526191387883e-7
0.0010678869569008414,5.348573872996169e-7,-2.3683520304996973e-5,-3.13279090199174e-5,-3.916648021055046e-5,-2.7057168250966167e-5,-1.5691141691562505e-5,-9.420019430179955e-6,-1.8977562672427075e-5,-1.5907246570221104e-5,-1.1084853090185428e-5,-1.7934927734439013e-5,-1.0247891777232327e-6,-1.3156822583250388e-5,4.412774545539263e-7,1.490099020601344e-6,-1.5055456524658343e-8,-3.389681964550633e-6,-1.1781573684490655e-6,-4.104347890349496e-6,2.002780592192036e-6,-1.3834904078266923e-5,-1.4504845019781242e-5,-5.4292706529920404e-6,-1.776792858845241e-6,1.1447221312491354e-5,1.579171819526474e-6,-4.417356926462026e-6,3.462188223843421e-7,8.676204116501878e-6,-5.994094026420644e-6,-2.7122195487163843e-6,-1.3017333388881568e-7,4.446672902756323e-7,-1.1215384494996501e-6,-1.4301329683434763e-6,-8.48101954998992e-5,1.790079621422987e-6,1.9542090887507227e-5,1.9020913704372996e-4,4.4356318308883215e-7,8.337918414378402e-6,-9.948867896358158e-8,-2.6655589385185386e-5,8.012367112828669e-7
-7.536953692819518e-4,1.1829025962506794e-5,3.200534357316783e-5,5.880434426222228e-5,4.953221598612392e-5,4.452711295634557e-5,3.3643274867928246e-5,4.469157534322698e-5,7.291153700227008e-5,8.011989303514797e-5,8.00806634043532e-5,6.49814705603076e-5,7.101663779396208e-5,6.865263287944033e-5,3.232215079943954e-7,9.97486402247496e-7,-8.387541516341224e-9,-3.224227204484965e-6,-9.378960925332241e-6,-5.4934066368447525e-6,-5.036237247485562e-6,1.2461594127403611e-5,2.2510650773659743e-6,1.4955689101164044e-6,8.427832258612357e-6,1.7022169961267242e-7,1.1295769044343037e-6,3.6773714231954485e-6,4.9590329985839755e-8,-5.994094026420645e-6,1.0525579099659077e-5,1.7592449516095816e-6,-2.488512314241054e-6,-3.122734980682059e-6,2.132988634800138e-7,1.1300309993684056e-6,4.64002579006979e-5,-6.819882018176877e-6,-3.891666126023803e-5,-4.405373391320177e-5,6.800237127282275e-8,5.824134700979821e-7,-5.741790604652988e-8,4.1746631035483205e-6,-2.313621991894716e-6
-0.0018420742767194297,-1.3780708025602288e-5,-1.2895869803859917e-5,3.1838445391707527e-5,3.433586541857071e-5,1.5893571730526205e-5,-1.9215508701973386e-5,-2.095770950109847e-5,-2.8186059665479694e-5,-5.415926306440068e-5,-1.7546604705702603e-5,-2.282942441172228e-5,-2.0323168204511228e-5,2.4515741369493653e-6,-6.040487804350348e-6,-7.264000990600985e-7,8.391367950955504e-9,-6.275920613447704e-7,9.442456089003285e-7,-9.512981722884748e-6,-3.4385794894435162e-6,-8.926792666404666e-6,7.188472184347543e-6,-5.030735766244247e-6,2.770121067546201e-5,3.841728172708825e-6,9.474544525866016e-7,1.623620972501944e-5,1.5222037503286994e-7,-2.7122195487163623e-6,1.7592449516095788e-6,2.7290058832825782e-5,2.383580863666355e-6,-9.72292566172456e-7,-5.474696744975235e-6,5.581492664331809e-6,-8.704657472590208e-5,3.815183353607353e-6,-5.6998189050835525e-5,4.20703043004561e-4,4.859141960925002e-6,1.7126655371913614e-5,-4.2502136697379244e-7,-5.459550335772232e-5,3.9678631618763964e-6
