estimate,se,df,t,p
-1.8281379290449473,0.4434421744292584,234.28768259342405,-4.122607263050455,5.2022897116922434e-5
-0.0565104066140027,0.04162004641545448,329.41836058660834,-1.3577689474420935,0.175466330949763
-0.06365578434368618,0.05673058950776551,1432.0281040880293,-1.1220716177287868,0.2620200932177827
-0.16136021151921726,0.05277420027288164,954.2074487693084,-3.057558630635152,0.002293670673187455
-0.19372547365824533,0.053615727705744805,1097.0021355292756,-3.6132210071166875,3.1611938224935284e-4
-0.16764193141415826,0.0565660780287344,1416.0815976238582,-2.963647777189,0.00309094529966651
-0.20959577407841087,0.053397429710352017,1118.0142270941324,-3.925203426744286,9.195031404581442e-5
-0.21366634093355916,0.053114099254488005,1118.710084354227,-4.0227800891399825,6.13777283929635e-5
-0.1862094817369524,0.06239203091155944,2193.886597996776,-2.9845074605906627,0.0028717261706936556
-0.19150794009392788,0.06211313854380078,2102.427193461092,-3.0832114522578955,0.0020743978526139694
-0.12843691500154153,0.06576490460572795,2541.963972621469,-1.9529704448222527,0.05093268559614565
0.0829728145516854,0.07022642840447328,2763.766696020736,1.1815041208389319,0.23750417096234314
-0.0460169242325928,0.0687731490204459,2833.7909951237357,-0.669111781095151,0.50347868147585
-0.1443633912418932,0.07077042824551076,3270.8106346709224,-2.039882968364696,0.04144216495986864
-0.16522852974091706,0.014568491018284085,345581540.3267209,-11.341499235133421,8.173310168287705e-30
-0.0469803102968341,0.003258941116286701,1249204913.788865,-14.41582054430132,4.11522748891256e-47
3.777518069055914e-4,3.346528697247062e-5,1191246517.5294173,11.287869941660427,1.5064369619051054e-29
0.17666815207558925,0.023803060605867676,693251885.9414381,7.4220771438122926,1.152977509871667e-13
-0.25204976982844535,0.024119160431559736,87740894.32452196,-10.450188369684716,1.4623955029880585e-25
-0.2754793958966102,0.0209021280424836,38049978.97228889,-13.17949040101075,1.1518920115669885e-39
0.10334017661076837,0.019798287828680827,427041784.9305897,5.219652199472746,1.7925953194320578e-7
0.011306505914406496,6.810835104090698e-4,490542311.062134,16.60076296314328,6.881337016931643e-62
0.7704939085884063,0.04934884059941306,275.5827109758462,15.613211966677294,8.356315424302954e-40
0.03393890064906359,0.010844909200793847,33779.08012845574,3.1294776213137188,0.0017526645529220544
