estimate,se,z,p
1.851571505998026,0.0901163370161808,20.546457693520853,8.278833204855119e-94
-0.12507470291555564,0.06161572557291404,-2.0299152814089045,0.042365151484527644
-0.04547636508177627,0.0576958906974635,-0.7882080427571172,0.43057502544023996
-0.04865812949485256,0.05937447722973984,-0.8195125543013689,0.41249404219679375
-0.01316748601815227,0.05844933004547308,-0.2252803583532622,0.8217611787250699
-0.01639788546084455,0.05797136573387531,-0.2828618103655012,0.7772827704038718
-0.02362126202393845,0.05837873406563691,-0.40462100458328504,0.6857561164955415
0.0048028989924484,0.05808657582149785,0.08268518025934052,0.9341018689571953
0.014169078740267647,0.057977287408568584,0.24439016334823505,0.8069286593631082
0.12325159470265412,0.05838099506118992,2.1111595404201733,0.03475860115523225
0.19315005136129257,0.059245669675662,3.2601547491771914,0.0011135144162037474
0.9062758915844378,0.0628755293152888,14.413809338127798,4.236827534092093e-47
0.5577951798712313,0.061082214886094374,9.131875471631199,6.732272808673327e-20
0.3390600291112924,0.06032530135881423,5.6205277300575265,1.9037503035848524e-8
0.22159411535440213,0.004590771323703059,48.26947363077485,0
0.017155445171859088,7.320042199584063e-4,23.436265398625558,1.8251094051700875e-121
-5.802711592663021e-4,7.655792456614122e-6,-75.79504833167002,0
-0.36572577913828724,0.006401437986996956,-57.13181630145832,0
-0.35365624216642205,0.011113855239042165,-31.821202864335806,3.295327183377375e-222
-0.8019366490033668,0.010923632560358153,-73.4130010847851,0
0.22773493719710167,0.009506641247341551,23.955351976786307,8.126614910358664e-127
0.523987793639427,0.005995896544735871,87.39106649521246,0
0.9171727358105949,0.0661032432865671,13.874852279706138,8.997827232774667e-44
0.01899321743069748,0.013714261693688891,1.38492453001957,0.16607554544786993
