estimate,se,z,p
2.1136724931545072,0.06853165989520152,30.842277808340423,7.110040718730848e-209
-0.1019840363372471,0.055375979573920445,-1.8416655943956777,0.06552407980511939
-0.057613174976435505,0.051735169654079836,-1.1136172039573495,0.26544344264967423
-0.19681555714079432,0.05321099546558256,-3.698776078491084,2.1664162003337875e-4
-0.24758025722506602,0.05230804172225764,-4.73312035919169,2.2109429393646505e-6
-0.2613786906356724,0.05179929968892351,-5.045988887984218,4.511816302241455e-7
-0.27188561210356293,0.05213631731605355,-5.21489867524351,1.839177395950951e-7
-0.3801828896536576,0.05185400567718176,-7.331794037677522,2.2709192046280788e-13
-0.4576988610134306,0.051588676687129215,-8.87207989050088,7.179224605777554e-19
-0.5199178770989499,0.05182635947442804,-10.031919709804924,1.1034993211075017e-23
-0.5621388094192815,0.05248688132942876,-10.710082123017987,9.128080408655489e-27
-0.33837810647723376,0.05540875259819479,-6.106943228464921,1.0155734192045893e-9
-0.4891761235204817,0.05384245555209988,-9.085323440479742,1.0339081359908574e-19
-0.6149631251211828,0.05320426394012037,-11.5585308315383,6.684259109930903e-31
0.03245400307751417,0.0041619011620482255,7.797879337803004,6.2956161963992186e-15
-0.04021729917679577,6.854048433235557e-4,-58.67670701272035,0
4.081505007665242e-4,7.298747643405839e-6,55.92062100342293,0
0.04486157828039555,0.0056628058786486815,7.922146589828167,2.334448593582288e-15
-0.3864938207010005,0.009743539736669167,-39.666674652791386,0
-0.3158712068124545,0.0104414528161272,-30.251652942833786,4.962545890981363e-201
0.01009756906547501,0.008426334608650185,1.1983346893332711,0.2307867470261169
0.5329390289011512,0.005357881996328924,99.46822816670965,0
0.9266032415072777,0.047942546228103795,19.327368160602727,3.1613838952175648e-83
0.07827034704775875,0.012097149496438649,6.4701479526892856,9.790700466952028e-11
