(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,gdp
1.0051618109401001e-5,-5.3749618450404424e-5,3.4003858966045786e-5,5.296721700596405e-5,2.197962685537246e-5,-8.232107943440484e-5,2.8073915512756787e-6,5.098550760480254e-6,1.1741634304414603e-4,1.1645385307017517e-4,7.988849481354661e-5,1.3670195635331705e-4,1.3892355217699128e-4,1.1498691597297413e-4,1.7366419106008398e-4,7.252225944570862e-6,-9.789851071846786e-8,2.1012788416483786e-5,4.696858012365619e-5,8.20138414482779e-6,-8.222395667071341e-5,-2.4492251679800642e-5,2.303639732111958e-5,-1.3620678074834104e-5,-5.606104997230745e-5,2.9812790096803048e-5,-4.136242877841226e-5,-1.3914242169336082e-5
1.4760650162200275e-4,3.5642470368172534e-6,4.940403187838765e-6,1.8880925682207947e-6,-1.361372131778427e-5,-1.890333765012212e-5,-4.782394153447881e-6,-1.0443673296119131e-5,-5.588933292010865e-6,-3.6295900073283447e-7,6.852611405841237e-7,-3.9131533645848024e-6,-4.932711861752911e-6,-4.30529103174959e-6,7.252225944570844e-6,6.539128600825873e-6,-6.335564168109063e-8,-1.8214604222329958e-5,-2.337127330058667e-5,-1.4847164337956124e-5,-2.112609424083804e-5,-7.425891238464709e-6,-3.0763928118015585e-5,-1.4022700079917735e-5,-1.4439328465547738e-5,1.8865932665715278e-5,-1.491376890353408e-5,-2.3619298960391083e-5
-1.3506442441047977e-6,-2.2412149229642637e-9,-8.383305708710274e-9,-1.4276515016393818e-8,1.2587583981899794e-7,1.7446369916908394e-7,1.827827617102573e-8,5.635395491383995e-8,2.0892504750321804e-8,-5.249869914768529e-8,-6.795879032746153e-8,-7.626305540054604e-8,-1.0837620027585321e-7,-1.0057985329471903e-7,-9.789851071846775e-8,-6.335564168109113e-8,6.957436745975968e-10,1.6329995117593085e-7,1.8663171850199821e-7,1.4407648815937266e-7,1.739781953880956e-7,6.302652894208731e-8,2.5676249108886526e-7,1.3868504528675382e-7,1.371317630576392e-7,-1.360767750612648e-7,1.0136690843494836e-7,2.291325941612258e-7
-0.0018676420507670096,3.355100475697574e-5,6.588237746096971e-5,5.8477415985224304e-5,9.17668689623338e-5,5.327892945427412e-5,9.119966514087152e-5,8.857436100739387e-5,7.084816828180789e-5,3.9593721400628875e-5,-3.39125026214312e-5,1.3224795125881512e-4,1.0226336223003117e-4,7.141606372538495e-5,2.1012788416483834e-5,-1.8214604222330154e-5,1.6329995117593146e-7,2.591930204497033e-4,1.94436323074387e-4,1.4803836120231184e-4,8.669629605150465e-5,6.896895902666733e-5,2.1244913936492154e-4,7.215926011029051e-5,1.060389445147843e-5,-1.0457424139042431e-4,7.772686785619057e-5,1.864381610414216e-4
-0.0010131469695482712,2.622789740157126e-5,2.5232920305844395e-5,4.504893030517827e-5,8.115274551554169e-5,3.6488521693373275e-5,3.950575394898234e-5,8.896250761843057e-5,8.934597851226018e-5,7.28440035155827e-5,8.93187940472519e-6,1.2782140730587752e-4,8.767893614742874e-5,1.3692398498458126e-4,4.6968580123656234e-5,-2.337127330058667e-5,1.8663171850199686e-7,1.9443632307438626e-4,3.239531842047533e-4,1.8042877843642784e-4,6.57257837393375e-5,3.7065173863122316e-5,1.8338231344197471e-4,6.333445450666259e-5,2.821684385470897e-6,-8.100821802628162e-5,9.311750358678493e-5,1.1636645075786176e-4
-0.0011005071829078578,9.008495138401087e-5,8.661707006282066e-5,5.571851625175296e-5,9.128750897640984e-5,7.068159234589145e-5,2.0903291251191807e-5,5.417379421926114e-5,-4.080546799896839e-6,-3.055925368761142e-5,-4.4154236099870135e-5,-1.3653075713627226e-5,-6.896484546264477e-5,8.114049455470822e-6,8.201384144827696e-6,-1.4847164337956133e-5,1.4407648815937314e-7,1.480383612023119e-4,1.8042877843642808e-4,3.1533183853698737e-4,1.1808630890735994e-5,1.206832804392048e-5,7.003895147267842e-5,4.813476908991476e-5,-5.6905689386213315e-5,-3.938892099069776e-5,3.7645445282600596e-5,1.3896388515443857e-4
-0.0013832569956760113,-4.946947114262264e-5,-6.80246713207069e-5,-1.3617372373962103e-5,6.276926832433971e-5,9.355763883137635e-5,-3.326466993285988e-5,-5.6790800779518465e-6,-1.1940127572378162e-4,-1.4777059036835308e-4,-1.860559576717362e-4,-1.0420567566961573e-4,-7.30712456774217e-5,-1.9355941896470103e-4,-8.222395667071342e-5,-2.1126094240838085e-5,1.739781953880962e-7,8.669629605150477e-5,6.572578373933761e-5,1.1808630890736067e-5,3.611933661135355e-4,4.9906551397112946e-5,1.990510434928033e-4,6.224743148869067e-5,1.4956940418212001e-4,-2.8450444597421982e-5,2.1499170227624984e-4,1.0810692913064944e-4
-0.001255877428178919,6.922247371135763e-5,1.3663813155148486e-4,1.5792373311567954e-4,1.9068824631185622e-4,1.467541330528142e-4,1.483792453840097e-4,1.4312171028601985e-4,4.309538651359151e-5,6.639149874495801e-5,2.0284547188608658e-5,8.781607259701674e-5,8.910808515808013e-5,5.955359527519427e-5,-2.4492251679800622e-5,-7.4258912384647205e-6,6.302652894208743e-8,6.896895902666732e-5,3.706517386312233e-5,1.2068328043920518e-5,4.990655139711284e-5,2.77634977696068e-4,1.1629239496136088e-4,6.034917838158173e-5,-3.004179157265435e-6,-9.35705078691568e-5,6.452001765052007e-5,8.053447360634835e-5
-0.0033445380261188083,-6.589313037549663e-5,-2.855598191448396e-5,7.119838674766825e-5,1.8783083660009044e-4,1.3915924214551664e-4,-3.5436915946772027e-6,1.5523265168042462e-5,-6.684340706010273e-5,-6.809568554069472e-5,-1.373917635446144e-4,5.86722009418266e-5,4.300873470522641e-5,-2.354953833455336e-5,2.303639732111962e-5,-3.076392811801549e-5,2.5676249108886436e-7,2.1244913936492148e-4,1.8338231344197452e-4,7.003895147267845e-5,1.9905104349280336e-4,1.1629239496136093e-4,5.128096184099822e-4,1.400450574762102e-4,1.1673456739978892e-4,-1.6701387479580693e-4,2.0878387987179615e-4,3.394777428271206e-4
-7.377398447855149e-4,-2.2021187277744553e-5,-1.6753182116822914e-6,1.1970599374357477e-5,8.6193253335181e-5,5.344891527257656e-5,-1.1309519769612402e-5,-6.476498278155404e-6,-1.1148978614346162e-5,-3.211768737316467e-5,-2.8424208248093782e-5,-5.270461439988184e-5,-1.2175023563446861e-5,-6.566148792437642e-5,-1.3620678074834102e-5,-1.4022700079917727e-5,1.386850452867538e-7,7.21592601102905e-5,6.333445450666259e-5,4.8134769089914764e-5,6.224743148869067e-5,6.034917838158172e-5,1.4004505747621014e-4,1.276059024579955e-4,3.876526055906658e-5,-5.544786576704762e-5,1.0146596324009242e-4,7.547215565844895e-5
-1.5244150870623584e-4,-8.591965295142003e-5,-1.2016964687101999e-4,-1.9048760125161878e-5,-4.5768304419062e-6,-1.5709634847052062e-5,-1.2961094493886178e-4,-1.730448348300879e-4,-2.1806005733877206e-4,-2.051713597059501e-4,-1.9028051632089294e-4,-2.1184702018370053e-4,-9.073789057871926e-5,-2.369815492080056e-4,-5.6061049972307485e-5,-1.443932846554768e-5,1.3713176305763908e-7,1.0603894451478353e-5,2.8216843854707017e-6,-5.690568938621329e-5,1.4956940418212001e-4,-3.0041791572654204e-6,1.1673456739978899e-4,3.876526055906656e-5,3.3753838979865675e-4,5.1756483493169584e-5,1.50749763321737e-4,-1.2651333999293187e-5
0.0016621980953615333,-7.086583090816172e-6,-1.0322049748734875e-5,-6.063528471770477e-5,-1.5712158976404462e-4,-2.3862296897059383e-4,-2.0460474621613933e-4,-2.1389309395254444e-4,-1.7145953928020805e-4,-2.1120418285549734e-4,-1.7329326831986495e-4,-3.735107728108873e-4,-2.4511386355685285e-4,-2.4992268531990236e-4,2.981279009680304e-5,1.8865932665715302e-5,-1.3607677506126546e-7,-1.0457424139042447e-4,-8.100821802628185e-5,-3.9388920990697826e-5,-2.845044459742203e-5,-9.357050786915679e-5,-1.6701387479580685e-4,-5.544786576704761e-5,5.175648349316962e-5,4.1624650575181787e-4,8.234686255385256e-6,-2.1970842835595562e-4
-0.0013923786725838704,-7.061360466157996e-5,-1.0039530851250599e-4,2.0835587391175914e-5,4.854455777353569e-5,9.958004437187913e-5,-6.899335084514407e-5,-8.83602906501139e-5,-1.451149858824438e-4,-1.7577079088406896e-4,-1.83222644174446e-4,-1.2495864851428613e-4,-3.488511545805522e-5,-1.5566980220202894e-4,-4.136242877841226e-5,-1.4913768903534097e-5,1.0136690843494846e-7,7.772686785619057e-5,9.3117503586785e-5,3.764544528260052e-5,2.1499170227624984e-4,6.452001765052008e-5,2.087838798717962e-4,1.0146596324009242e-4,1.50749763321737e-4,8.23468625538529e-6,3.629255157373088e-4,7.923362561425393e-5
-0.01687299658220152,-2.3571549448169984e-4,-1.8222137041635527e-4,-5.9236562054795806e-5,3.124801606833685e-6,-2.8073760573486573e-4,-3.887255676539701e-4,-3.2662160229529445e-4,-7.434495178864005e-4,-8.182998001080617e-4,-9.960468885630172e-4,-8.004670870230861e-4,-0.001057576516951992,-8.931534525999655e-4,-1.3914242169336221e-5,-2.361929896038999e-5,2.2913259416121223e-7,1.864381610414175e-4,1.1636645075785708e-4,1.3896388515443714e-4,1.0810692913064923e-4,8.053447360634893e-5,3.394777428271203e-4,7.547215565844899e-5,-1.2651333999292328e-5,-2.197084283559559e-4,7.923362561425366e-5,0.001878555326710233
