estimate,se,df,t,p
-1.215402861403148,0.39893882906841116,354.8328918548919,-3.0465895341431586,0.0024878402560848272
-0.04739224732888703,0.04046876583916586,388.29741429820484,-1.1710821011255201,0.24228391967164165
-0.036879820588482735,0.05388666716473297,1516.5881317227831,-0.6843960209255501,0.4938296959945466
-0.0986552819276844,0.0496063511250078,1028.2992950561743,-1.9887631258963896,0.04699204335842133
-0.14188065031777822,0.05201397791442128,1345.08323551664,-2.727740811349111,0.006459933526518908
-0.12877519754271946,0.05543711319877097,1811.6622259160606,-2.3229059038661197,0.020294464052975917
-0.12323457128856988,0.05166947633276435,1346.092791388149,-2.3850555499132295,0.017214257738960737
-0.111869943582713,0.05102613700376417,1311.8239156032705,-2.192404719457019,0.028525459781325903
-0.024015877642087284,0.05985732998047362,2569.8746285223815,-0.401218658599066,0.6882925020494717
-0.014665701520252547,0.060581272898854815,2671.807830867466,-0.2420830863811344,0.8087343627466286
0.038150811703077936,0.062150450302035504,2832.0494056677317,0.6138461027663455,0.5393663305856866
0.07468715332704193,0.06555345888682734,2950.139127642468,1.139331998575135,0.25465720637854083
0.0342331264504785,0.06688634060890898,3536.422297468026,0.5118104255492606,0.6088156501414981
-0.005500896543141383,0.06708136430197581,3758.4631402444725,-0.08200334922197401,0.9346484166726863
-0.14923621604875903,0.01317817100587498,312203815.0433788,-11.324501403284858,9.924326839039015e-30
-0.028275360765778915,0.0025571719928127387,638878200.476691,-11.057277666598281,2.0214103745260855e-28
2.625007637534173e-4,2.6376953474531452e-5,608125377.7352092,9.951898501351861,2.474184344114087e-23
0.09785450989346477,0.016099472676137667,198950005.21540406,6.078118946001434,1.2160076377503066e-9
-0.184258473186526,0.017998699514263614,35904694.11336723,-10.237321482060679,1.3493042255008432e-24
-0.20383728577620536,0.017757585380253346,26150890.49487116,-11.478885299511212,1.684664400052272e-30
0.7370357071191943,0.019005087900705313,503018732.5491629,38.78096807391465,0
0.1834923078541584,0.016662382113493496,259593023.8640422,11.012369456199366,3.3313030537991026e-28
0.41947514287897886,0.022645300139542912,1201208537.9116676,18.52371751728285,1.3293627122617814e-76
0.08497278225839493,0.011296278256930267,51721108.54959412,7.522192736909975,5.386596065866536e-14
0.7106667418985515,0.018372217879141776,363110757.8815419,38.68159775665305,0
0.42429518929228144,0.020402120128844892,697205744.8881868,20.79662243986129,4.644125036155883e-96
0.4163370266536318,0.01905060407801571,79016015.48504955,21.854269027305143,7.084694042426698e-106
0.555402702370257,0.043342304123226226,368.5370887368805,12.814332638873909,2.4070887953601176e-31
