(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection
0.6862845787459517,-0.0022016805121668793,-0.002891399039667482,-0.009270550940011736,-0.008895910602875904,-0.011880363561380766,-0.0079640680272385,-0.007984856993037788,-0.0049290737686830234,-0.002168803234357132,-0.004419010706298227,-0.006604033837448663,-0.0036691553171561437,-0.0015058744600883428,0.0025793804389967127,3.9163416291157136e-5,-1.7849758449878116e-7,-1.632680602744992e-4,0.001469224494923571,5.733518144231432e-4,6.0503612104105134e-5,-0.0021355515715871364,-5.083091097410287e-4,-7.460979233627835e-4,5.8610123610421686e-5,-0.0013963933696829695,-5.291840019121017e-4,-0.002343853762729482,6.068282931256225e-4,0.00236489639817396,3.81991208017636e-4,-0.001729443255739813,6.265721663909186e-4,-4.4247934943027857e-4,-0.001025401888385077,-2.0020003801169504e-5,3.202739829356289e-4,-4.090042062869774e-4,-0.001344389623520526,1.6226015844236652e-4,-4.62811965897138e-4,1.9764741681586298e-4,2.387609775715328e-4,1.0824900510807011e-4,-0.0014800594647198643,6.221753429454185e-4,2.1407405855352875e-4,3.594955431939467e-5,-0.0027487082649775975,8.32224463506852e-5,-0.02851990119902567,0.0010861414042848475,0.013860678646368554,-0.003052867421348091,4.5710391835388804e-4
-0.002201680512166863,0.0014223847508953967,0.001131529238568722,0.0011513165494308382,0.0011335863520870973,0.0013007957054982013,0.001237412414622299,0.0011868041164633815,0.0010436087735458156,0.0010747489178791942,0.0012152610939351082,0.001340946552916423,0.0012758377321243934,0.0012342252498527353,-3.108355494528818e-5,1.2141088023896289e-5,-1.038758445250883e-7,-4.727835358609243e-6,-9.792893235496377e-6,2.013931559612631e-5,-5.3201726578677657e-5,-9.882976509741219e-6,-8.932728192559828e-5,4.527333563574584e-5,5.530005806463514e-6,2.871955725312551e-5,-1.7634843910421132e-5,-5.1489074953793255e-5,3.0455997325148334e-6,-5.326799609037128e-5,2.5168775199716563e-6,3.114044518387177e-5,-5.031991904069473e-5,-3.806746527802084e-5,3.033230554643203e-5,1.3129413093783597e-7,2.3678439771550957e-6,9.319434262366679e-6,-3.19741294241091e-6,-1.337103361341622e-5,1.3550917487060314e-5,7.1360055878335854e-6,-1.0758946290600188e-5,4.99503646708825e-6,-4.368087090999293e-6,-5.009694856206722e-6,-2.1183507294098927e-5,-7.270714965462587e-6,5.812422035388017e-5,-9.196180588451716e-6,-3.1424931284677703e-4,-7.198879663153002e-6,-1.5073437893221525e-4,-3.2485630723642182e-6,8.984580454055539e-6
-0.0028913990396671908,0.001131529238568722,0.0025580940591326076,0.0019162854327484592,0.001773139911682298,0.002048795768653164,0.0020077185923126147,0.0019517659851741725,0.0020192585731296617,0.002044531023132444,0.0018824006768105453,0.0020562510215746906,0.0019583801000976216,0.0017783397434599816,-1.3424035524226285e-5,7.786519924153995e-6,-1.9454046902025484e-8,2.605644980358997e-5,-7.323931657605952e-5,3.658831239302289e-5,-3.056775570278077e-5,6.658909736678267e-5,-1.0722253824613984e-4,7.347048076000898e-5,3.294103066589024e-5,-5.136693088006093e-5,-2.031179070038503e-5,-1.2545171105006117e-4,8.701311836361684e-5,-4.9558361596184184e-5,7.900108518025906e-5,4.290019043154303e-5,-8.236096674443101e-5,-3.452077267442042e-5,-9.892708224483332e-5,1.611057835741733e-6,-2.361850176649397e-5,2.778058848634964e-5,-2.6603609972451935e-5,-9.360386458008864e-6,2.5121968300897877e-5,-4.772104714371553e-7,-3.51376302212067e-5,1.0097410850807582e-5,-3.325254872598533e-5,1.752756675796558e-5,-2.6527544331331964e-5,3.2919439526911646e-5,5.274140501013202e-5,-1.921577463099702e-5,-4.0879089583625e-5,1.212685751363979e-7,3.9753140293227626e-4,-5.693894853723037e-4,1.644084061137281e-5
-0.009270550940011911,0.0011513165494308358,0.0019162854327484577,0.0027351681502708635,0.0022615995465281266,0.0024065193840446964,0.0020833788493957468,0.0020015401861501396,0.0021296943349216123,0.002045420481208019,0.0019316348429404195,0.0021568757296435764,0.0019781704700364594,0.002015195017327997,-4.3888830040859305e-5,8.977544598208271e-6,-3.5577622539808295e-8,4.751132444456629e-5,-5.336902679377186e-5,2.324576024216652e-5,-2.6195678899565253e-5,8.722927984712468e-5,-6.01172214263013e-6,3.708219315764079e-5,3.472566942718623e-5,-3.345673142879896e-5,1.341932850873596e-5,-1.6566911995345183e-5,1.0330867046292369e-4,-6.83498100332706e-5,6.107205916396477e-5,7.681575044930166e-5,6.005640423781271e-5,1.8440371523030872e-5,-4.760593512294614e-5,2.4690705037821253e-6,-2.842583455386616e-5,4.93513853302432e-5,1.9387547920197013e-5,-7.424855782003008e-6,1.0971805012038526e-5,-5.911638520483731e-7,-1.9482534990427777e-5,9.050163500539903e-6,-1.768846488872537e-5,2.184205460245056e-6,-2.1381215779884104e-5,6.7440156088722305e-6,1.0934589383223909e-4,-4.713675223153125e-6,-5.587732559611815e-4,-8.982845143510582e-5,7.475809759768604e-5,-5.641458816550669e-4,2.6850905643116275e-5
-0.008895910602875956,0.0011335863520870986,0.0017731399116823014,0.002261599546528131,0.0030800458113090768,0.002620523483019214,0.0021950645821572786,0.0020920608975296398,0.0021677708080811045,0.001991113650862962,0.0018963880429205275,0.0021953079576429255,0.001889218031332868,0.002015958768856728,-6.577684577741006e-5,-1.4474143705691033e-5,1.570818707211849e-7,1.0883457016175941e-4,3.916833135391493e-5,5.920372200640376e-5,5.958391932040858e-5,1.4342047191578968e-4,1.0434377461267363e-4,-1.4422678176176954e-5,1.122363025225695e-4,-7.480779594515649e-6,2.6510877469057482e-5,1.5903001314836173e-5,1.361176775206395e-4,-1.4771583507154282e-4,7.746395546418649e-5,9.624613975885041e-5,7.038972535566127e-5,1.5541239426586995e-5,3.9090557807246316e-5,-8.995635009696899e-7,-3.561598934839688e-5,3.500468139772123e-5,2.523533795441714e-5,-4.8649085379683685e-6,1.1006660657924586e-5,1.3854918250085821e-5,-1.6410771875001233e-5,1.9404504731033213e-5,-7.220188635531751e-6,-2.396311790065147e-6,-2.840967185266445e-5,1.2979168883317045e-5,1.0854040966858232e-4,-1.5117148354769256e-5,-6.335780669708825e-4,-5.4509864613958645e-5,3.906829860197093e-4,-5.394985490493793e-4,1.685034124519799e-5
-0.011880363561381104,0.001300795705498204,0.002048795768653167,0.002406519384044698,0.002620523483019212,0.0035114144524017203,0.002782780286864307,0.0026320577481036473,0.002535333417701349,0.0024792714097201267,0.002458187807917583,0.0026177512276259894,0.002424734931386025,0.0024548268910168257,-1.9177008441287094e-4,-9.243184093850508e-6,1.1753469452542087e-7,1.0534650832118373e-5,-7.41474134768934e-5,4.1836130474346914e-5,5.963763574020271e-5,7.318606735309554e-5,-2.5099221366645366e-5,7.75138665358847e-5,3.763843891962403e-5,4.0073345467224984e-5,-1.4282080289472016e-5,-2.7926797649545515e-5,6.814819691276207e-5,-1.988837838177046e-4,5.8395327149087916e-5,1.2958571925743146e-4,7.034170164524133e-5,4.4882487323980934e-5,4.963437497434058e-6,-7.559057716794478e-8,-2.1525324442567482e-5,2.9915769334494698e-5,-5.645027994193553e-6,-4.40369104163941e-6,2.1745762329471565e-5,8.455346269853256e-6,-2.795673675514952e-5,1.5871584980680823e-5,2.988905248982609e-5,-2.106134677603715e-6,-3.0753506229734274e-5,2.5526991097117708e-5,1.1705845351103456e-4,-2.8214019304811755e-5,-4.8156203499018875e-4,-4.9455275220800373e-5,3.2704159464616984e-4,-7.68486190594563e-4,1.7363159359937623e-5
-0.007964068027238728,0.0012374124146222964,0.0020077185923126125,0.002083378849395744,0.0021950645821572743,0.0027827802868643048,0.0032246100181923076,0.002622310106694569,0.0025098412704862563,0.002531857298934122,0.0024548539292772007,0.002775175542268054,0.0025539960269145715,0.0025610650521746886,-9.871885431908341e-5,3.841792853071108e-6,-2.8077724656046145e-8,2.099921971722011e-5,-7.525367573886676e-5,-1.5763584607326573e-5,-2.3157219396321367e-5,9.585610532065602e-5,-7.571840160918987e-5,5.25476131912275e-5,6.183466674585515e-5,-2.959466995476874e-5,-7.082729267628533e-5,-1.0278863602239096e-4,9.051829969459078e-5,-1.716677175463613e-4,4.394080214774256e-5,5.166372960067131e-5,-3.3409436175218974e-5,2.172742115585942e-5,-6.9305238091889e-5,7.368281998200384e-7,-1.8026723102624338e-5,2.514222287917234e-5,-2.2637509827625704e-5,6.425077571426505e-6,9.876460417709992e-6,1.7334747202761755e-5,-3.962110794145419e-5,1.9591029164325522e-5,2.909469098486219e-5,3.526820689963188e-6,-4.2931944000876356e-5,2.1044608088137207e-5,9.173520305992441e-5,-2.331439121667689e-5,-4.046856198529937e-4,-1.9693426307858564e-5,5.254852181587353e-4,-9.493739724724759e-4,1.2905273166967507e-5
-0.007984856993038388,0.0011868041164633811,0.0019517659851741736,0.0020015401861501387,0.002092060897529636,0.0026320577481036473,0.002622310106694571,0.002848343147390026,0.0027361595678077754,0.0027460469706456605,0.0026143616025824617,0.002512859611388669,0.002506498360151016,0.0024628012075128217,-9.479852769056152e-5,1.1977397126311937e-6,-9.023270553727944e-11,3.461902456388892e-5,-4.400437338060261e-5,2.3109384270449843e-5,6.182404185323969e-6,9.742233299139367e-5,-6.435774644906031e-5,3.3914230818570794e-5,5.134202110507159e-5,-1.9886231569480827e-5,-3.2791448946787825e-5,-1.3616349075056393e-4,1.0632897500689483e-4,-1.0311765473341342e-4,4.306672941440282e-5,6.766106945201735e-5,-4.21147871543589e-5,4.4184671756046116e-5,-1.5129472505246344e-4,3.3782072542888763e-6,-6.056433368540198e-6,2.8997888385867143e-5,-3.264104977998312e-5,-5.422387977114796e-6,2.4483319387539385e-5,5.727073232594629e-6,-3.619482098827086e-5,1.1962892353537876e-6,2.701243247337395e-5,1.647986616330074e-6,-3.075179255400772e-5,3.4834499938473065e-5,7.987997198253263e-5,-2.4977106106255765e-5,-2.2373287472556434e-4,-4.837401812018598e-5,3.0282165985339615e-4,-9.093390504849338e-4,1.898844080639283e-5
-0.004929073768682911,0.0010436087735458135,0.002019258573129657,0.0021296943349216105,0.0021677708080810984,0.002535333417701347,0.002509841270486259,0.0027361595678077775,0.0034628241549966026,0.0032435816198789114,0.00301657130712372,0.002918047376168645,0.0029157275792600526,0.0027535992430386103,8.996861717252531e-6,9.13225795690459e-6,-3.1479263425606185e-8,-1.5911037814950224e-5,-8.609538209623206e-5,-5.873716401572791e-5,-1.443738666244535e-5,2.4344322985713647e-5,-1.2272004151579313e-4,4.082081251348696e-5,3.777873894983669e-5,-3.067095604695612e-5,-3.185701658282945e-5,-1.244881612971616e-4,7.484612017248197e-5,-2.192454475003164e-5,7.030596606727312e-5,3.118293858581138e-5,-2.2398853893942948e-5,-9.629007063150492e-6,-2.2876935489082848e-4,6.1857964116084245e-6,-1.4631099975417955e-5,4.935278244753436e-5,-4.923074919298652e-5,7.582397350541858e-6,1.2299649292172457e-5,-1.141290010840928e-6,-3.511801611267739e-5,-1.9145043384528493e-7,-2.7617858046339828e-5,1.2420698766205257e-6,-2.172805629544723e-5,4.6477737568702405e-5,7.042783892042122e-5,-2.1918992729181173e-5,-1.7905191525990728e-5,-7.945289716129526e-5,2.2880264602298972e-4,-0.0010263975286656463,1.957719635321881e-5
-0.0021688032343575928,0.0010747489178791958,0.0020445310231324404,0.0020454204812080158,0.001991113650862958,0.002479271409720124,0.002531857298934124,0.0027460469706456613,0.0032435816198789096,0.003571328463097451,0.0032478357510575045,0.0029120198318574124,0.0029613238944803744,0.0028003804205474245,-2.0898707396491345e-5,1.2005477632748058e-5,-7.796609817142904e-8,-2.3957387691291876e-5,-1.0233172328815164e-4,-5.4681931683970994e-5,-2.9072133243904254e-6,6.664417300438905e-5,-8.045691180590586e-5,3.707347910255988e-5,6.71607275471565e-5,-5.0323105381031035e-5,-2.8180398428701667e-5,-8.151800848991274e-5,1.342651801815143e-4,-6.147650370441096e-5,5.3134887683314194e-5,3.0953418747521406e-5,-5.201172930618915e-6,4.1990377693115535e-5,-2.7452271501160046e-4,6.408648860117689e-6,-1.7095399107843916e-5,5.758026750097979e-5,-8.158475380325867e-5,4.231080297317605e-6,1.2594311732577314e-5,2.0606477476230833e-6,-3.5188230600054726e-5,-1.7173658861106197e-6,-2.480073844612832e-5,9.164869392885397e-6,-2.085659769661005e-5,5.793407259874982e-5,5.672973792149514e-5,-2.701260208875097e-5,-4.612102640015407e-5,-9.192125940445553e-5,3.1940296959959537e-4,-9.607710177704566e-4,1.6297683364819877e-5
