estimate,se,df,t,p
-7.534633003558804,3.659669636354692,188.83973539994406,-2.0588287338044724,0.040883447941930405
0.006261336471639874,0.04872168005535622,253.48424885460986,0.12851232684353078,0.8978454459726684
0.10206577779630004,0.05969824034424912,620.0053406188413,1.7096949124084573,0.08782265520404614
0.08387961004258408,0.05584411602963187,403.03022426694076,1.5020312972288088,0.13387209469053424
-0.04186755094629549,0.07359862794790725,1369.7420773596734,-0.5688631991336732,0.5695422392177862
-0.06059608940010284,0.07964239880713304,1871.7869668614671,-0.7608521379026525,0.4468412239870371
-0.09793634150415637,0.07272334426867298,1305.0799891471015,-1.3466974393027795,0.17831151251800775
-0.11191633297568429,0.07181751790463281,1225.1997852756926,-1.5583430928969042,0.11941019235535803
-0.0696211637193436,0.07607718401229531,1485.8836619849628,-0.9151385480841626,0.3602673844210217
-0.08917854718581555,0.08237338975893246,1889.8347988514,-1.0826135411787536,0.2791181064524149
-0.028013373742430656,0.08929543872743105,2340.489813646893,-0.31371561797170616,0.7537649941357851
0.0952513866789579,0.0801273394235123,1133.5632202266288,1.1887501490035453,0.2347869691632892
0.04734170235391705,0.08267241872234864,1547.7033764957432,0.5726420381253376,0.5669702652813307
0.037590297302531384,0.08431934956955248,1531.771370058639,0.4458086725577062,0.6557984598789011
-0.2092945165183842,0.020177017816448248,324099862.4757217,-10.37291627644636,3.29321261119391e-25
-0.031228086866801986,0.003356531261390718,354022578.0148426,-9.30367824247917,1.356699425340919e-20
2.74433214272156e-4,3.385846221114457e-5,329339834.13512653,8.105306512763768,5.261288668630686e-16
0.19133846348075348,0.02375024230592463,165913715.40727556,8.056274164117603,7.865562410610929e-16
-0.11831079621302673,0.026412726269517982,34585642.59588558,-4.4793102766360455,7.488485465073844e-6
-0.13822463374662788,0.022915141491530136,15291893.914001364,-6.032021831404283,1.6192459168449044e-9
0.579714750283392,0.019599907163251072,95058180.38885431,29.57742327322502,2.922469343708407e-192
0.16715862551638327,0.02055709296834773,102358341.51300196,8.13143306661898,4.2424942474429246e-16
0.3532627689466511,0.027884892718902838,503238101.4618696,12.668607783711446,8.826819621549335e-37
0.10501982978474692,0.011388638169539429,14524002.623118784,9.221456351615222,2.931293094739396e-20
0.0017145930974391576,0.012317152737446168,18393904.696276095,0.13920368887092818,0.8892891951135145
0.25178560842424647,0.013329847170137726,38734402.20319177,18.888859355290343,1.4097291959987865e-79
0.08754501322140167,0.010037204924623554,15063066.036805684,8.722050997148994,2.7323414755911516e-18
0.5525788371878181,0.019082498700067573,70346416.80117185,28.957362758047054,2.2726079088650704e-184
0.20171217898376445,0.026620493287336018,125419054.10672951,7.577326866430517,3.527496754997344e-14
0.28174738040668934,0.020461968559291013,107075950.49477334,13.76931938832241,3.899018061508794e-43
0.3306722751911753,0.010875391817836009,24483765.49333905,30.405550506130883,4.679885378704698e-203
0.3217151844251177,0.015032490399850214,67328202.72866265,21.401323125296877,1.2997154235762003e-101
0.3438164550033609,0.01801465885339903,10091824.879196776,19.08537140787926,3.351996436916971e-81
0.31439889767204227,0.017132749690845682,63709108.30905579,18.350755327968802,3.2570084915036635e-75
0.152289512947451,0.09412227845321264,86916445.44225015,1.617996455782281,0.10566336510654682
0.005411780301487189,0.003236182102872649,106767398.15762575,1.6722731074630612,0.09447048301132907
0.009974761987001117,0.003402364785363175,2143.714660450933,2.9317144445863383,0.003406666936390067
-0.002649085036716443,0.003397764091274355,2810.8868278546374,-0.7796553749918774,0.4356593910031369
0.007780608542081007,0.004839978665458404,4033.841468136701,1.6075708344768274,0.10800746595308577
0.0047754012771962584,0.003217599550692684,1408.1690311014365,1.4841502809658869,0.13799284879995777
-0.004040000488451088,0.0035086284229147637,2263.8021156196996,-1.1514472327892993,0.24966988572930138
-3.1768120168819235e-4,0.003426532242983247,6678.4887097042865,-0.09271215887103665,0.9261350181080348
-0.004876431323397093,0.003088704278609177,5291.040987275512,-1.57879514629122,0.11444283017722498
0.005443438327916525,0.0040965073738002105,2306.698943944624,1.3287998363510343,0.1840454441589259
-0.006260359282350842,0.0043528770406193055,1853.394644183154,-1.4382118364317844,0.1505427849791648
-1.2096490398498961e-4,0.002796324872607001,2452.149325824361,-0.043258530212269136,0.9654989703448482
0.006796703075167866,0.003209800192754019,2911.028422084199,2.1174847862839314,0.03430329523556825
-0.0022280965013641092,0.0039044040623209884,2990.989044163346,-0.5706623765880441,0.5682713951809049
0.017209568526081007,0.0053798406183038225,860.8825943673006,3.198899325665694,0.0014299872669518755
0.005548289740548421,0.0034693826157165242,6330.898672538058,1.5992152942181457,0.10982267358288256
0.7900380418249785,0.39597357626200635,230.11516218118635,1.9951786916767118,0.04720280270503894
0.0014832687980727783,0.04397279731675453,4203.8480230545865,0.03373150876411546,0.9730928543131118
0.0025931192393240654,0.0875409935143447,1767.0308647866968,0.02962177072960852,0.9763720474796947
0.08600385956802313,0.0769687604720672,760.3465233438684,1.1173865739884803,0.26418201547471853
-0.004824265590330753,0.003260673807478824,111.03660375518704,-1.4795302674145467,0.14183024373330644
1.395388619627711,0.9180066752604601,134.10866806767316,1.5200201231998738,0.13086008594101461
-0.025480795997709537,0.027957617486315537,76926049.94273326,-0.9114079914063373,0.36208044738561496
5.104714527290045e-4,0.0010385189859000964,109966438.07957911,0.491537910870809,0.6230460464048901
-0.152637433368957,0.1015531237643432,176.68786895854097,-1.5030304111881023,0.13461642994869466
0.00484386842500005,0.014223271570061658,5671.620320890091,0.34055937138933867,0.7334479330259839
