(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,gdp,growth
-9.401251423407974e-7,3.867709724073742e-9,7.74019740371569e-8,8.415669501195816e-8,2.4230736156464155e-7,2.3325613086470873e-7,7.780660973406291e-8,1.1983469839083885e-7,1.5107120041441624e-7,1.1407269219946881e-7,5.957700204796225e-8,-2.3384720566462697e-8,-6.40139768275408e-8,-9.577357424278496e-9,-1.3863235274110669e-7,-6.58686371765678e-8,7.201339910760697e-10,1.4254155338669945e-7,1.8247767154120132e-7,1.2757316553593142e-7,1.3998126035872645e-7,3.476401775199557e-8,2.4121928276657416e-7,1.3888548815631599e-8,8.509150578310419e-8,4.258288146932935e-9,1.468001948785559e-8,1.2058127658751233e-7,1.0626713764586694e-7,-6.269704705608898e-8,1.6037838180874015e-8,8.93399242987965e-8,9.049006430649697e-8,7.556239389985589e-8,5.9019335831988515e-8,-3.5980483958341893e-9,1.4418721714981386e-7,-4.609520656065716e-8
-0.001880356391854439,4.0673096003078386e-5,9.27849311884384e-5,1.1697576399162147e-4,1.641007515483565e-4,9.741315607625572e-5,1.1000314761107765e-4,1.0824174419627299e-4,9.30283532315187e-5,6.374078686720869e-5,-4.598037042836355e-5,9.742052895983622e-5,6.427254280758783e-5,5.161397773062092e-5,-1.411108883569179e-6,-1.7535244236213065e-5,1.4254155338669585e-7,2.65780016655406e-4,2.226948268059784e-4,1.4284039551659195e-4,7.918127545385342e-5,5.8095558134838184e-5,2.047242879584921e-4,-3.957490732738611e-5,5.431850293921554e-5,-1.6124401588000372e-5,3.910509921124863e-5,5.910075709958251e-6,1.4560470972115692e-4,-4.880371208025425e-5,3.941649022656783e-5,2.0368328606297682e-5,8.630399224724427e-5,1.0609290368441278e-4,-4.3334291574436205e-6,-1.1193558288183512e-6,1.6921493811753488e-4,-1.280327020802871e-5
-0.0013328718962598884,3.371696883119965e-5,3.722291781669421e-5,7.166594428282358e-5,1.3818983676022091e-4,6.754988483193019e-5,6.417848542044637e-5,1.1647982370497716e-4,1.2363989550926552e-4,9.940242178319466e-5,-1.2531296427368023e-6,1.3974674778990308e-4,8.922266129412075e-5,1.5354100069491037e-4,8.713556683863119e-7,-2.427673400448133e-5,1.8247767154119698e-7,2.2269482680597815e-4,3.5430256139447087e-4,1.753929473219441e-4,7.423909228891865e-5,2.3320709522550532e-5,2.1534185375193893e-4,-3.105793505149559e-5,3.893964450424955e-5,-3.789297068582853e-6,3.3687121905027134e-5,1.010680888389585e-5,1.0866911009407723e-4,-4.1155038412449946e-5,2.0379807509930643e-5,2.282480601110565e-5,1.0718372559418614e-4,7.731123320688895e-5,-1.3254531354782298e-5,-1.0964045138188216e-6,1.4730151041883883e-4,-2.4005104499890954e-6
-0.0010980291834523956,6.847912491729068e-5,5.220826422744169e-5,5.349582091390803e-5,9.795374450898067e-5,1.0079455005200397e-4,5.324504311052618e-5,9.802691948810646e-5,4.671937274906118e-5,1.7156585962704776e-5,-2.2160489632998535e-5,6.29559177458722e-5,1.2843288790124917e-5,7.812728049817274e-5,-1.6507708200634722e-5,-1.5213827735755148e-5,1.2757316553593134e-7,1.4284039551659239e-4,1.753929473219447e-4,2.7455201888443623e-4,1.5961458655046765e-5,2.93400464564789e-6,9.418773586002791e-5,-2.6631025103840603e-5,3.3393177938296656e-5,-2.8099053455813155e-6,1.0624619797313386e-5,-3.772526600118458e-5,8.934224415913974e-5,-3.4834747510945392e-6,1.8454544102642973e-6,-1.5373372091572377e-5,4.1005673777713294e-5,3.0191674291938843e-5,3.542494273948959e-6,-1.4113022327672545e-6,1.258317542887773e-4,6.455256527067249e-6
-5.280312023781414e-4,-1.07143402999392e-5,3.106001413968859e-6,-2.4010766117392004e-7,4.8761898356714345e-5,4.2986113292661376e-5,-2.0174355388123715e-5,1.2710758114664787e-5,6.575154193616446e-6,1.5604618598487228e-5,-4.664672496078129e-5,-4.197786121256832e-5,-7.713299025368253e-5,-1.1962242095564862e-4,-7.323105628183052e-5,-1.751573092072538e-5,1.39981260358726e-7,7.918127545385336e-5,7.423909228891862e-5,1.5961458655046697e-5,2.24501938616422e-4,1.4645061037300385e-5,1.0558524763791653e-4,-3.5483934617005654e-6,1.3601371569218618e-5,-1.1884794201971434e-5,2.2833163620025206e-5,8.381955331366952e-5,3.9728931251130554e-5,-6.9906710050394374e-6,5.0076487582822004e-5,4.238189576120483e-5,1.037860214725976e-4,1.0565216686274961e-4,-2.4309836309259248e-5,9.18358339296938e-7,5.599887611551016e-5,-1.0998957846441667e-5
-0.0012524989992141941,1.3600875344540067e-5,7.931029513470632e-5,9.539322036422355e-5,1.264416679165064e-4,6.077934073079902e-5,9.58780246895083e-5,7.079788290745959e-5,-6.455873795648796e-6,2.8992931147358853e-5,-1.6647587817865226e-5,-4.748004729015908e-5,1.6423673601249402e-6,-1.1604098165330388e-5,-3.506535007754402e-5,-4.183007617085848e-6,3.476401775199562e-8,5.809555813483811e-5,2.332070952255042e-5,2.9340046456479065e-6,1.4645061037300347e-5,2.200530638020085e-4,7.706498102675655e-5,-2.5804236423484694e-5,4.893996632403892e-5,-3.7544168932380995e-5,2.8029750396875384e-5,-3.952249704817933e-6,8.100044085280115e-5,-5.381786076669693e-5,-5.8683823049564465e-6,2.2286856941023712e-5,4.4439887013501704e-5,3.0294605331029417e-5,1.629761303471905e-5,-9.014325889997278e-7,8.090698384486648e-5,-2.073422162202258e-5
-0.0024860029434474584,-5.289867081584086e-5,-1.147027471493548e-5,6.623071527222579e-5,1.5116428041928663e-4,8.421830383495501e-5,2.0180119876798914e-5,2.7449414209964695e-5,9.022441621141995e-6,4.941859131245286e-5,-7.151082155406246e-5,3.694402090150628e-5,-8.427079364070562e-6,3.137738817156993e-5,-2.3598039719136807e-5,-2.8796138722094033e-5,2.4121928276657443e-7,2.0472428795849235e-4,2.1534185375193896e-4,9.418773586002784e-5,1.0558524763791649e-4,7.706498102675662e-5,4.049295303212293e-4,-5.73518820636481e-5,6.147069400993544e-5,-4.572164248308464e-5,4.943112485400862e-5,5.162144137878053e-5,1.827622768429127e-4,-8.741806355206175e-5,4.733849283962951e-5,4.04357697135519e-5,1.4107840340165628e-4,1.4122259056658748e-4,-4.548845461320918e-6,-2.1301427281236365e-6,2.687298739687872e-4,-1.5860600277146512e-5
5.318441821010935e-4,2.460302714759694e-5,6.020669190286567e-5,1.733405446534068e-5,-2.5159843980595003e-5,4.322499717636614e-5,1.926225162882605e-5,-6.7845411099249565e-6,-4.298904323554397e-6,1.888821035388501e-7,1.8078628497129034e-5,-6.098847937677086e-5,-2.9483001752395143e-5,-2.4565416641543456e-5,-1.9056388489230082e-5,5.242276776891322e-7,1.3888548815631678e-8,-3.957490732738611e-5,-3.1057935051495614e-5,-2.6631025103840566e-5,-3.5483934617005743e-6,-2.5804236423484694e-5,-5.73518820636481e-5,8.013875609733678e-5,-2.44819817757811e-5,2.5745957231768766e-5,-7.720870098077913e-6,1.5166471350873033e-5,-5.304449254176531e-5,3.3209248325468505e-5,-6.206745957893277e-6,1.12571909342015e-5,-1.3003380109426193e-5,-3.5878372879032567e-5,1.074424993074058e-5,1.9194865552302907e-7,-6.196098141375533e-5,1.4578077602120863e-6
-5.112705235518592e-4,9.155696075400942e-6,3.816240380795081e-5,6.238178947911641e-5,1.1270535313886719e-4,5.145522321575893e-5,6.890791888117136e-5,3.209595902289328e-5,2.5936686661756772e-5,5.088221846712832e-5,4.048613865616925e-5,7.868496787934886e-5,5.157199007610382e-5,3.507705019899852e-5,-1.800306599921674e-5,-9.110377804648246e-6,8.509150578310414e-8,5.431850293921549e-5,3.8939644504249484e-5,3.339317793829664e-5,1.3601371569218635e-5,4.8939966324038935e-5,6.147069400993546e-5,-2.448198177578111e-5,1.0047322875629743e-4,-2.330737108132288e-5,3.7673942547890055e-6,7.4287689767380664e-6,6.265039021070975e-5,-3.724280705572336e-5,-1.5532770526182208e-6,1.970248554922778e-6,3.2764928073985846e-5,2.227009884047149e-5,7.614116165370589e-6,-1.237510121280902e-6,4.521372181274467e-5,-2.6361093503477954e-6
0.0010474659341423705,1.1563911793892263e-5,-7.949856490503877e-5,-4.621920289095031e-5,-3.413900802091713e-5,-4.932801825804818e-6,-5.332452705953185e-5,-4.3557855368269904e-5,-5.856773782539302e-5,-8.145146507694412e-5,-4.7631205728066884e-5,-1.45946272754101e-4,-1.0847798043369958e-4,-7.440905649085323e-5,-2.3968331244317164e-5,1.1635128869540159e-6,4.258288146933095e-9,-1.612440158800036e-5,-3.789297068582871e-6,-2.8099053455812783e-6,-1.1884794201971452e-05,-3.7544168932380995e-5,-4.57216424830846e-5,2.5745957231768753e-5,-2.3307371081322878e-5,8.97640070676335e-5,-4.282752869136523e-6,3.074901634501574e-6,-4.231417810989168e-5,3.0315411474535194e-5,-4.222060277462613e-6,1.765755420888954e-5,-2.627163017761265e-5,-9.9602406974085e-6,1.2925315335493366e-5,3.740959458070859e-7,-1.039791879931169e-4,-1.0018986586435103e-5
