(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection
4.902077819988889e-5,1.4089630630039581e-5,3.034897323150841e-5,3.4309458778666525e-5,2.7789686441940658e-5,2.471436050640672e-5,6.9938818773772095e-6,8.942446654385168e-6,3.05462341932523e-6,-2.4833184922220054e-6,4.404242757104641e-6,1.797165864105936e-5,6.5446870705549405e-6,3.7554506942143585e-7,5.905613564015698e-6,-3.057546578421518e-7,2.338399990762925e-9,2.443164046446476e-7,6.377644511736234e-6,2.539501746460116e-6,8.453100328105441e-6,5.595696069945937e-7,1.6422952575620269e-6,3.003917113105201e-5,-7.003683426468539e-7,-8.107718584190871e-6,6.934871523279005e-6,-2.3548629060003854e-6,-3.212481995100508e-8,5.363220905232639e-7,-4.0352993014612126e-7,-2.364905672702274e-7,-1.226517495664776e-6,-1.12619012245355e-6,-5.154953839698418e-7,3.031237937756011e-9,1.6526941132537825e-5,-2.4436671200695128e-6,-6.894330936928798e-6,-4.9075284505035e-6,7.442306203907289e-7
2.7518587644163075e-4,4.724323375683088e-6,7.541842974756184e-7,6.120320126267571e-7,3.8435329598155305e-6,-1.210703425743875e-5,2.401231780359523e-7,2.1662802577128305e-6,1.0331647117694769e-5,1.1725656720782115e-5,2.101375023011928e-6,5.638675147445245e-6,-7.3874608838180946e-6,8.833423051877333e-6,3.549806453256062e-6,1.7388900643220732e-6,-1.269344895500013e-8,-5.729590125136233e-6,-1.0464541303651938e-5,1.0873743376359262e-6,-2.038908743612078e-7,-2.5889817210159568e-5,-2.1267385972679022e-7,-7.00368342646854e-7,5.578271010780853e-5,3.0970078650005084e-5,5.420751470377892e-6,3.219673026602473e-6,3.273164053776077e-7,-4.1111374259560545e-9,1.1150778842574234e-8,1.949913227755521e-7,-2.5551818326837257e-7,1.9247761172537702e-7,-1.2900128304300886e-7,-2.3414436476667193e-6,-1.878140688891078e-5,-7.762684007873848e-7,4.373989596563727e-5,-1.7879549951586626e-5,-2.68823234759681e-7
5.292508318646966e-4,-3.682192228762733e-5,-4.393332936849859e-5,-1.800101842345656e-5,-2.379031793972065e-5,-2.8813356985332832e-05,-2.379576777641957e-5,-2.253128447829149e-5,-1.8816498126771098e-5,-1.8528191325361342e-5,-1.6676710653839494e-5,-7.145679956573711e-6,-2.5846005840435445e-5,-5.56692794040336e-6,-1.775601334643381e-6,2.318154484708194e-6,-1.7206993725481384e-8,-7.977748616818545e-6,-1.632592546020139e-5,-6.0546095858403185e-6,-7.282391953911309e-6,-1.8984572903112333e-5,6.723160950525071e-7,-8.107718584190871e-6,3.0970078650005084e-5,5.511150314932342e-5,-2.0840630636563366e-6,1.3021604089572398e-5,1.4574045179881327e-7,-5.055398592322471e-7,-2.7347360354559524e-8,-5.169666587684031e-8,9.217963522856412e-7,1.203178397238179e-6,-1.3247598971078411e-8,-6.334900769786668e-6,-2.5388502427685256e-5,-1.7231193508709273e-6,3.799470165592797e-5,-3.856909458584419e-5,-1.5171224283891213e-7
-5.353548963602332e-6,1.3479285582270833e-6,1.0517733264057315e-5,2.011111292786253e-6,8.41647881670697e-6,1.6683385657759616e-5,1.0520235765766091e-5,6.102935447250789e-6,2.2347877054272634e-5,2.1499577329386265e-5,1.4884293796627775e-5,2.5764931621835858e-5,9.275070427195285e-6,-3.879979487783212e-6,8.593225784502838e-6,-4.2954838655367876e-7,9.788453441460876e-10,4.972441146208395e-6,7.635668729416522e-6,6.012153623773378e-6,1.0012953862717394e-5,-8.27924359813953e-7,2.291806891480862e-6,6.934871523279005e-6,5.4207514703778895e-6,-2.084063063656338e-6,2.9492652873983674e-5,-4.876636046206132e-6,1.2348012175748693e-7,6.477732260232942e-7,-1.3678119196897937e-7,4.809963732209559e-7,-1.3147591686483393e-6,-1.7831618007837308e-6,3.80875967864389e-7,2.6678680274350978e-8,1.7386968378632534e-5,1.278272163341631e-7,-1.5040796353063522e-6,-2.5670733832148575e-7,-2.795621680638902e-7
3.960609050867714e-4,-3.8177031748103906e-5,-4.460273271854389e-5,-2.611037471179787e-5,-1.7199339694258578e-5,-2.462387430275413e-5,-2.4459442319215482e-5,-2.2816389031858312e-5,-2.415662573279284e-5,-2.8757066047046002e-5,-3.055970523916103e-5,-1.7401177426695916e-5,-3.1210426605281694e-5,-1.495881648443396e-5,1.751660076977842e-6,7.736587846322342e-8,-3.438645977398992e-10,-2.5259877113495002e-6,-4.155592784869982e-6,-4.197612075008745e-6,1.888839888804027e-7,1.2237756480406646e-6,-1.880384118133609e-6,-2.354862906000391e-6,3.219673026602435e-6,1.3021604089572315e-5,-4.876636046206129e-6,2.678349432437515e-5,-7.555296714402865e-7,-4.0763506658978773e-7,3.8800553071917325e-7,-5.780115411511745e-8,1.7917999973541353e-7,8.292920240326951e-7,-3.355273792773862e-7,-3.909888851521749e-6,-2.4792006638286027e-5,-6.530042796090452e-7,1.4272445223302317e-5,-8.432135768630017e-6,-3.4229365122713574e-7
-1.3379903731827314e-5,1.0120504451180793e-6,1.2720774286989294e-6,7.766908618869661e-7,4.232261739492908e-7,6.136167898435678e-7,4.655272022313107e-7,5.153017525168168e-7,1.9679865747819763e-7,2.8033767779798114e-7,5.186863295348337e-7,5.912515754097656e-7,7.865130209676829e-7,2.413676965063323e-7,-2.2659609021339953e-7,4.400682722561161e-8,-3.5406946197595237e-10,-3.502924633300213e-8,-1.089705787432841e-7,1.0568823177595003e-8,-2.3555975366881063e-7,-4.1931485237625377e-7,8.654699085933421e-8,-3.212481995100502e-8,3.2731640537760854e-7,1.4574045179881565e-7,1.2348012175748675e-7,-7.555296714402854e-7,3.9298203081160084e-8,1.2767624259986238e-8,-2.1655759853119555e-8,2.1912684409981722e-8,-2.8199676754534577e-8,-2.8057478030153252e-8,-1.3550936457532557e-8,7.207551967139123e-8,1.4005292682835528e-6,-1.2469520797841682e-8,9.841118208486377e-8,-5.415989879140856e-7,9.285824373119017e-9
8.158649755481907e-5,5.465416598229666e-7,-2.9157433831377464e-7,3.6319006913779257e-6,3.508505539618179e-6,1.641817304829215e-6,1.278944998072372e-6,2.2974781863884843e-6,-4.833767525033083e-7,-2.0203237526407579e-7,1.551040063829508e-8,1.637353644436348e-6,1.2663085330298825e-7,1.9435652206754486e-6,-1.180185024219632e-7,-3.903092690037386e-8,7.142078914881284e-10,1.801612418837571e-7,3.611855410339919e-7,5.509419401401777e-7,8.063326626971518e-7,2.3492278044808174e-7,-4.0190926623493736e-7,5.363220905232617e-7,-4.111137425955131e-9,-5.055398592322482e-7,6.477732260232948e-7,-4.0763506658978815e-7,1.2767624259986221e-8,1.6404413413722762e-6,-7.087286722073236e-7,-2.5450828553378364e-7,-3.961681037214134e-7,-2.3631591691733107e-7,-1.1647278647715529e-7,-3.9853172413758453e-7,-6.531447065928018e-7,-1.6062003630616048e-6,-3.1438896785452158e-6,-1.3070603449909331e-6,-2.182844595688222e-7
9.969608527982435e-6,1.562124815482759e-6,2.550930735091606e-6,1.0364766652481484e-6,2.6154660044384993e-7,3.8227994204282565e-6,2.885374543525917e-6,4.243028452700493e-6,9.299575878262884e-6,1.1535028065090544e-5,1.1452824034962354e-5,9.563553461657358e-6,1.2831804214084798e-5,1.1791585573924364e-5,4.6125501456722653e-07,-1.226472314271297e-8,-3.142059493993105e-10,1.9035749760948496e-7,9.61502235415933e-7,-1.1177742268989897e-8,-2.784422737249419e-7,-2.054376824389837e-7,8.63200177110732e-8,-4.0352993014612083e-7,1.1150778842574495e-8,-2.734736035455928e-8,-1.3678119196897942e-7,3.880055307191703e-7,-2.1655759853119512e-8,-7.087286722073212e-7,1.2833720543534276e-6,1.1019670499610608e-7,-1.315633894507465e-7,-4.2561478654353936e-8,5.5159534557501035e-8,-1.4713509725713483e-7,-4.81204058461881e-6,3.3894291947279753e-7,2.7186617735704962e-6,9.478892072533579e-7,-8.551869003576481e-8
-7.438796563732277e-5,7.66181263771174e-6,-8.78859965838183e-7,-2.2294578957759985e-6,-2.088438400055645e-6,-9.134665786671551e-7,-5.009848247447934e-6,-6.714533572043693e-7,3.5541829769929766e-6,8.036160811403431e-6,3.407633589504161e-6,-1.3040354130622463e-6,9.141330115480724e-6,6.4584520241949985e-6,-2.783219779195733e-7,3.679476576348197e-8,-2.4832434987941415e-10,-2.0605492840326599e-7,-1.1126501735133167e-6,-6.649233272063896e-7,-1.635647168938782e-6,6.77214551200142e-7,1.418698031401646e-6,-2.3649056727022348e-7,1.9499132277555176e-7,-5.1696665876840327e-8,4.809963732209562e-7,-5.780115411511151e-8,2.1912684409981596e-8,-2.54508285533786e-7,1.1019670499610925e-7,2.336426071986751e-6,-3.106397822280352e-7,-4.1780826227954205e-7,-1.7555714299651298e-7,1.5713531831737446e-7,-6.1442147629573035e-6,1.8691412044156981e-6,1.5973356718578426e-6,-3.2677564871014556e-6,3.16635048605296e-7
-6.90764098842152e-5,-8.794215760053862e-6,-4.380126673816775e-6,-9.440811186958347e-6,-6.075159340318725e-6,-7.4500928757456445e-6,8.927568330962571e-7,-1.263502068888174e-6,-3.4163846486066393e-6,-3.2535032070532214e-6,3.591122124178818e-7,-1.0304250978457646e-5,-8.285335557069931e-6,-2.893529574727512e-6,9.456250060359062e-7,1.215087376920624e-7,-1.2383508181332768e-9,-9.84073287224801e-8,-7.160172127960833e-7,2.4493748764986005e-7,-8.687878630786226e-7,-5.633312656433417e-7,9.9597764540697475e-07,-1.2265174956647759e-6,-2.555181832683727e-7,9.217963522856418e-7,-1.31475916864834e-6,1.7917999973541377e-7,-2.8199676754534548e-8,-3.961681037214161e-7,-1.3156338945074557e-7,-3.106397822280436e-7,2.3675413972424013e-6,4.131170159080663e-7,1.5923933406690132e-7,3.2744070507886733e-7,-1.3152042997826093e-5,-1.1504149060416765e-6,-3.129897239653578e-6,1.1685817779703314e-5,-1.8440321806545096e-7
3.149764639534793e-5,-4.1074879247405904e-6,-1.4931228687106982e-6,5.188195985402009e-7,1.1287713357985797e-6,-3.2171722141626952e-6,1.3315579292318823e-6,-1.8962015012744016e-6,-3.3805704544448723e-6,-5.143112150596507e-6,-5.157687431248887e-6,-6.053726681519669e-6,-3.0516580268599192e-6,-8.325524444681579e-7,-6.63223833235012e-7,5.0549176268488296e-8,-1.4545894835032068e-10,-5.132727215255063e-8,1.3274656320057443e-7,1.1693294962148895e-7,-9.714390826830871e-8,-2.651498859132071e-7,-5.117465453878341e-7,-1.1261901224535521e-6,1.9247761172537694e-7,1.2031783972381798e-6,-1.7831618007837308e-6,8.292920240326953e-7,-2.8057478030153203e-8,-2.3631591691734253e-7,-4.256147865435509e-8,-4.178082622795488e-7,4.131170159080687e-7,1.6100817940762777e-6,1.1269402566113082e-7,-2.8553760163377947e-7,-1.2568935672575123e-5,-1.0524331556403802e-6,2.3345506039575857e-6,4.8658709709688615e-6,-1.8387910542174642e-7
6.414592141887664e-5,-1.6239348804804597e-6,-1.4480426430677622e-6,-1.375397905244202e-6,-3.0134382208216694e-6,-2.5194231321989795e-6,-2.0488718696931344e-7,-1.0893973130314239e-6,9.296219029258225e-7,5.2281089064365055e-9,-9.861879541628992e-8,-7.94329638429316e-6,-3.4927185712872705e-6,-1.9846413007227486e-6,7.453750586984923e-7,-7.563009558386938e-8,3.383703897887863e-10,5.507607352855142e-7,1.0750101438393437e-6,4.93904856958222e-7,7.701843303525167e-7,3.2030945242708604e-7,-3.6886240957555024e-7,-5.15495383969842e-7,-1.2900128304300773e-7,-1.3247598971078724e-8,3.808759678643881e-7,-3.3552737927738387e-7,-1.3550936457532613e-8,-1.1647278647715769e-7,5.515953455750034e-8,-1.7555714299653082e-7,1.5923933406690672e-7,1.1269402566113713e-7,6.823499339464965e-7,-2.796189783597999e-8,-1.05622879802369e-5,-4.2523730714838174e-7,1.1746462874466513e-6,1.826444240248876e-6,-7.116567599248193e-8
-7.304855067973965e-4,1.627038666432424e-5,1.1052216134264733e-5,9.991556057186153e-6,1.3566193804023079e-5,9.452077992439826e-6,1.776357673512771e-5,1.4062683539450475e-5,1.2534928922348453e-5,1.1337360006562503e-5,1.9589279690045113e-5,7.321651508772538e-6,1.0879746890117017e-5,5.832279848777625e-6,-9.5619500928046e-7,6.972522125057752e-8,-9.558609668956793e-10,-1.2654308320585918e-6,-1.55431030641111e-6,-2.000610122898082e-6,-3.036558311684233e-6,1.3324932509904098e-6,1.5839636413805566e-6,3.0312379377549382e-9,-2.3414436476667257e-6,-6.334900769786668e-6,2.6678680274354426e-8,-3.909888851521732e-6,7.207551967139093e-8,-3.985317241376022e-7,-1.4713509725715566e-7,1.5713531831735932e-7,3.2744070507890804e-7,-2.8553760163380927e-7,-2.7961897835940173e-8,7.363902347165153e-6,9.103524084171903e-6,-3.072209160258325e-6,-1.04761031858451e-5,5.234508462481161e-6,1.2879974920591326e-7
-0.009223618960061367,5.654099167741594e-5,7.289772010098668e-5,-2.3684668240972162e-5,-1.7554301846134345e-5,-9.963816547252956e-5,-1.6765997179624681e-4,-1.8377139912777933e-4,-2.4075745644039896e-4,-2.953488781195517e-4,-2.630028974971039e-4,-5.0270236701721996e-5,-2.508251910552088e-4,-3.1978466104504193e-4,-9.281892160216466e-6,1.7283903387723975e-8,-4.027895990799094e-9,-1.2601530553147482e-5,-7.88028843610523e-6,-1.8484013401430567e-5,4.475857817806094e-6,-3.434933426723421e-6,-8.416354857088176e-6,1.652694113253824e-5,-1.878140688891075e-5,-2.5388502427685195e-5,1.7386968378632744e-5,-2.4792006638286003e-5,1.400529268283555e-6,-6.531447065925073e-7,-4.81204058461869e-6,-6.1442147629578074e-6,-1.3152042997825092e-5,-1.2568935672574853e-5,-1.0562287980235085e-5,9.103524084173968e-6,0.001382037984153002,6.573044282582153e-6,-3.550742970874594e-4,-2.002563012184705e-4,-1.3337532767634315e-5
3.11640047573503e-4,6.7379137993328036e-6,-7.72708425611744e-8,-4.342160249112495e-5,-2.864303375545362e-5,-1.1012649443108758e-5,-2.600506322126669e-5,-1.4661596105499833e-5,8.573298471133186e-7,5.327480348301249e-6,-1.8749050794281853e-5,3.063548452528743e-5,1.7782587345782362e-5,-1.4587769863842023e-5,1.732413954571891e-6,-4.962175523452194e-7,3.7461733732022135e-9,-7.331875469538224e-7,3.2153619605786864e-6,7.87771447435063e-7,-1.6090791800926625e-6,-2.7540121866831055e-7,1.378495346020852e-6,-2.4436671200695094e-6,-7.762684007873833e-7,-1.7231193508709294e-6,1.2782721633416542e-7,-6.530042796090546e-7,-1.2469520797841521e-8,-1.6062003630615868e-6,3.389429194727974e-7,1.8691412044156846e-6,-1.1504149060416832e-6,-1.052433155640384e-6,-4.2523730714838835e-7,-3.0722091602583944e-6,6.573044282581851e-6,2.8649794035329976e-5,2.33955463914202e-5,8.018682263114252e-6,6.2921658976413e-7
0.003952096141793138,-1.1582224857036349e-4,-6.298866645947971e-5,-1.4115817956095633e-4,-1.0281527485062693e-4,-4.75352340860294e-5,-1.430905010622479e-5,2.065260960673895e-5,1.7721380791091525e-5,-1.0981712636427735e-5,1.543009712528482e-5,4.965456544399318e-5,1.6468578711670912e-5,-9.403087505347845e-5,-4.958135178655636e-6,3.4390800567578445e-6,-3.13411341948329e-8,1.2854335845320625e-6,-6.733149483756159e-6,2.6726713547931853e-6,-1.4301725579344373e-5,-1.3387682716677112e-5,5.702416063036669e-6,-6.894330936928804e-6,4.373989596563731e-5,3.7994701655927854e-5,-1.5040796353064432e-6,1.4272445223302251e-5,9.84111820848636e-8,-3.143889678545079e-6,2.71866177357048e-6,1.597335671857676e-6,-3.129897239654032e-6,2.33455060395764e-6,1.1746462874460897e-6,-1.0476103185846362e-5,-3.5507429708747147e-4,2.3395546391420094e-5,7.790778429939606e-4,-3.0813662381271663e-4,-1.62457529799934e-6
8.743513337297231e-4,7.883900860280188e-5,5.775445548278767e-5,9.895681675414147e-5,1.2646426693206024e-4,8.148778947323439e-5,6.108364614807043e-5,8.642280639255795e-5,9.22016720966898e-5,9.945266750384367e-5,5.268987621664983e-5,-2.2601622956136e-6,7.598974736736417e-5,1.5500644602550452e-4,2.3058378825117873e-5,-3.3101748954879114e-8,-4.075684044058379e-9,1.916508734788023e-6,2.4017239457277758e-5,1.3606831468815858e-5,2.0048061150582003e-5,-4.014688103790102e-6,3.351558645336146e-6,-4.90752845050348e-6,-1.7879549951586653e-5,-3.856909458584417e-5,-2.56707338321485e-7,-8.43213576863002e-6,-5.415989879140854e-7,-1.3070603449909283e-6,9.478892072533693e-7,-3.267756487101439e-6,1.1685817779703258e-5,4.865870970968872e-6,1.8264442402488985e-6,5.234508462481158e-6,-2.0025630121846437e-4,8.018682263114214e-6,-3.0813662381271744e-4,0.0011124768934537555,-1.47300254769578e-5
8.590019539384057e-5,2.3233169191884804e-6,-4.6716280163953307e-7,1.4934855521646902e-6,-3.905669225942561e-8,3.1663974983481986e-6,1.5094806491079036e-6,1.0891752873174058e-6,2.3783489058983877e-6,3.828777208535512e-6,3.2280026571258497e-6,3.279292372226636e-6,4.516792584562651e-6,3.0322164088158026e-6,-3.121268800064216e-7,-1.1985187275063588e-7,1.3541060665370446e-9,2.4419969701938746e-7,-4.6170877360400386e-7,1.797906070890552e-7,-2.62353110320884e-7,2.3906907375769115e-7,2.6535730692675713e-7,7.442306203907303e-7,-2.688232347596805e-7,-1.5171224283891094e-7,-2.795621680638892e-7,-3.4229365122713695e-7,9.285824373118966e-9,-2.1828445956882936e-7,-8.551869003576312e-8,3.16635048605285e-7,-1.844032180654555e-7,-1.838791054217344e-7,-7.116567599249655e-8,1.2879974920587126e-7,-1.3337532767635358e-5,6.29216589764133e-7,-1.6245752979992242e-6,-1.4730025476957825e-5,1.204967964737952e-6
