(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,expected_economic_conditions,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection
-0.0022460955015452476,0.001294690573752457,0.0018363904107139572,0.002123928820465639,0.0019749293230706838,0.002504557684523926,0.002346374046602458,0.0024723184872283747,0.003020017526656911,0.0031449262318482547,0.0036467243349963775,0.0029424751725803657,0.0031722170916621845,0.003163842303974783,-4.0464436470291385e-5,2.0095844379601517e-5,-1.7810243520580397e-7,-1.2248645860402874e-4,-1.7679745849927955e-4,-9.86353521209329e-5,-1.0174092234300851e-4,-6.4714690750444535e-6,-2.2564673821558456e-4,-1.7420516727343655e-5,1.638423201568667e-5,-2.0236257369572083e-5,2.540725805595417e-5,-1.5673412275220874e-4,5.77398839151172e-6,4.690439119356146e-5,-9.4397774915159985e-06,7.091244944638953e-5,-1.850350182745922e-5,-9.014711881711938e-5,-1.4852272527840204e-5,-2.638772201370513e-5,9.152821297815976e-5,-3.6200125619770344e-4,-1.3224445852633756e-4,4.4988863356325366e-5,-0.001390843267602449,4.943308619519353e-5
-0.009824970179850505,0.0012705460311355314,0.0018082494995636444,0.002192040744029393,0.0020784030368196124,0.0025037909138883475,0.0026422524183475544,0.002436768474412444,0.002910756376246007,0.002864897675319699,0.0029424751725803666,0.004300785549251029,0.0035890252115253723,0.0033402114600644627,7.665839625716793e-5,2.7694961620374857e-5,-3.5435560397595215e-7,-3.906463803776022e-5,-1.156326447792399e-4,-8.894328991896121e-5,-8.736038053247085e-5,-6.0506076182931696e-6,-1.4510361559232475e-4,-1.1132363259746278e-4,-3.0211498924605405e-5,-1.7963298665879768e-4,-7.602453652742134e-6,-1.922291465636384e-4,7.612442619799478e-6,5.732785824366102e-5,-2.177521679397753e-5,6.916278093765105e-5,-2.5288205646332695e-5,-6.670135315079075e-5,-3.243674455112999e-6,-2.7511555156566677e-5,1.0062327904514582e-4,3.437000998794574e-4,9.204257051346282e-7,6.875062380996767e-4,-0.001451304142783693,1.4605320766876266e-5
-0.005262533937619273,0.0013281257154981393,0.0018542398896569945,0.0021344095560138577,0.0018262923103762453,0.002474093897379415,0.002436083511072698,0.002460330924922456,0.002959958940715784,0.002978418535620959,0.0031722170916621936,0.003589025211525372,0.004061590452047261,0.003475949646997518,6.507739215950668e-5,2.4579367104037696e-5,-3.424434228255612e-7,-5.009520527165009e-5,-1.2189225967693354e-4,-1.0482376688917537e-4,-1.1647214518446003e-4,1.6935772020663763e-5,-1.7346455838412544e-4,-5.8792739424816036e-5,1.1917123756490544e-5,-1.0510409970635003e-4,6.474227359982678e-5,-1.592228325987593e-4,8.893731125408748e-6,9.709625483947372e-5,-2.8916554342551856e-7,6.648499662402454e-5,-2.9071122539305827e-5,-6.464570511841041e-5,-5.990195825818981e-6,-2.5894730268840217e-5,9.00158291713539e-5,-2.520233010694174e-4,-3.529255896708512e-5,9.410117495706243e-5,-0.001293021416848589,2.90716393121725e-5
-0.0035656554464446755,0.001276433059533277,0.0018680915262344522,0.0022011307615791777,0.0020787863684612914,0.0026137174860205877,0.0025555103441070016,0.002554058279550541,0.0029915686069567396,0.00297264563442509,0.0031638423039747955,0.003340211460064466,0.0034759496469975136,0.004088938958730139,2.3498765302257585e-5,1.8323083108532718e-5,-2.6865118400798865e-7,-1.4825776263321529e-5,-2.551628562998409e-5,-2.4205843303918005e-5,-1.228487898932962e-4,-1.294940407555944e-5,-9.694110335913228e-5,-7.743654448413648e-5,-3.524304671805348e-5,-1.0585563226351602e-4,3.981340533066014e-5,-9.296613240329467e-5,4.9023244521242214e-6,9.304993207405648e-5,-9.325372322830335e-6,6.30248974754039e-5,-5.03826836459468e-6,-7.045852829386309e-5,-3.4746297341442466e-6,-2.0291519918328716e-5,9.059359418930329e-5,-5.860824033275045e-4,-2.023337327084523e-5,5.224829559643917e-4,-0.0014647614837503208,3.473728016880564e-5
0.0019283535898858793,-4.8293490184638356e-5,-1.0352717724409757e-6,-3.44050149437391e-5,-5.7080410169799224e-5,-1.8313912343062322e-4,-8.282324978397419e-5,-6.848352025256726e-5,5.436804992637274e-5,1.016358176991486e-6,-4.046443647029139e-5,7.665839625716793e-5,6.50773921595066e-5,2.349876530225738e-5,1.8754285118680115e-4,1.1692903748350518e-5,-1.3489019581401368e-7,1.8648126053324315e-5,2.1505722102307218e-5,-1.6636298021267148e-6,-6.712731727541477e-5,-1.5454754138476765e-5,3.611828483047911e-6,-2.5360426499016274e-5,-7.547503679635598e-5,2.8558978125994235e-5,-3.0221772172760395e-5,2.2061308895386e-6,-3.0715933952782344e-7,-3.439431915652927e-5,5.490229371174269e-7,3.709212002790526e-7,-4.870324711155134e-6,1.301168520304627e-7,-2.791167057701431e-6,4.209796770617554e-6,-1.557450894681548e-5,-4.869444133473766e-5,3.058031457561296e-5,1.287543970749595e-4,-3.582512522452991e-5,-1.7761430337030955e-6
1.3693032323939673e-4,1.6847784419827612e-5,7.637224260965533e-6,9.973938776962452e-6,-1.2175433286499813e-5,-8.485275312800065e-6,4.377727193915558e-6,5.399828230162211e-6,1.1597017873928736e-5,1.6479070853935016e-5,2.0095844379601107e-5,2.7694961620374556e-05,2.4579367104037805e-5,1.8323083108532426e-5,1.1692903748350557e-5,6.6754692102396305e-6,-6.535142717166377e-8,-1.8028938368445007e-5,-2.400010310656157e-5,-1.4774088443603836e-5,-2.0183138460739517e-5,-5.8024162505526034e-6,-3.2143578257692096e-5,-1.5164692670656483e-5,-1.8686362435749436e-5,1.4496329091503387e-5,-1.11701016571624e-5,-3.4828140304498717e-6,2.677370953862109e-7,-7.618657886044834e-7,1.5171237187524872e-6,1.0070991282603526e-6,-9.154365266401012e-7,-1.5322473225588226e-6,-2.4852124465903735e-6,-7.17439204640204e-7,-6.464434245620456e-7,6.230069528310208e-6,2.080720822048966e-6,-4.0280880471807646e-5,1.4651962456281762e-5,1.0007427798905426e-6
-8.755797465578079e-7,-1.5325348048731706e-7,-3.690765643121405e-8,-4.438050786073932e-8,1.3310871096734965e-7,1.1156485980492262e-7,-4.561112688483012e-8,-5.7233699300174787e-8,-9.329134945502367e-8,-1.4725339066288326e-7,-1.7810243520580027e-7,-3.543556039759496e-7,-3.4244342282556353e-7,-2.6865118400798706e-7,-1.34890195814014e-7,-6.535142717166462e-8,7.337546526047093e-10,1.5212114658972095e-7,1.8265576803247392e-7,1.2227786401806604e-7,1.635199299372477e-7,5.357292599396372e-8,2.711457065406019e-7,1.470092946822381e-7,1.6825513327745686e-7,-1.046716023455133e-7,7.352533175932822e-8,6.64443230990949e-8,-3.7231489449607462e-9,-5.757338212522651e-9,-1.508371750762373e-8,-8.712369789108453e-9,1.0493763450995437e-8,1.0146133776688672e-8,2.2037451556181575e-8,5.34156904336644e-9,2.1629910904083086e-9,-5.650625291055593e-8,-3.666200222353589e-8,2.896830012808555e-7,-1.0155653526111204e-7,-5.589472541957234e-9
2.6741157771904334e-4,5.140910618455321e-6,8.571071112266789e-5,6.29385364006621e-5,1.4909543647712183e-4,3.478035676310025e-5,6.609567046892971e-5,7.021292845409906e-5,5.0420491689121725e-5,-5.223764498730368e-8,-1.2248645860402812e-4,-3.906463803775965e-5,-5.009520527165089e-5,-1.4825776263321485e-5,1.864812605332419e-5,-1.802893836844555e-5,1.52121146589724e-7,2.9644642921557596e-4,2.3403115246170092e-4,1.5409102275070974e-4,1.273528110442938e-4,8.104247654297373e-5,2.5344227390875445e-4,8.989913700432537e-5,5.953491361187898e-5,-5.519237190582689e-5,8.997480265495314e-5,-1.4583778409725863e-5,-8.668127924328022e-7,-5.0158226111098686e-5,-3.5951541475991095e-6,-4.310103042296057e-6,1.1195074134586632e-7,8.496668483016308e-6,8.482062987190641e-6,8.070614826640509e-6,-5.134474302910941e-6,-1.1749812305995073e-4,-5.931148756599251e-6,2.0077477057329191e-4,2.334975519027594e-5,-4.853958961214954e-6
0.00166905620931799,-5.215145616447876e-5,-4.367830003443971e-5,-6.837494447474802e-5,4.7327406028107535e-5,-6.507426180557752e-5,-6.0880169389946134e-5,-2.8133579785167762e-5,-3.969739892447731e-5,-7.574961665300727e-5,-1.767974584992786e-4,-1.1563264477923919e-4,-1.2189225967693419e-4,-2.551628562998358e-5,2.1505722102307096e-5,-2.4000103106562046e-5,1.8265576803247627e-7,2.3403115246170057e-4,3.6411423707131464e-4,1.887992329199054e-4,1.0583936953018479e-4,3.7520964116149376e-5,2.4316320919341686e-4,8.455842997851162e-5,5.4365193540102875e-5,-5.493104136762008e-5,9.551116270862389e-5,-1.3615421843658062e-5,-1.2672851440375725e-6,-3.5704792825722725e-5,-1.1853009878814174e-6,-1.0390183651797089e-5,2.037582750676867e-6,1.3878549026170098e-5,1.4242129975336472e-5,8.392331583861172e-6,-5.087143257334192e-6,-3.0223834561630486e-4,5.859329984427488e-6,3.6613228822562525e-4,6.411374159679367e-6,-4.7569732141842085e-6
0.0015987264997638809,-8.90379735129963e-6,7.488889004265845e-5,-2.6732599833349614e-6,5.752054505677964e-5,5.340821809016251e-5,2.0426204388096428e-5,5.5043774623816176e-5,-2.705387369710301e-6,-3.0501414436656727e-5,-9.863535212093277e-5,-8.894328991896083e-5,-1.0482376688917579e-4,-2.4205843303917318e-5,-1.663629802126805e-6,-1.4774088443603862e-5,1.222778640180663e-7,1.5409102275070946e-4,1.8879923291990542e-4,0.00029519934472866034,3.840811946637645e-5,1.6116806023768152e-5,1.0925460772638058e-4,5.290796894807037e-5,-2.199777411875453e-5,-2.1169087116084254e-5,3.953070310576291e-5,-6.190343123174095e-7,-1.7432013599895323e-6,-4.262242941030865e-5,-4.68254264176818e-6,-5.677263571027534e-6,-8.34111784950598e-6,1.460705409378497e-5,1.0351357502814422e-5,9.317707038950954e-6,-5.837906435724427e-6,-2.2378370273568713e-4,4.660747363905493e-6,2.507244030759502e-4,-5.614485929180801e-5,-3.589542621457875e-7
-1.3374823513488652e-4,-5.565744546663203e-5,-3.2359281563995744e-5,5.058479078267506e-6,9.938593422418477e-5,9.029968079958768e-5,1.5138747675390872e-5,1.8457761990857307e-5,-4.622089365678873e-5,-3.1768253261701824e-5,-1.0174092234300851e-4,-8.736038053247049e-5,-1.1647214518445972e-4,-1.2284878989329595e-4,-6.712731727541472e-5,-2.0183138460739388e-5,1.6351992993724715e-7,1.2735281104429353e-4,1.0583936953018447e-4,3.8408119466376233e-5,2.7154091732251864e-4,4.924833252320728e-5,1.8255126446997048e-4,6.237320494239664e-5,1.1377770713115588e-4,-3.6490691392606976e-5,1.1747188490933492e-4,-3.3560622169294644e-5,7.902575704338859e-7,2.2885446312070592e-5,-2.8430216903559715e-7,-4.834532004959927e-6,-1.1023476878740506e-6,2.9963129241812056e-6,9.716161074173185e-6,5.565979743786991e-6,8.895781041711914e-6,-1.242664176219721e-4,-1.5184743311680633e-5,1.4008018681594558e-4,7.480749646152886e-5,-5.945853777264392e-6
-0.0029547895284866535,-3.0928769618320106e-6,6.372075309639322e-5,1.0284492642741961e-4,1.1810014942600779e-4,3.431067695946551e-5,7.530421745375874e-5,8.85956717300715e-5,1.2662406682578247e-5,7.156357198374187e-5,-6.471469075044325e-6,-6.050607618292912e-6,1.693577202066428e-5,-1.2949404075558677e-5,-1.5454754138476762e-5,-5.8024162505526365e-6,5.3572925993963854e-8,8.104247654297393e-5,3.752096411614951e-5,1.611680602376815e-5,4.9248332523207164e-5,2.5622376553088535e-4,1.164307479401433e-4,6.132864839978084e-5,1.1688269412281837e-5,-6.997731949657027e-5,4.638850083298139e-5,1.739885407431987e-5,-1.0371918240957249e-6,-1.9057750057219666e-5,-1.0335690178893066e-5,1.0992839658540089e-5,-7.591312292007803e-6,1.315664468156119e-5,-2.7304085802000763e-6,7.011152698428017e-6,5.839726900742821e-6,1.5818416904726248e-4,-1.6900604418626325e-5,2.9796110689220906e-5,7.079018749790017e-5,-1.0664874874407347e-5
-0.0014354413487637186,-1.1637066251834921e-4,-5.540476523450629e-5,-7.569772299067441e-6,1.2675157740380335e-4,-2.305369112388157e-5,-6.539002868195524e-5,-5.840453423526534e-5,-9.044145518612474e-5,-7.194105269467509e-5,-2.256467382155841e-4,-1.451036155923249e-4,-1.7346455838412533e-4,-9.69411033591323e-5,3.6118284830479247e-6,-3.2143578257692164e-5,2.711457065406022e-7,2.5344227390875477e-4,2.4316320919341686e-4,1.0925460772638054e-4,1.8255126446997056e-4,1.164307479401433e-4,5.271837674324009e-4,1.5763033256451384e-4,1.407093198481019e-4,-1.412409858600354e-4,1.5304796787723725e-4,-7.0472569622797434e-6,-2.2787707768899347e-6,-6.487602285746332e-5,-1.3228591051663298e-5,4.103272216227324e-7,6.314483254272091e-6,1.0868313290903138e-5,1.3644527335788726e-5,1.2276776093528563e-5,-4.10290080075085e-6,1.8750030051133387e-5,-6.678232928549622e-6,4.2541504927433744e-4,-1.0087955119482426e-4,-1.3553756887687624e-5
5.18786365811935e-4,-5.680888473211863e-5,2.1947500694488456e-5,5.782514816289118e-5,1.3370535429946598e-4,5.5281142423968345e-5,-7.118990450186868e-7,-5.5651830642916056e-6,4.749823889464448e-6,9.39567767232392e-6,-1.742051672734401e-5,-1.113236325974631e-4,-5.8792739424816e-5,-7.74365444841364e-5,-2.536042649901626e-5,-1.516469267065649e-5,1.47009294682238e-7,8.989913700432524e-5,8.45584299785116e-5,5.2907968948070325e-5,6.237320494239665e-5,6.132864839978087e-5,1.5763033256451398e-4,1.510575552129542e-4,5.9762931551659794e-5,-4.912402191391767e-5,9.149848143001705e-5,1.1953444084016824e-5,-1.2614754572494712e-6,-2.437697733163648e-5,-6.50618221111785e-6,1.6465084252962428e-6,-5.516113210695942e-6,-3.3399949872309693e-6,7.710000448983531e-6,5.271604805677103e-6,2.509168909635619e-6,-6.412805434949667e-5,-1.6771883863341626e-5,1.6131120835169327e-4,1.800908093391684e-5,-3.2627862690996864e-6
-0.002705153481722414,-6.596619018032957e-5,-9.391619174501925e-5,4.96076482627629e-5,1.089034153605343e-4,5.166873873223172e-5,-1.3824439908204902e-5,-5.067101723168652e-5,-7.182485992816879e-5,-1.2841183080757348e-5,1.6384232015686964e-5,-3.0211498924605432e-5,1.1917123756490657e-5,-3.524304671805343e-5,-7.547503679635588e-5,-1.8686362435749432e-5,1.682551332774572e-7,5.953491361187939e-5,5.436519354010307e-5,-2.1997774118754375e-5,1.1377770713115577e-4,1.1688269412281847e-5,1.4070931984810185e-4,5.9762931551659794e-5,3.205702420061106e-4,-1.1903104086428728e-5,1.2099234693200553e-4,4.766967061462391e-6,1.3064389873090147e-6,2.3963383513364255e-5,-4.096871523278694e-6,7.4773743792493065e-6,2.7746971471104104e-5,3.4839160574144976e-6,9.34326018479127e-6,-7.153648242116845e-6,1.8996854914924727e-5,-2.4038160441963434e-4,-2.3072896560518777e-5,3.9001449851985904e-5,7.139329743376255e-5,1.0957497106344678e-6
0.0023217702935682425,-1.8477813885539072e-5,-3.6778569834579946e-5,-4.473385699935136e-5,-9.806411229438907e-5,-1.6985455998417778e-4,-1.4633513146018905e-4,-6.969545234203039e-5,-2.053215964131235e-5,-5.452681440609606e-5,-2.0236257369572073e-5,-1.7963298665879795e-4,-1.0510409970635013e-4,-1.0585563226351632e-4,2.8558978125994188e-5,1.4496329091503395e-5,-1.0467160234551353e-7,-5.519237190582717e-5,-5.493104136762021e-5,-2.1169087116084305e-5,-3.6490691392607e-5,-6.997731949657028e-5,-1.4124098586003542e-4,-4.912402191391765e-5,-1.1903104086428684e-5,3.0472073047591426e-4,1.6052537863828832e-5,1.765326242949259e-5,1.575628936126077e-6,1.7557232301136936e-5,1.0525819941219882e-5,6.365328671463788e-7,3.429590076659979e-6,-6.2950684608022906e-6,-6.759851593913551e-6,-7.21899159840506e-6,-1.0865695670908912e-5,-1.9722837615901068e-4,-1.4983930921750555e-7,-2.493599258408054e-4,2.7466469722878308e-5,1.2053610408443832e-5
1.1285809592973685e-4,-3.839199298385197e-5,-5.056854362044401e-5,9.07801175692993e-5,1.2601679505262373e-4,1.1197617053307548e-4,2.3495170082974127e-5,1.3567404389043826e-5,2.5867915793464193e-5,5.826288495753677e-5,2.540725805595417e-5,-7.602453652741765e-6,6.474227359982678e-5,3.981340533066016e-5,-3.022177217276038e-5,-1.1170101657162461e-5,7.352533175932863e-8,8.997480265495327e-5,9.551116270862411e-5,3.953070310576286e-5,1.1747188490933486e-4,4.638850083298136e-5,1.530479678772373e-4,9.1498481430017e-5,1.2099234693200542e-4,1.6052537863828815e-5,2.172422770072682e-4,-7.3062558952105305e-6,8.855909046213531e-7,3.606683531198913e-6,2.167856958492334e-6,9.718860078356727e-7,3.037711190003336e-6,-8.192854603589829e-7,6.589904054770691e-6,8.424947817875776e-7,1.2629435279051764e-5,-2.997722525814617e-4,-1.1228070690363426e-5,1.5588049850108381e-4,-6.169336266224292e-5,3.3435267379525404e-6
