(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,gdp
0.12776696692391168,0.0013392444563909795,-9.07471299874212e-5,-0.00120775327656437,-0.0014541335815642451,4.913739861734573e-4,0.0015872498630944342,0.001243820540846368,0.004194154415748985,0.004839046251050966,0.006429578261542067,0.004307621347346477,0.006069060351601132,0.005346725498917179,1.7663473690983367e-4,1.297758134784444e-4,-1.1047829764332038e-6,-0.0017524231909907268,-8.80323861929348e-4,-9.584868593099145e-4,-9.128422950115099e-4,-7.960724179315394e-4,-0.002623767537536082,4.016144931099044e-4,-7.678869523198327e-4,8.269137739212194e-4,-3.4577602140030504e-4,8.061965698362208e-5,-8.825353435712914e-4,0.0014525763837438493,-2.595147203819153e-4,-7.740279207525619e-4,-0.0013215037905017636,-6.648848934092847e-4,-0.013526034770941185
0.0013392444563909707,0.0015276618065561789,0.0012399374929704058,0.0010906509305562253,0.0011346004395429662,0.0011645761901390962,0.0010427866207353624,0.0011397251137710374,0.0010940333794137425,0.0010434382995644347,0.0011143954530556882,9.543684648582977e-4,9.711139010655851e-4,0.0011410067076302196,-3.411810428005028e-5,4.406065614857793e-6,-1.0430622104278518e-8,1.6236809361099095e-5,3.65804562085267e-5,9.433700371413377e-5,-5.1720998462017715e-5,4.153311945876036e-5,-7.400003613524577e-5,2.825873522985933e-5,-3.330388285839608e-5,3.852254935894268e-5,-1.6096287611339556e-5,-8.98047851278407e-5,3.533381802262835e-5,-9.359327570885167e-6,-1.093129541377168e-5,4.900731737911073e-5,-5.5456781430609475e-5,-3.963791997414686e-5,-2.57863099862039e-4
-9.074712998746748e-5,0.0012399374929704093,0.002689079551565382,0.0018771217869631338,0.0017467142789904864,0.001850267596171042,0.0016997884130474066,0.0016465034558808909,0.0018698947076028402,0.0017609723404817914,0.0016738071932678438,0.0017177567216280691,0.0015805095345028722,0.0016439274922825289,3.5268709043037407e-5,1.2309550608124534e-6,3.853417038947308e-8,4.447191699229305e-5,2.14183763420073e-5,7.043252858583652e-5,-6.247761994928901e-5,9.146517616070265e-5,-6.405022711870894e-5,7.86654811070818e-5,7.665476194449548e-6,-6.388340783056527e-5,-4.073760166962727e-5,-1.3242176841617428e-4,1.1925859721897335e-4,-1.255664171540028e-5,4.668963424392254e-5,1.6952984172483306e-5,-8.697350128011919e-5,-2.2898010787017286e-5,-2.079905593505268e-4
-0.0012077532765644133,0.0010906509305562229,0.0018771217869631284,0.002326217343076942,0.001977981536992208,0.0019745402095288993,0.0016069961418527178,0.0014828824236161014,0.001548297801668758,0.001313840576673501,0.0012602795765301342,0.0016057695208440033,0.0013715862602649421,0.0014593104220370287,6.271740322145537e-5,1.4612038435236554e-6,-2.764570073215305e-9,4.9275492323039986e-5,5.1488370662176387e-5,7.572918160298583e-5,-2.931500633965684e-5,1.0959763418725217e-4,4.922688437357809e-5,2.7277434270372473e-5,1.6796528296134052e-5,-5.160833254146662e-5,-1.787787835266403e-5,-4.3314629155944905e-5,1.0172546990421201e-4,-4.394339736795113e-5,4.133441549231155e-5,3.517375915591827e-5,4.381488353466061e-5,-4.054642963184363e-6,-9.931250520051982e-5
-0.0014541335815643106,0.0011346004395429636,0.0017467142789904804,0.0019779815369922052,0.002613436970074944,0.002172867772850151,0.0016797082047394474,0.0016287328488485905,0.001772807108172752,0.0014841970972429071,0.0014237461969529165,0.0016469640522803585,0.0013723269400115962,0.0015337449663124284,1.9477111804435793e-5,-1.5221307211946556e-5,1.5151276089901278e-7,8.915610610802064e-5,9.619069803034491e-5,1.1438678821623838e-4,3.655172770720209e-5,1.4902062860882098e-4,1.4891030557394317e-4,-5.206986647364198e-6,7.325008765219215e-5,-4.192709116576072e-5,-1.3961044087702824e-6,-4.8824967261674184e-5,1.5654964694859433e-4,-1.1536062952074974e-4,6.431631057810312e-5,7.956823865341148e-5,6.508653003217e-5,1.390090109517144e-5,-4.830372443672513e-5
4.913739861734104e-4,0.001164576190139098,0.0018502675961710414,0.0019745402095289037,0.002172867772850155,0.002861907328367767,0.0021118252968721145,0.0020265864216694315,0.002066494870256375,0.0018480107004837307,0.001877156203429399,0.0019433580417452234,0.0018366177670682763,0.00196555279396331,-8.096143784109683e-5,-1.9310794758746444e-5,1.8770676309201135e-7,5.228598860955005e-5,5.001878693615532e-5,8.992019554672621e-5,5.164827192576277e-5,9.917423683293602e-5,1.0499864244031179e-4,4.8779559900433134e-5,1.6801914269872914e-5,-1.5606217725312456e-5,-2.5123449057768102e-5,-6.781768124243062e-5,1.292614150263752e-4,-1.8077753371631192e-4,6.225664296495996e-5,9.921221619514417e-5,1.048359258490102e-4,7.93061414872224e-5,-2.7410767684058406e-4
0.0015872498630943727,0.001042786620735361,0.0016997884130474036,0.001606996141852722,0.0016797082047394511,0.0021118252968721114,0.0024481384391058115,0.0021094016010326914,0.0022238009019825812,0.0021555223470183255,0.0020624784532419964,0.0021538440863743276,0.0020395696273193963,0.0022272630375549645,5.143390718876208e-6,-7.3978126960912145e-6,5.608720814135787e-8,7.743055628677967e-5,4.799131434880279e-5,4.02205872644843e-5,-5.981148624239218e-5,9.75782422541009e-5,-1.4854238986533781e-5,2.2298017357793197e-5,3.3502940391080014e-05,-6.0030005438723934e-5,-5.496867805978381e-5,-1.5527009859694202e-4,1.1862629832848163e-4,-1.623175473679052e-4,3.3832775865602624e-5,2.0830684829443834e-5,-5.5149388879002984e-5,5.083913292896493e-5,-3.7233332092997446e-4
0.0012438205408462808,0.0011397251137710378,0.0016465034558808885,0.001482882423616104,0.0016287328488485938,0.0020265864216694293,0.002109401601032692,0.0024183515237814514,0.0024257473142333245,0.0023802354966941095,0.002204673021362951,0.002090953907991974,0.0020892210528581376,0.0022806627167635627,7.038619097241746e-6,-1.346533572501987e-5,9.9833159834030845e-08,7.931201277557383e-5,9.83799430604383e-5,7.500852963293415e-5,-3.3865845291277094e-5,9.110061609706873e-5,1.0617773017319217e-6,-1.118413210274428e-6,1.6023135039300264e-5,-5.9680539992570845e-5,-3.268367420195122e-5,-2.0118761653474415e-4,1.3166991583132265e-4,-1.5984858651978928e-4,2.4813887234602374e-5,3.9185385415394734e-5,-6.829065278687483e-5,7.727526402004296e-5,-3.107955297472033e-4
0.004194154415748869,0.0010940333794137408,0.001869894707602834,0.001548297801668758,0.001772807108172753,0.002066494870256371,0.00222380090198258,0.0024257473142333223,0.0032554416462039475,0.003037097092020709,0.0028677997505758336,0.0026844884619502446,0.0027401419353005434,0.002905951613390362,1.0943952527900659e-4,-9.912106214194818e-6,9.012574573515969e-8,5.32503872389875e-5,9.288426089392295e-5,2.476926874090464e-5,-1.1367520399734605e-4,3.505692977583505e-6,-6.999508058222127e-5,1.2761174723616062e-5,-8.571281145190282e-6,-8.194583555643383e-5,-5.013272119553445e-5,-2.4039726340247336e-4,1.23659466581011e-4,-1.0430658309648432e-4,3.4914153853350725e-5,-2.6580061097708154e-5,-1.223986082747347e-4,4.367168452520468e-5,-6.321832183296493e-4
0.004839046251050895,0.001043438299564434,0.0017609723404817881,0.0013138405766735034,0.001484197097242909,0.0018480107004837279,0.0021555223470183273,0.0023802354966941087,0.0030370970920207113,0.0033724780191783954,0.003087931340651166,0.0027078432464881404,0.0028701334719665175,0.003034377589678959,1.1686706629377948e-4,-6.2443630282978464e-6,3.294343330302695e-8,2.8677563576446592e-5,7.401118264396787e-5,-3.95201340014403e-6,-1.356329721675748e-4,1.828213023006663e-5,-6.310492145258392e-5,1.8460124434959196e-5,1.0979788270472668e-5,-1.0833403093958475e-4,-5.898412570935733e-5,-2.2422813878137835e-4,1.4218506745309635e-4,-1.3863845855611656e-4,5.0644470615690135e-6,-3.9951407187488884e-5,-1.5217421904267198e-4,6.019070150190594e-5,-7.022516450947064e-4
0.006429578261542025,0.001114395453055687,0.001673807193267839,0.001260279576530137,0.0014237461969529206,0.0018771562034293962,0.002062478453241997,0.0022046730213629516,0.0028677997505758353,0.003087931340651168,0.0035154009538104184,0.0026544794673809212,0.0030086662983941047,0.003045420697296056,7.496729596195738e-5,-3.754028618421631e-6,6.2923845160174116e-9,-4.201711487515125e-5,1.18621798519536e-5,-1.3420036801183552e-5,-1.5592151786021456e-4,-8.757496820993699e-6,-1.351032888320395e-4,2.1608691655199203e-5,-1.1741425681836954e-5,-6.889070903413166e-5,-6.523755006684589e-5,-1.9359850785909946e-4,1.0569635118438893e-4,-9.79272868123596e-5,6.5700323576051484e-6,-4.972031130778548e-5,-1.5345949231040687e-4,5.241900828865548e-5,-8.554302384428861e-4
0.00430762134734647,9.543684648583007e-4,0.0017177567216280702,0.001605769520844008,0.0016469640522803635,0.0019433580417452245,0.0021538440863743315,0.002090953907991978,0.0026844884619502485,0.0027078432464881447,0.0026544794673809264,0.003772649165658321,0.003180958793904491,0.003023136111516987,1.3524047643923495e-4,-9.468051831539938e-6,2.692988816160715e-8,9.75243206513534e-5,1.2419580887547307e-4,1.3677451397753899e-5,-1.2856342504072288e-4,2.9583013018678827e-6,2.0508021040410825e-5,-4.2170582775728565e-5,9.446282285572466e-6,-1.5600944617434183e-4,-1.1407668689048237e-4,-2.183484986870891e-4,2.448119702423123e-4,-2.68294606878125e-4,2.7715178480267805e-5,-1.4008234070099363e-4,-1.130269974797358e-4,9.66775744651549e-5,-6.624984220227911e-4
0.006069060351601072,9.711139010655879e-4,0.0015805095345028716,0.0013715862602649465,0.0013723269400116034,0.0018366177670682761,0.0020395696273194015,0.0020892210528581394,0.002740141935300548,0.00287013347196652,0.0030086662983941064,0.003180958793904491,0.0038251893327820798,0.0032256421865343088,1.2539700113479622e-4,-9.115999465706207e-6,-1.8785136029527052e-8,8.023418099376436e-5,9.629065117645301e-5,-2.746538162047702e-5,-8.988003218913492e-5,2.9140233893427096e-5,-8.731408348202459e-7,-2.7098141254940494e-5,1.4361451215725445e-6,-1.165623260441691e-4,-3.6351940673578295e-5,-1.4167957341826984e-4,2.4536934161183523e-4,-1.5653515999130733e-4,3.255887460201896e-5,-8.263675819817635e-5,-2.5124437366080193e-5,1.5252122316212853e-4,-8.835753714858482e-4
0.005346725498917101,0.0011410067076302191,0.0016439274922825245,0.0014593104220370315,0.0015337449663124327,0.001965552793963305,0.0022272630375549623,0.002280662716763562,0.0029059516133903653,0.0030343775896789584,0.003045420697296057,0.0030231361115169797,0.0032256421865343053,0.003934711556219051,1.0823212059495843e-4,-9.864539044292913e-6,8.464547818600819e-10,5.724099793357542e-5,1.4546234435568346e-4,3.9301971058064384e-5,-1.7193678250118147e-4,3.890494195708692e-6,-2.1257920192986157e-5,-8.340762118846286e-6,-1.9434213943793935e-5,-9.52344019751913e-5,-6.589957261402664e-5,-2.406484003948547e-4,1.7451310511879857e-4,-1.602081628639407e-4,2.7517039834783466e-5,-5.224594972841843e-5,-1.2276284351661103e-4,9.052727527220276e-5,-7.64437988512094e-4
1.7663473690983331e-4,-3.411810428005019e-5,3.526870904303745e-5,6.271740322145536e-5,1.9477111804435766e-5,-8.096143784109678e-5,5.143390718876364e-6,7.038619097241883e-6,1.0943952527900662e-4,1.1686706629377953e-4,7.496729596195717e-5,1.35240476439235e-4,1.2539700113479622e-4,1.0823212059495837e-4,1.6882772998939757e-4,9.198985531869343e-6,-1.0610417719642048e-7,-5.594616099681661e-7,2.360483444415993e-5,-5.003518032861948e-6,-8.615843785433704e-5,-3.273386773920384e-5,-1.1503527382251623e-5,-8.857552134157042e-6,-1.6595295668393692e-5,-1.7289514165860997e-5,-1.848505076646108e-6,-5.597523474829491e-5,-2.8999396328049445e-5,3.073500671424063e-5,-1.1756648331557308e-5,-5.954346242025099e-5,-6.414455083350412e-5,-5.1274970510020036e-5,-1.9900404578831326e-5
1.2977581347844582e-4,4.406065614857862e-6,1.2309550608123766e-6,1.461203843523575e-6,-1.5221307211946782e-5,-1.9310794758746447e-5,-7.397812696091598e-6,-1.3465335725019642e-5,-9.912106214194835e-6,-6.244363028297906e-6,-3.754028618421441e-6,-9.468051831539835e-6,-9.115999465706093e-6,-9.86453904429274e-6,9.198985531869328e-6,6.221406839908893e-6,-6.002498583637446e-8,-1.6475910501876582e-05,-2.151778635590368e-5,-1.4429728678567577e-5,-1.6548657552624883e-5,-4.226532772636769e-6,-2.5725193791265667e-5,2.425440710422779e-6,-9.776619072982577e-6,4.83081689639826e-6,-1.636965842137652e-6,-1.058979281980575e-5,-9.9855170707233e-6,1.0886321615581035e-5,-2.9100694831027576e-6,-6.923592686171452e-6,-1.460898323649293e-5,-9.640838057842984e-6,-2.0269351182151253e-5
-1.1047829764332437e-6,-1.0430622104278995e-8,3.8534170389474306e-8,-2.764570073214016e-9,1.515127608990154e-7,1.877067630920117e-7,5.608720814136211e-8,9.983315983402865e-8,9.01257457351599e-8,3.2943433303027706e-8,6.29238451601533e-9,2.6929888161606208e-8,-1.878513602952891e-8,8.464547818577189e-10,-1.0610417719642027e-7,-6.00249858363747e-8,6.506382901580302e-10,1.432087379902531e-7,1.7024664753169684e-7,1.3736108047085374e-7,1.3368021132522115e-7,3.4766968443665143e-8,2.1440383041437554e-7,-5.26772637508876e-9,9.11251259547337e-8,-2.855666289021362e-8,1.2214556743869193e-8,1.0198740536819132e-7,7.743259445760521e-8,-6.945035377157825e-8,8.514172055824788e-9,6.949490596673255e-8,9.69814482248986e-8,5.568432464333739e-8,1.8712001479888621e-7
-0.0017524231909907346,1.6236809361099203e-5,4.4471916992293345e-5,4.927549232304037e-5,8.915610610802142e-5,5.2285988609550165e-5,7.743055628678099e-5,7.931201277557311e-5,5.325038723898759e-5,2.8677563576446778e-5,-4.201711487515173e-5,9.752432065135292e-5,8.023418099376397e-5,5.724099793357465e-5,-5.594616099680686e-7,-1.647591050187649e-5,1.4320873799025086e-7,2.2282664556717366e-4,1.7110876467635091e-4,1.2614096651176378e-4,5.8830231024412746e-5,4.2461764234589836e-5,1.7476141589768736e-4,-3.295092229502817e-5,6.273857112240937e-5,-2.267617308419939e-5,3.525415522914533e-5,-7.95288111837482e-6,1.0818660049553597e-4,-7.622056799272424e-5,2.729583255660496e-5,1.0113851262228686e-5,7.997282534721023e-5,8.181784900537118e-5,1.6698984369356768e-4
-8.803238619293387e-4,3.658045620852695e-5,2.1418376342007858e-5,5.148837066217706e-5,9.619069803034593e-5,5.001878693615575e-5,4.799131434880468e-5,9.837994306043805e-5,9.28842608939235e-5,7.40111826439685e-5,1.1862179851953523e-5,1.2419580887547315e-4,9.629065117645309e-5,1.454623443556833e-4,2.360483444415999e-5,-2.1517786355903737e-5,1.7024664753169636e-7,1.7110876467635119e-4,2.962764381899497e-4,1.568139195850913e-4,4.843570954840056e-5,1.9474227888951132e-5,1.617281410143873e-4,-2.3448279635642712e-5,3.747487641875749e-5,-1.230312509887696e-5,2.4055920756452e-5,-1.6905913085697662e-6,6.209805700463598e-5,-5.0139455688489806e-5,6.0358080667716006e-6,4.378541244245337e-6,9.939882906492203e-5,5.246746387810216e-5,9.507319340613142e-5
-9.584868593099078e-4,9.433700371413402e-5,7.043252858583639e-5,7.572918160298565e-5,1.1438678821623837e-4,8.992019554672625e-5,4.0220587264484686e-5,7.500852963293406e-5,2.476926874090454e-5,-3.952013400144455e-6,-1.3420036801183544e-5,1.3677451397753369e-5,-2.7465381620477012e-5,3.930197105806425e-5,-5.0035180328619e-6,-1.442972867856764e-5,1.3736108047085347e-7,1.261409665117637e-4,1.5681391958509184e-4,2.7906726906765724e-4,5.298204925189498e-6,6.469861216772052e-6,6.957588133938922e-5,-1.7749488812032533e-5,4.824974560223537e-5,-5.059754764257998e-6,8.134325567876934e-6,-4.7260361359279825e-5,6.228596390935732e-5,-1.0863498228295354e-5,-6.017776137929374e-6,-2.598852597766537e-5,4.587292266666935e-5,1.768586258355629e-5,1.1360648398530899e-4
-9.128422950115131e-4,-5.172099846201805e-5,-6.247761994928908e-5,-2.9315006339657057e-5,3.655172770720146e-5,5.164827192576255e-5,-5.981148624239233e-5,-3.386584529127726e-5,-1.1367520399734607e-4,-1.3563297216757488e-4,-1.559215178602148e-4,-1.2856342504072307e-4,-8.988003218913498e-5,-1.7193678250118142e-4,-8.615843785433696e-5,-1.654865755262479e-5,1.3368021132522048e-7,5.8830231024412475e-5,4.843570954840012e-5,5.2982049251894266e-6,2.7799870729497975e-4,2.0472873433397595e-5,1.2691161495232564e-4,-9.323868479615118e-6,1.99296976568625e-5,-1.4242040996011024e-5,3.3642808391442214e-5,1.1021086300209604e-4,3.7797621478205186e-5,1.2187001088759096e-6,6.831806325445222e-5,7.201219734315867e-5,1.7735922982970622e-4,1.1797979302030073e-4,5.681823345606014e-5
-7.960724179315365e-4,4.1533119458760575e-5,9.146517616070261e-5,1.0959763418725237e-4,1.490206286088213e-4,9.917423683293638e-5,9.757824225410108e-5,9.110061609706887e-5,3.505692977583675e-6,1.8282130230066547e-5,-8.757496820993597e-6,2.958301301868124e-6,2.9140233893427262e-5,3.89049419570871e-6,-3.273386773920387e-5,-4.226532772636772e-6,3.4766968443665216e-8,4.2461764234589816e-5,1.9474227888951172e-5,6.469861216772131e-6,2.0472873433397704e-5,2.120598953863394e-4,6.872802342003342e-5,-2.1613138291039954e-5,3.840592938449218e-5,-3.096896708808739e-5,2.980272581491617e-5,-1.037082699251961e-6,7.108937733171982e-5,-5.027603978307921e-5,-4.640967611551778e-6,2.269616842747745e-5,5.9522657316222953e-5,1.9938248984835785e-5,4.1009076382468763e-5
-0.0026237675375360833,-7.400003613524604e-5,-6.405022711870883e-5,4.922688437357799e-5,1.489103055739433e-4,1.0499864244031172e-4,-1.4854238986533876e-5,1.0617773017316445e-6,-6.999508058222127e-5,-6.310492145258407e-5,-1.3510328883203953e-4,2.050802104041076e-5,-8.731408348203734e-7,-2.1257920192986364e-5,-1.1503527382251634e-5,-2.5725193791265643e-5,2.1440383041437501e-7,1.7476141589768744e-4,1.617281410143876e-4,6.957588133938926e-5,1.2691161495232567e-4,6.872802342003345e-5,3.8184421268046655e-4,-5.2538930002744876e-5,6.045469752994713e-5,-5.648078120143043e-5,5.536390241420029e-5,5.616716323983723e-5,1.488776845357191e-4,-1.0134881811927036e-4,5.675985640651576e-5,4.303908208199837e-5,1.7547780098448184e-4,1.3331573111676604e-4,2.615514967010224e-4
