(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection
2.9381418584665283e-4,5.6757225927946706e-5,6.79161550432238e-5,7.91688776932988e-5,9.121708217359335e-5,1.0283720583913287e-4,1.0460856530366667e-4,1.1534270635268536e-4,1.1273997126856856e-4,1.2165332949612825e-4,1.4346093752605444e-4,1.212254537369286e-4,1.1531526260164388e-4,1.222662937904726e-4,5.472475373646162e-6,1.7610263480803094e-7,-9.390687995409743e-10,-3.613534467473333e-6,-4.652690572046937e-6,6.806798542215047e-7,1.928211990927929e-6,1.8634108040578628e-6,4.300611692055769e-6,-8.455973862853804e-7,3.3147875076113402e-6,1.5687760741479035e-6,-6.349256750434664e-7,-1.829216000480773e-6,-1.1605002007778916e-6,-3.633997440717885e-6,-8.001288818866942e-8,7.52611720885055e-6,-2.0495532698205e-6,2.6712451932050204e-6,5.089908506042916e-6,-2.4165349850935927e-7,4.821127122334868e-7,1.1609737141958496e-6,1.2345821485588188e-7,4.891099876266747e-7,5.0264211353748e-7,6.031804961968078e-7,-2.8480996608816443e-7,-1.900155137113008e-7,2.612134929776696e-7,-6.548235196841113e-7,1.2846285006616356e-7,4.1986024902552286e-7,1.3699143654326089e-6,-1.3425309619244293e-6,-7.009631888099867e-5,-2.113466508531036e-6,2.506493280210127e-5,2.7900282065515185e-5,-1.5645691887700757e-7
2.5868048593328377e-5,5.217569158431916e-5,6.11491683879054e-5,6.673980709772359e-5,8.252688374765155e-5,9.399351649753321e-5,9.445091502250318e-5,1.0176644319059037e-4,1.0322243068641818e-4,1.0595007048544065e-4,1.2122545373692883e-4,1.3638400303449445e-4,1.1471357627717237e-4,1.1110695021015577e-4,5.2547756444073375e-6,4.3121573280960213e-7,-4.816085734611506e-9,-3.827890463119774e-6,-4.817057470935857e-6,-2.557939426904276e-7,-5.272606357904463e-8,-2.8400181297449015e-6,6.006452532796599e-6,-2.0973907643581717e-6,2.449953679894426e-6,1.3737311242700516e-6,1.6434585587289913e-6,-2.1605218066316037e-6,-8.984990574386224e-8,-1.9790466337063997e-6,3.2824340991069013e-6,5.413883217930925e-6,-2.25087764135547e-6,1.3574720923156584e-6,2.5033722837457274e-6,-8.426872476395436e-8,3.6045776355931925e-8,1.3748137093342898e-6,4.682229791768712e-9,3.026674202746223e-7,2.87318079044813e-7,4.083270775976176e-7,-1.8924341262761775e-7,-4.563015401987369e-7,5.921711804823835e-7,-6.584486970608397e-7,-3.155296412425946e-7,5.56146805670263e-7,2.321516057002683e-6,-1.117001962090714e-6,-4.2904139171530814e-5,4.836980575813001e-7,1.6237131348870806e-5,2.193607169936173e-5,-4.669170017264435e-7
3.7458754198918607e-4,4.635807798243493e-5,5.3130609680241034e-5,6.206260079984706e-5,7.432911493722005e-5,8.514742909029944e-5,8.703188418399126e-5,9.502253171402418e-5,9.436493448573794e-5,9.689245089890581e-5,1.1531526260164373e-4,1.1471357627717188e-4,1.214258564898287e-4,1.110126955973665e-4,4.1608209670608606e-6,5.207699237433019e-7,-5.695962965382375e-9,-2.437279757182524e-6,-5.17863358802372e-6,-3.3429939344650346e-7,1.950643446986282e-6,-1.0005660005107023e-6,3.905877319583545e-6,-7.065129753416952e-7,9.924146576299883e-7,9.555396182251417e-7,1.0208704452914897e-6,-6.6883882810801e-6,-5.833453632868742e-7,7.680912237982592e-7,1.1531041331720905e-6,3.6972429613417835e-6,-3.0824784754103884e-6,1.1495343992818567e-6,3.065200396742666e-6,-9.358074584928744e-8,2.1685506864121831e-7,9.337364253293717e-7,4.51690404394476e-7,3.4252207788472786e-7,-3.201079689695375e-7,6.276556055525323e-7,-2.013726293281979e-7,2.1273139537476404e-7,5.344143474268791e-7,-3.717642287502282e-7,-3.680270734096171e-7,2.0929392756447344e-7,1.1976221179521852e-6,-7.508123328169819e-7,-7.665412514005179e-5,-1.9708548195944946e-7,2.9954561533037054e-5,2.6305868416130134e-5,-2.2324926205203625e-9
3.6976201238365995e-4,5.018186404524837e-5,6.029634727103323e-5,7.265708146993372e-5,8.1067551231706e-5,9.115119641202829e-5,9.17148626911602e-5,1.0160416748037417e-4,1.0188404693556663e-4,1.0965618041033745e-4,1.222662937904732e-4,1.1110695021015591e-4,1.110126955973675e-4,1.3189774510002412e-4,5.240818107237019e-6,9.198653751229663e-8,-6.782347136901063e-10,-2.1473858783620763e-6,-4.023004981876203e-6,2.043427493564011e-6,1.6638273418179565e-6,2.4494054445165767e-6,6.825318399491709e-6,-9.286068370601686e-7,2.9389449538501965e-6,-4.2423487550688133e-7,-5.852629746280723e-7,-2.7977446913302653e-6,2.140524213326889e-7,-2.627568188680734e-6,-6.06106619889341e-7,5.6168109451533955e-6,-2.6030325091531795e-6,5.525391824826666e-6,5.226714794168171e-6,-2.1418564186569552e-7,2.3310279688640864e-7,1.5218466722017297e-6,6.612722830405584e-7,4.821250439994999e-7,-1.0192803384503708e-7,3.2737697926014755e-7,-2.247011995069356e-7,-1.7754058944390732e-7,3.8487018935564195e-7,-3.71612695764981e-7,-1.242287198738088e-7,2.851450576909001e-7,5.920959436437953e-7,-6.669941240339714e-7,-7.638523112794288e-5,-7.867709005755455e-7,2.81253202670076e-5,2.920447717405288e-5,-1.7325399790649097e-7
2.4910111875388015e-6,2.907963443467388e-6,3.2181385216722443e-6,2.964276068125942e-6,2.9400462743475835e-6,3.2138680898642006e-6,2.876736880535807e-6,3.03502775957834e-6,4.02136230774092e-6,5.469549830011777e-6,5.472475373646161e-6,5.254775644407338e-6,4.160820967060863e-6,5.240818107237021e-6,3.704336239191367e-6,1.8574077874035787e-7,-1.7363873895521082e-9,-1.0167940628831195e-6,-6.849131800252529e-7,-8.602707638073351e-7,-1.2620081631859665e-6,-2.6811514463258465e-7,2.9202300984200623e-7,2.776767834203784e-7,1.9591642774512324e-7,7.261994322570265e-7,1.1510207723489342e-7,1.1069889222189326e-6,-1.2295065191936612e-7,1.0318174717588163e-6,1.6643292347754093e-7,-1.7241194520579444e-7,-6.623073798271116e-7,-8.958914355240637e-7,2.42805604017671e-7,-2.655831700427529e-8,1.0616311998385803e-7,5.1125859810423236e-9,-7.403716636343162e-8,4.522749876661391e-8,1.1069996807975238e-7,4.81791702349941e-8,8.196437663207973e-8,4.74213702547609e-8,-1.631744809441807e-7,-6.976178598442111e-8,-4.6211585489407663e-8,-1.0220622732805852e-8,1.0289205725690271e-7,-8.826109778626801e-8,-1.4717301349981916e-6,4.490627638500484e-8,-2.8085964612958e-6,4.562323808971284e-6,-8.215725311767729e-8
1.8299052150343428e-6,3.700796145562929e-7,-1.8999750269126512e-8,-4.621667939931612e-8,2.4974607961140976e-7,3.317059417101821e-7,1.005772195229206e-7,2.7713685443553373e-7,1.5860009745680935e-7,2.145963436208523e-7,1.7610263480803094e-7,4.312157328096043e-7,5.207699237432977e-7,9.198653751231151e-8,1.8574077874035736e-7,1.835458542293759e-7,-1.73926361646048e-9,-2.8183543168648064e-7,-3.420625477113444e-7,-1.9488084703851772e-7,-9.159516063333234e-7,-6.403422744454807e-7,-4.7011556138017477e-7,2.0595806209299203e-7,-9.14421992725131e-8,1.4543525474157274e-7,-1.6339929255876944e-7,2.0799415499131694e-7,-3.632997201561996e-8,7.758926759490701e-7,1.0668652455089644e-7,-8.70104249012589e-8,-5.96626668997005e-7,-2.6670801245363535e-7,2.8405839043625474e-7,-1.1613328795911494e-8,-4.802012208967312e-9,-2.9765340824821677e-8,-1.843206394089578e-8,9.640502791450583e-9,1.0113152922770608e-9,2.0685746935574607e-8,2.041292743550597e-8,2.5874386787488672e-9,1.5399378515378543e-8,-1.777811603695309e-8,-4.0370423348124416e-8,-8.370869702245032e-9,2.577436316676769e-8,-2.0151995052422263e-8,-3.4840480121211316e-7,5.611912329284004e-8,-6.798175732530225e-8,5.393978366182919e-7,8.068368211659954e-10
-1.2889185935573976e-9,-3.6358945829286285e-9,8.144490421298731e-10,1.2627300010939797e-9,-7.984168530139938e-10,-2.1813129539665146e-9,-8.627864442903342e-11,-2.06404262245981e-9,-1.6737372858547572e-10,-8.039318048369052e-10,-9.39068799540929e-10,-4.816085734611502e-9,-5.695962965382275e-9,-6.782347136902127e-10,-1.7363873895521015e-9,-1.7392636164604698e-9,1.7647703600322792e-11,2.2933179840989866e-9,2.685066806177321e-9,1.4615869004185112e-9,7.47117822808611e-9,6.747273953490905e-9,4.376543471802334e-9,-1.5735908408287216e-9,1.4499220374555642e-9,-1.0634733594641354e-9,1.3874980443503556e-9,-1.4179400966250454e-9,4.759842556120827e-10,-7.493050925681886e-9,-1.628226826707117e-9,1.525880253059154e-9,4.656756183137308e-9,2.551735592818623e-9,-1.8464292745444803e-9,7.42040269034252e-11,-4.94806570829629e-12,2.75882312689735e-10,1.4684663686989284e-10,-5.397048940100216e-11,-2.57383624760028e-12,-1.9038914954898268e-10,-2.5359405038529127e-10,-4.969725463476807e-11,-2.2336802622793718e-10,1.0841262152580022e-10,2.902423598384438e-10,2.0779073736999046e-10,-3.678496001501152e-10,1.7409975078478515e-10,3.6720020134075778e-9,-6.330935989364566e-10,1.723409910814349e-9,-5.8364302480118995e-9,6.058002988367312e-12
-2.0984391577925102e-5,-3.0804359547444847e-6,-2.882131439142584e-6,-3.0525289302009794e-6,-4.060951018392051e-6,-3.7042271913200545e-6,-5.5990471294962184e-6,-4.724118263511651e-6,-4.8982791796468445e-6,-3.873259608837653e-6,-3.613534467473332e-6,-3.827890463119792e-6,-2.43727975718251e-6,-2.1473858783621225e-6,-1.0167940628831185e-6,-2.8183543168647927e-7,2.2933179840990073e-9,4.444722084745585e-6,2.1401587349616296e-6,2.3134522400796587e-6,4.40494954809284e-6,1.9136732856816633e-6,6.123433131783715e-7,-8.019481281129974e-7,-1.7941970003247826e-7,-1.0416988001660305e-6,2.226339244789416e-7,-1.7732047681830431e-6,1.1121182158907704e-6,-1.395390847131561e-6,2.9253097027992174e-7,-6.794722338328755e-7,1.5794102429349685e-6,1.4240745437401612e-6,-6.259675739425374e-7,4.7625661130656473e-8,1.5261480183344412e-7,-3.641900968630466e-8,1.007978928102177e-7,-1.3708147150609556e-7,1.511069931886873e-7,-2.1831632013508113e-8,7.57414375664488e-8,-1.5693513867505476e-7,2.2277551160980034e-7,7.850282891642408e-8,2.278352304509958e-7,-1.3009310283702266e-7,-2.4681167050484375e-7,5.482184736108095e-8,7.170599181398681e-7,2.0905299781529865e-7,-7.014627330030398e-7,-2.107399496303299e-6,1.111144212252246e-8
-1.5691276225517644e-5,-3.168363257361617e-6,-2.8562709427535196e-6,-3.0645722444685528e-6,-2.0848003139314064e-6,-2.436129522757997e-6,-5.255758510844012e-6,-5.261117415733498e-6,-4.643255492768942e-6,-2.5977528589304676e-6,-4.652690572046909e-6,-4.817057470935856e-6,-5.178633588023698e-6,-4.023004981876233e-6,-6.849131800252502e-7,-3.420625477113453e-7,2.6850668061773674e-9,2.1401587349616415e-6,1.0546964842106572e-5,5.160861665126224e-6,4.163242691197262e-6,4.5180104720467577e-7,-1.4549833656960247e-6,1.2578697447543102e-6,-2.3180546500558554e-7,8.67426225515052e-7,-4.694123210751737e-7,-1.2328290380412132e-6,-2.492685232911296e-6,-3.3983938465130443e-6,-2.056357468432772e-6,-5.779657229680271e-7,-6.589118987279813e-7,-6.949563087625804e-7,9.406993412897219e-7,-6.529505805781893e-8,1.073139490655091e-7,2.4880743589057893e-8,1.9051775039514032e-7,-1.6377839904547078e-7,1.262680873240441e-7,9.629150330415987e-9,-3.03683588211414e-8,-3.2551410786161176e-9,2.4110971975389813e-7,4.9240338397157237e-8,1.4177775897417387e-7,1.2962809402955343e-7,-3.471873093109538e-7,-8.694957820625653e-8,-6.249468488717273e-7,1.7386800419680625e-7,-2.769308267521422e-6,2.2796210246725414e-6,1.0863763878621006e-7
4.2252394487672496e-5,3.222965789173214e-7,1.4653553483748676e-6,2.6434482619918637e-6,4.209412751038809e-6,3.7836413421188187e-6,3.498210237194668e-7,1.8714136655594038e-6,3.8534879692755324e-7,8.756777099537557e-7,6.806798542214933e-7,-2.5579394269044334e-7,-3.342993934464975e-7,2.043427493564001e-6,-8.602707638073377e-7,-1.9488084703851976e-7,1.4615869004185407e-9,2.31345224007967e-6,5.160861665126232e-6,8.095465631883424e-6,4.341212232849772e-6,6.635817527819878e-7,-1.3944280926232144e-6,1.1263940163487142e-6,3.956238623457351e-7,1.4154769161226037e-8,-8.856557650886957e-7,-1.6352561077706955e-6,-8.042908056766032e-7,-2.106785217079858e-6,-1.496442402524128e-6,-5.498030368409279e-7,1.5073352726978022e-7,2.729533357561903e-7,1.158774334597662e-6,-6.943668822652355e-8,2.6156023171454764e-7,-1.528215596511812e-7,1.2355088702160805e-7,-2.1373625301101886e-7,1.510022376617947e-7,9.635518379391461e-9,-3.3273178041921267e-9,-5.105838031578289e-8,1.9708579496065076e-7,1.9984623448614055e-8,6.402687592777735e-8,1.5666484850115934e-8,-3.803809588808553e-7,-6.916722139143736e-8,-3.854992958493507e-6,1.6703065476815006e-7,2.9569426218087925e-7,3.0604334053663544e-6,-6.396694334461484e-10
