(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection
-1.5032794088019932e-5,2.983841667444343e-5,5.019997368502345e-5,5.7150822084918795e-5,5.9040530298778574e-5,6.70026342154507e-5,7.513895921638113e-5,8.156074912431592e-5,8.521526226062742e-5,9.320456538441477e-5,1.0313425358971355e-4,9.37174603961776e-5,9.293793020054914e-5,9.368292698477483e-5,1.343061507178777e-6,-1.893190500390788e-7,8.204456079607393e-10,3.315977243182869e-6,-6.942649815380716e-7,1.3221954723526377e-7,-8.195020856861723e-7,-6.091455368781101e-7,2.3122295757557015e-6,-4.901093206314304e-7,3.5547358758772494e-6,5.747610485436663e-7,-3.014453039560676e-6,-3.0476215795355983e-6,4.459561534214983e-6,-8.671966900804875e-7,2.5539171828501984e-6,1.46441623293706e-6,-8.015012324805787e-8,-7.278625179331525e-6,-2.61750213790635e-6,1.3152868789295676e-7,3.126783059579524e-7,1.3300641395668385e-6,2.0460957445801585e-7,-8.97296823670374e-7,5.546657681204662e-7,4.764182042222914e-7,-7.812991536272379e-7,5.309387956348688e-7,-2.3477001702282512e-7,-1.51656682330811e-7,-4.191980647909579e-8,4.386010722692131e-7,1.1045789302482967e-6,-1.1032916977897442e-6,-2.2652166604408735e-5,-2.488389580310528e-6,9.90380588091793e-6,1.0260390037518099e-7,4.740146258625129e-7
-1.6380214814706872e-4,3.0250434625352286e-5,5.363333327816719e-5,4.359718248576092e-5,5.4093947681555665e-5,6.219269235791169e-5,6.501989379697978e-5,7.175397296972955e-5,7.760452499968925e-5,8.596200550506925e-5,9.371746039617793e-5,1.3850523398649644e-4,1.110261864091813e-4,9.91717036621722e-5,2.604862876151873e-6,-2.711337987099222e-7,4.83626739929249e-10,1.4288243057536647e-6,-3.1707839436683375e-6,-2.0775682782156607e-6,-1.4755396988426168e-6,-2.403273031066766e-6,2.970039077789286e-6,-2.028266280794663e-6,2.5143311957909462e-6,-9.243556663592667e-7,-2.6135861072858215e-6,-1.1391707562333472e-6,3.400745019923269e-6,-5.1244621306227e-6,3.413784219221923e-6,-1.519955567987564e-7,8.020471675279444e-7,-3.6403898817887363e-6,-4.9216850245362325e-6,2.1211419925792523e-7,-1.6828389783081555e-7,1.5754651370026038e-6,-1.2217662771571367e-6,-1.034815673292654e-6,5.356381263473689e-7,4.747533743599688e-7,-3.0134160717479084e-7,5.377575717045818e-7,-2.5426501880239235e-7,-4.1057667452041314e-7,-4.913519908129791e-7,4.313751442623879e-7,2.194405063337318e-6,-1.1559686013058007e-6,2.445157086092346e-6,2.7147106431429565e-6,9.185055733262299e-6,7.490060728549238e-6,-2.4356624753460612e-8
-9.918382893434687e-7,2.712602427513897e-5,5.099707062704429e-5,5.1078949073524165e-5,5.578282174442054e-5,6.528263634701366e-5,7.070091058620633e-5,7.591953761659342e-5,8.205698431152236e-5,8.685373169966802e-5,9.293793020054906e-5,1.11026186409181e-4,1.2580502409920244e-4,1.1035317313862047e-4,2.696763777762518e-6,-4.181225226686167e-7,2.431566545750459e-9,3.7401941333662443e-6,-9.341651994620377e-7,4.1084705710364493e-7,-6.959140469779839e-7,-5.249570884352794e-7,3.0635717063433374e-6,-1.0646138891469592e-6,2.0711477832602214e-6,-9.201618464932565e-7,-4.112327711880596e-6,-9.930456229124632e-7,4.3820694770383385e-6,-1.2781541825467512e-6,3.823479863166171e-6,5.962697217369129e-7,-1.0073967029590691e-6,-5.508306586158728e-6,-4.28028806301694e-6,1.9635364899869486e-7,6.172978362857495e-7,1.2541628270998363e-6,-6.197396680274065e-7,-7.673960922375723e-7,4.346731727177861e-7,1.0800509451190517e-7,-1.2222811431706854e-6,7.599774737480634e-7,-1.3771728960492439e-7,1.8384544747090182e-8,-7.8777909658183345e-08,7.413893776215925e-7,7.715176082946071e-7,-9.742468365448232e-7,-1.5560792664600512e-5,2.9555838006441985e-7,8.250176378920567e-6,2.718598765978565e-6,1.655495218624803e-7
1.1187017052547174e-4,2.8022964430559818e-5,5.043075337615575e-5,4.8785732982253304e-5,5.426424566572486e-5,6.231599587016411e-5,7.324638077847292e-5,7.451986621251985e-5,7.922075578225201e-5,8.626328612072675e-5,9.368292698477457e-5,9.917170366217169e-5,1.1035317313862021e-4,1.2183843580033348e-4,9.961665662701583e-7,-3.2583230009791254e-7,1.6677196063378911e-9,3.893548155390921e-6,-3.538728724209788e-7,1.9339298516689263e-6,-3.411355716835986e-7,-6.801585202322971e-7,3.444773413433262e-6,-8.235884517949444e-7,2.5491148863378127e-6,9.149939293838777e-7,-3.2878099196967106e-6,-2.341511324495294e-6,3.3160743505447043e-6,4.212870252618182e-7,2.435210443613041e-6,9.814088571780447e-7,-4.7614468778977567e-7,-4.264676564931604e-6,-2.7503722148997406e-6,1.5422826223452415e-7,7.319060164178591e-7,1.2842143764285722e-6,1.1646411250814698e-7,-6.440129650083072e-7,2.000551543230157e-7,3.460472832519183e-7,-1.2505307043513947e-6,7.870723932045497e-7,-1.1614786530131106e-7,-4.242047109943218e-8,-4.3105171466284245e-8,1.909330093670803e-7,2.3245041970628718e-7,-8.94622901429414e-7,-2.8701253604212553e-5,-1.290349437755009e-6,7.464113192764262e-6,3.80455054632949e-6,4.2165084971597136e-7
1.2225749413540441e-5,-6.889811584701176e-7,-3.113319872751387e-7,-1.1043197910043542e-6,2.444933911985444e-7,1.6492086837339838e-7,4.3817334286403026e-7,7.522733550246592e-7,1.160990829140737e-6,1.766772295711043e-6,1.3430615071787804e-6,2.6048628761518784e-6,2.6967637777625134e-6,9.961665662701715e-7,5.21029756370426e-6,-1.9205967580772514e-8,5.394737909110737e-11,8.516094564929139e-8,1.1720001546642116e-7,-1.1018601682066393e-6,-1.0733826694598522e-6,-1.3291193937840629e-6,-3.54598492189659e-7,-1.4986824209468963e-7,6.612928121926611e-7,-3.2093994060429106e-6,-1.099278749161113e-6,1.166284690721381e-6,5.186683283779176e-7,4.93701625244048e-8,-1.253956817188828e-7,-3.217549242013519e-7,-2.577610861379127e-7,-3.4645245067589375e-6,5.4791700361638046e-8,-2.042739179783888e-8,-1.5581529589321365e-8,3.936068845663276e-8,-2.406968100428999e-7,-7.663808099874555e-8,-4.068058436119105e-9,1.1204954584028291e-7,-1.3087953882093576e-8,8.72254568384801e-9,1.1531729201292431e-7,-2.526555166202895e-8,-4.6900431658106455e-8,-1.028759785072693e-8,1.7217834078713074e-8,3.38683702542713e-8,-2.2362689099361207e-7,1.7080142989605693e-7,1.6468638390342143e-6,1.2751413970544829e-6,-6.554211538409679e-8
-3.984771653933024e-6,1.3493879859585792e-7,2.2253580295724474e-7,1.7321698942721745e-7,3.6593954592201545e-8,2.7221832989725365e-8,4.777740415428648e-8,-5.423168303627415e-8,-2.3428095078637346e-7,-9.048641007965515e-8,-1.89319050039079e-7,-2.711337987099218e-7,-4.18122522668627e-7,-3.258323000979144e-7,-1.9205967580772868e-8,4.491092246459122e-8,-4.689070155167171e-10,-6.644618559186326e-8,-7.970090512663943e-8,-7.332794327885905e-8,-6.147851466978324e-8,-2.8930020017960508e-8,-1.5507076103162848e-8,-6.183591149886587e-8,-8.153939241516924e-10,-7.452405072696964e-8,-5.001800703399983e-8,1.558446036668342e-8,-8.518442759428244e-10,9.867957690781069e-8,-3.024245429533953e-8,2.4924040139800645e-8,6.627583611263981e-8,4.90145120800775e-9,7.22257998182122e-9,4.922856066562704e-10,-1.0031646747778602e-8,-3.968784832622241e-9,1.009771626628357e-8,6.732208255540464e-9,4.564562602852832e-9,-1.1036399449341086e-9,1.1536139894166783e-9,-3.2846655218370725e-9,2.079995372843684e-9,-2.266337738697063e-9,3.887420526125444e-9,1.3108833243480133e-9,3.603525515435726e-9,-2.794201276169464e-9,3.6604292065923814e-7,-1.0001338554993945e-8,3.8557186629891244e-7,3.5984814093399327e-8,-1.7395705925771278e-8
2.4544960583380237e-8,-1.1892632480276791e-9,-3.124564931904492e-9,-2.535259445525602e-9,-1.315470131532483e-9,-6.349341735152187e-10,-6.373136762109404e-10,-1.82487251395375e-11,1.616892175717072e-9,-7.208853754620245e-10,8.204456079607188e-10,4.83626739929214e-10,2.4315665457505472e-9,1.6677196063378769e-9,5.394737909111019e-11,-4.689070155167076e-10,5.6797024149240915e-12,3.090401152110777e-10,8.991591099715603e-10,4.945237593385112e-10,7.558007534719601e-10,5.750153666015626e-10,-1.2215572469930524e-10,7.172060709771926e-10,1.6519208652246087e-10,7.939890835432147e-10,9.749939588756502e-10,-8.266220012980185e-11,-8.995890902394781e-11,-7.26733089957316e-10,4.3787370819049577e-10,-5.652482160973035e-10,-7.727531277161304e-10,8.692427522632494e-12,4.434397463973459e-10,-2.938596612712373e-11,1.0580398883800493e-10,2.033638897037178e-11,-1.0086802031770073e-10,-3.681618991582023e-11,-6.641185586932893e-11,1.9588873304141234e-11,-3.627027956667782e-11,4.708976859155492e-11,-2.337241576712433e-11,1.9095459166067426e-11,-2.8962754793393893e-11,4.695179791460565e-12,-2.816361562364505e-11,5.0314412043807194e-11,-2.8020670019186813e-9,1.1429822741329941e-10,-6.362689416956954e-9,-7.629086222044983e-10,1.8070608769298815e-10
4.552710303426759e-5,4.522333771178826e-7,2.612498859799239e-6,2.4517089010359495e-6,1.267339241107501e-6,1.5990041137811419e-6,1.678285583867498e-6,1.7434048811279394e-6,2.8070051159199345e-6,2.981002644560815e-6,3.315977243182882e-6,1.4288243057536615e-6,3.7401941333662897e-6,3.893548155390938e-6,8.516094564929274e-8,-6.6446185591861e-8,3.0904011521109e-10,2.602782841021169e-6,1.392331300463444e-6,1.807629678066463e-6,-1.1608663170538912e-7,-4.2232426340821656e-7,4.7153441967783317e-7,-1.1233602895161284e-7,8.742351997323356e-9,-8.045467280334216e-7,-9.763801467343262e-7,-3.174079209879474e-7,3.0483030270300796e-7,3.6072811635588033e-7,-2.3210895889972974e-7,6.202730184637897e-8,-1.9814132123993395e-8,-4.127723156662602e-7,-4.892573541834316e-7,2.40962387215086e-8,8.672340132320358e-8,3.58909972321034e-8,7.764698083032746e-8,1.8767756508292426e-8,-1.6709174284002107e-8,-2.4881234127397327e-8,-1.088212020467443e-7,-2.0241281731785771e-10,2.0778193464161374e-8,2.349359895134312e-8,6.06970940875479e-8,-5.233354212085727e-8,-1.6004016035383906e-7,-2.947090566952052e-9,-3.851405379084462e-6,-1.7486950467712312e-7,2.6542062831260533e-6,1.2471704968224557e-6,2.7569275784570103e-8
4.4076016865725975e-5,2.997851086471688e-7,4.467153027159814e-7,4.1811601455417007e-7,3.1784676928614947e-7,4.989380948218912e-8,6.155425938736427e-8,6.223123769422102e-7,7.293103011882559e-7,1.3682330550925924e-7,-6.942649815380681e-7,-3.170783943668336e-6,-9.34165199462e-7,-3.5387287242096724e-7,1.1720001546642162e-7,-7.970090512663621e-8,8.991591099715661e-10,1.3923313004634408e-6,3.618021446004744e-6,1.58003864994003e-6,1.4030372997629767e-7,1.6726739390719567e-7,-6.761020733625829e-7,-2.414372474797116e-8,1.0202413790573222e-8,6.448910365579906e-7,4.0972036131406386e-7,-7.520400865421823e-7,-1.8817559508030734e-7,-8.164578724002292e-7,2.817893210603045e-7,-2.405659347790371e-7,-1.0921319783353438e-7,-5.946070413765519e-7,2.056565307059843e-7,-1.6394055498127327e-8,5.329526625927521e-8,8.196936455370812e-9,4.0573575321064176e-8,-2.4803084548394012e-8,-9.891787453665816e-10,6.743713106925222e-9,-1.0491100061507084e-7,2.8336424262478873e-8,-3.0098106876367797e-9,5.15986187715686e-8,-1.1979824288293457e-7,1.889843930048846e-8,-2.1069297937984896e-7,6.841578710782411e-8,-2.808350099555105e-6,-2.1447402654164452e-7,2.489193889265194e-6,8.25480073369059e-7,-3.882129952977767e-8
6.0790026222384194e-5,-1.86935165452379e-6,8.778353011779042e-7,2.1327128192407437e-6,9.946484960195153e-7,5.367345593787736e-8,1.3928031572728394e-6,9.692701638215833e-7,5.293899426336727e-7,8.717695835324909e-7,1.322195472352691e-7,-2.0775682782156594e-6,4.108470571036414e-7,1.9339298516689263e-6,-1.10186016820664e-6,-7.33279432788574e-8,4.945237593385203e-10,1.807629678066461e-6,1.5800386499400313e-6,4.559763197212852e-6,2.591245826562655e-7,5.992234387006876e-7,-2.556420618176266e-7,-2.4232044732008856e-7,-5.408870450109986e-7,8.792308319351431e-7,1.4969521524934747e-7,-8.544110963051394e-7,3.17663150821161e-7,-5.169970077856601e-7,-5.225567425674384e-7,3.7543095722504543e-7,1.3462715585221683e-7,2.065882882456582e-6,-1.2617637060821106e-8,-4.61801889126461e-9,2.2874273421714652e-7,-5.2175377967035526e-8,-6.507184354716805e-8,-5.934165931286968e-8,-4.892166312618758e-8,-7.873688290961524e-8,-2.148355680398766e-7,5.644608520610488e-8,-5.353870796679357e-8,5.0346801739724315e-8,-1.0445782049369002e-7,1.34253498443549e-7,-2.2485490287521593e-7,1.6186175848020552e-7,-3.962351937628786e-6,-6.955213960509999e-7,3.240469037155078e-6,-1.3684261981045553e-6,3.622677847012451e-8
