(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,confidence_institutions,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection
0.7245646286516625,-0.0014046308707039126,-0.0022118652993289383,-0.007652656240265239,-0.00740292211855575,-0.010127625169365117,-0.006051190175155357,-0.007016640180950091,-0.004111227326667186,-0.0013688277096755175,-0.0034334591661912234,-0.005377396406750949,-0.0024998482054334995,-3.1614461001727067e-4,0.0020062475058018813,-2.189074179597341e-5,8.838201703334573e-7,-4.0336315927017177e-4,0.0011573882678845555,-7.309108316499458e-5,6.562484045342754e-4,-0.0020293688621400114,-6.1978305689353e-4,-5.598086975345647e-4,7.599894901033749e-5,-0.0010054307346348155,-5.301630595542676e-4,-0.0022086483680312336,6.222668596025296e-4,0.0026641450979753806,3.351581816908936e-4,-0.0013350605443536447,6.629508474369191e-4,-3.93100767207804e-4,-5.921555424397284e-4,-2.5664979581993504e-5,-8.809899493853832e-5,3.501780357552085e-4,-4.192559653658743e-4,-0.001324048730274562,1.96180185322866e-4,-4.4135329612632763e-4,1.9899460613423205e-4,2.3118714585740875e-4,1.6499482039601183e-4,-0.0014993818435576124,6.221231647879792e-4,1.9275336290520083e-4,-1.9801352178354075e-5,-0.002847020707871339,1.1834132556340327e-4,-0.03289501969363298,0.0010147661495748454,0.013951934208003242,-0.002170322082444702,4.580591429249596e-4
-0.0014046308707038474,0.0014647813340070812,0.0012554488978348303,0.0011999697648194907,0.0011976164628902438,0.0013934489360294326,0.0013360347233449992,0.0012641136704502989,0.001110849034343525,0.0011544970063650467,0.001300940629478678,0.001452308849344805,0.0013915690787255053,0.0013717947210148056,-2.504872183233692e-5,1.6255719906144818e-5,-1.556410360734602e-7,-1.3655509331771824e-6,-5.677949705099159e-6,4.34649547795833e-5,-7.127751324231283e-5,-1.5123356697879422e-5,-1.0100156720135045e-4,3.6359177282795075e-5,1.504587550900306e-5,2.8349054325796417e-5,-9.305651067042713e-6,-7.853102675212323e-5,-6.98416333268988e-6,-6.611932962523186e-5,7.014649763308754e-6,2.5495430668624077e-5,-3.570337134102436e-5,-2.6344058574961834e-5,1.0002997713031033e-5,6.246948528880692e-7,-4.683793382886961e-5,7.3152908530111e-6,6.428013515859264e-6,-1.1177319397175803e-6,-1.1423093119498507e-5,1.1501173721763719e-5,7.016156442566858e-6,-1.1275434569597617e-5,5.020132164857636e-6,-1.3317822738679173e-6,-5.794013533208863e-6,-2.385112369277821e-5,-7.253786293858759e-6,5.797152665195145e-5,-7.9802312334808e-6,-4.358374399118897e-4,7.73568293946821e-7,-5.093263581771058e-5,-4.9823320648340745e-5,9.404240428618587e-6
-0.0022118652993293013,0.0012554488978348333,0.0027864808695432157,0.002078837187440449,0.0019267518378396913,0.002195568749600273,0.0021273718253784694,0.0020943785004065812,0.002141391620153157,0.002213507631514708,0.00207912536251458,0.002167228941194011,0.002131872196540068,0.001989510249199002,-9.115905332959797e-6,1.3539477831813485e-5,-9.581339982969121e-8,4.02684556193706e-5,-5.677458051651338e-5,7.297763547364341e-5,-6.051897639672455e-5,5.5761279261270166e-5,-1.2188737120398032e-4,6.008885165800096e-5,4.4032195860772745e-5,-2.7512982546982906e-5,-1.1051357005076366e-5,-1.5837394843636748e-4,9.042168453831407e-5,-5.073464257920054e-5,8.212764080835482e-5,4.200752906130497e-5,-7.386332811309004e-5,-3.0297243791575155e-5,-1.2111363702970853e-4,1.9974254621726808e-6,1.0104255824962888e-6,-2.0702741210144496e-5,2.715127277182516e-5,-1.8999895298677977e-5,-9.367837635636566e-6,2.6433911293454695e-5,-2.4743188162537205e-6,-3.216017474225333e-5,1.2758081538927212e-5,-3.577823114488343e-5,1.587850256590732e-5,-2.3972797200078978e-5,3.170316948579703e-5,5.727716253836489e-5,-2.227793197878661e-5,-2.3606965322423422e-4,6.797552313073713e-6,5.319277266928084e-4,-6.511632650588169e-4,1.9226576958597887e-5
-0.007652656240265239,0.001199969764819495,0.00207883718744045,0.002804818022925311,0.0023431251432507,0.0025179528270637777,0.002224451231414664,0.0021568892740542436,0.002289254677738461,0.0022417297788330857,0.0021483329019824178,0.0023164925116576753,0.0021366515509457125,0.0022530894085023593,-3.4104523412553124e-5,1.4777152705669064e-5,-1.1092901380312608e-7,6.011130665257877e-5,-3.58493828850308e-5,7.950961205503259e-5,-5.6279405993482297e-5,8.130877699789983e-5,-1.7894921278985424e-5,3.184164335185097e-5,5.931662676175456e-5,-5.302958478746211e-5,1.9142172404201318e-5,-4.810866189329939e-5,9.662028811652523e-5,-6.331052988183921e-5,6.4789774505126e-5,4.1375754053004685e-5,8.653606355250766e-5,-5.176609037368687e-7,-9.645958176501079e-5,2.7082776745856366e-06,-3.637636101060133e-5,-2.5660554054825008e-5,5.060733486771732e-5,1.9420090299848986e-5,-1.6435355762528462e-6,7.077993643947904e-6,-8.925374557143898e-7,-2.2171906591238037e-5,5.592716350056552e-6,-1.1893314587048173e-5,5.256704366007245e-7,-2.6899772897536385e-5,8.259307507233215e-6,1.0203234349429715e-4,-4.038242920316761e-6,-6.823383960729443e-4,-8.631018058058974e-5,2.4733589430580986e-4,-7.751830415900821e-4,3.262092845513935e-5
-0.0074029221185552925,0.0011976164628902449,0.001926751837839689,0.002343125143250694,0.0031982009031244784,0.002750056456921014,0.002344405142897464,0.002250953773421331,0.0023037339822737125,0.0021585799801252404,0.0021073631189440674,0.002353635203542527,0.0020542025318016923,0.002250616035461826,-6.14517071499454e-5,-9.277379904065657e-6,8.304146865111395e-8,1.2586569184036962e-4,6.107923321974562e-5,1.1096456538675745e-4,4.578131109717326e-5,1.4072731130902486e-4,9.481498153824633e-5,-2.9265193255483185e-5,1.3373986216826334e-4,-3.100589758201497e-5,1.910629040170192e-5,-1.765687519607158e-5,1.2975265480872348e-4,-1.4053744751195917e-4,7.81852125636606e-5,6.570776394074423e-5,9.223121778675642e-5,-5.152491108715522e-6,-2.5785084908454495e-6,-4.973589045343303e-7,5.234649929323412e-5,-3.215842664569163e-5,3.6476817355079385e-5,3.25014368087626e-5,-9.19734328309446e-8,5.367335951287119e-6,1.5231134471771277e-5,-1.837920362410599e-5,1.699382694169562e-5,-5.349037677602997e-7,-6.590058333704508e-6,-3.3386544141851344e-5,1.2813364270668475e-5,1.0140947463935311e-4,-1.433872403828297e-5,-8.008187592944164e-4,-5.027974241450527e-5,5.513941121908301e-4,-7.107089654863144e-4,2.2300150500239543e-5
-0.010127625169364466,0.001393448936029434,0.00219556874960027,0.0025179528270637694,0.002750056456921014,0.0036617497746880214,0.0029615255836847455,0.0028078501456326077,0.0027060470859239676,0.0026875465977349057,0.0026958951727648964,0.0028083064004134238,0.0026211441808679844,0.0027120894025082186,-1.723847281199625e-4,-6.002031221966469e-6,6.938476705125195e-8,2.8726276789100302e-5,-5.1182855196850055e-5,8.459090922118719e-5,1.5917885256812158e-5,7.273096429970158e-5,-1.9330072115404126e-5,7.492407658649652e-5,5.7752377020489764e-5,1.3282100695501316e-5,-1.6143711865504936e-5,-5.640757202219376e-5,6.305340353028995e-5,-2.1398896117787842e-4,6.0015649823367656e-5,9.93660185925373e-5,8.89259094515004e-5,2.2625138253949353e-5,-2.5074713350385605e-5,-1.5316996334288477e-7,8.785443591335358e-7,-2.0405103827672322e-5,3.2782292209646324e-5,-3.146099471012147e-7,-2.0289825507770786e-6,1.8834250850815858e-5,9.42811077767926e-6,-2.9728107773365265e-5,1.3695683724621438e-5,3.858639050360182e-5,-3.2509917381716285e-6,-3.767198345931444e-5,2.6269386654288413e-5,1.077370934498087e-4,-2.5673392979758435e-5,-6.887835776004291e-4,-4.100858204233427e-5,5.907459847281052e-4,-0.001011260802247619,2.1865100538281864e-5
-0.006051190175154625,0.001336034723345005,0.0021273718253784703,0.002224451231414665,0.002344405142897469,0.0029615255836847503,0.003420143480455253,0.0027920078472404267,0.0026799469091606885,0.0027370621297085297,0.0026889770434196077,0.0030167031518917304,0.0027709571454466063,0.0028442503219853464,-7.332959951612169e-5,7.373617366236418e-6,-7.687864422177905e-8,3.7645106913030806e-5,-5.771294797331891e-5,2.9255536693716125e-5,-5.808424505621719e-5,9.640972705936045e-5,-8.78701899626043e-5,4.594443492719373e-5,8.195838822398932e-5,-5.12765472181405e-5,-7.721690115560312e-5,-1.3458314921298387e-4,8.696852051400604e-5,-1.7892070347429203e-4,4.253035022484635e-5,1.887125967713036e-5,-2.2100385390097492e-5,-6.3904386804005165e-6,-9.097819044657662e-5,6.00784919507435e-7,9.954983553585957e-7,-1.6817637710191262e-5,2.7940609566347123e-5,-2.14474723014193e-5,7.905791179504174e-6,6.379269399154972e-6,1.6734124854988588e-5,-4.277781254624088e-5,1.922150048239949e-5,3.7399013324835395e-5,1.771484260567932e-6,-5.021076813947496e-5,2.335196433045722e-5,8.01010868942217e-5,-1.9404365562379764e-5,-5.761881966881045e-4,-8.544439102150282e-6,8.247392465895489e-4,-0.0011902999938213398,1.624400365233389e-5
-0.007016640180949202,0.0012641136704502967,0.0020943785004065734,0.0021568892740542363,0.0022509537734213287,0.002807850145632603,0.0027920078472404215,0.003032316862091148,0.002906977248063294,0.00295519118040473,0.0028374050834501846,0.002716355438052178,0.002705344530968993,0.002720892008106227,-7.6474081996219e-5,4.3778450818655256e-6,-4.553934332957062e-8,4.4447824914609836e-5,-2.7160238978005222e-5,5.9641969865847695e-5,-2.9085627308323983e-5,1.0508095181397856e-4,-7.217038291420613e-5,2.3321994964348144e-5,6.663591397441559e-5,-4.146072956606224e-5,-3.667039340097175e-5,-1.7207020702079588e-4,9.802831960846825e-5,-1.1111162415307115e-4,4.003014690155919e-5,4.435287176458986e-5,-2.6416877827858786e-5,1.68101017702591e-5,-1.7986117412524395e-4,3.6716606294109073e-6,3.801513243126012e-5,-2.832268285332655e-6,3.018109399415619e-5,-2.860129146442521e-5,-4.949909279187331e-6,2.2537517918658404e-5,5.019490976211055e-6,-3.9394732905164735e-5,7.347204527941351e-7,3.4817448892375584e-5,-1.0225730695961801e-6,-3.552816003301217e-5,3.7547185712641966e-5,7.465775021626564e-5,-2.162277609634991e-5,-3.862978568031709e-4,-4.5785026916722726e-5,5.455015426026855e-4,-0.001149447780062527,2.345671282382687e-5
-0.004111227326665741,0.0011108490343435197,0.002141391620153146,0.0022892546777384497,0.0023037339822737056,0.002706047085923963,0.002679946909160679,0.0029069772480632933,0.003640532242985028,0.0034543322136877637,0.003245645904822326,0.003118562209942423,0.0030994554913869265,0.0029892836166654337,1.14960496041223e-5,1.3267420079674397e-5,-8.301647240467352e-8,-7.696571979653649e-6,-8.34304721093781e-5,-2.3113658087557105e-5,-3.686419349514643e-5,3.055256313775611e-5,-1.406873898374698e-4,2.8579489346193438e-5,6.0615000836922675e-5,-4.3464211719880644e-5,-3.151456107314847e-5,-1.722361049958411e-4,6.32313802562712e-5,-2.04805505641123e-5,7.204538117107766e-5,1.418262564475065e-5,-2.296137527312241e-6,-2.6129623602715798e-5,-2.65685781110692e-4,6.573988232696621e-6,-1.420879765043455e-5,-1.2378654267135738e-5,5.1643645925195526e-5,-4.987992458261149e-5,7.604678499149107e-6,1.1236218256475065e-5,-1.8826905471539155e-6,-3.943723953885757e-5,-2.441553346063453e-7,-2.4037577056042897e-5,-2.7405560073573605e-6,-2.570321227676325e-5,4.847974554510864e-5,6.576359303569915e-5,-1.7610723300737154e-5,-8.499161320230653e-5,-8.13495885843822e-5,4.7250243826125473e-4,-0.0012769497339870553,2.3116650564936642e-5
-0.0013688277096747963,0.0011544970063650471,0.0022135076315147107,0.0022417297788330814,0.0021585799801252404,0.0026875465977349053,0.0027370621297085253,0.0029551911804047313,0.0034543322136877624,0.003825133954048098,0.0035122851228323922,0.003149095278625797,0.003175494290546497,0.0030678610779404864,-1.6569088932535496e-5,1.5846090580983093e-5,-1.173752457435892e-7,-2.1495127601041434e-5,-1.0487887265233853e-4,-2.675370060155157e-5,-2.4294852793801357e-5,7.890955135599328e-5,-9.697579244577091e-5,2.7037181792791658e-5,8.693371433371538e-5,-6.60655181126074e-5,-3.049063958412337e-5,-1.2881631661302285e-4,1.2694145729381877e-4,-6.005090363464783e-5,4.964567475148394e-5,1.7904430830781725e-5,7.663462978825082e-6,2.4733388126201865e-5,-3.024192958122464e-4,6.719186682508142e-6,6.729717159488696e-6,-1.6402963873410018e-5,6.1011173808026154e-5,-8.275148926644815e-5,3.931603221899738e-6,1.1956095741975654e-5,1.0694185683040167e-6,-3.960289468664802e-5,-2.4151646983506295e-6,-2.1915007218317123e-5,7.1009886692346024e-6,-2.5289078783299598e-5,6.065678045793597e-5,5.226364882707813e-5,-2.3170334395642124e-5,-1.1497500062679784e-4,-9.844083286114039e-5,5.345930927616914e-4,-0.0011581011838748816,1.8647294960649797e-5
