estimate,se,df,t,p
-8.691400360847215,4.292174208354056,266.485331469241,-2.02494119272483,0.04387040547870304
0.023940815612488564,0.05209128289497099,307.3525537582282,0.4595935112744145,0.6461329278614607
0.13523580889628814,0.06138831271672116,641.1886793471688,2.2029569296087224,0.027952747909002165
0.06522204982301952,0.061262344466618907,534.3255240665436,1.064635223984257,0.2875218958984581
0.008109017501611445,0.07260924819586705,1256.3437882655026,0.11168022949000887,0.9110947951838062
0.0024691795046913267,0.07766196838441239,1721.010043923114,0.031793934097438074,0.9746400707037353
-0.03041231867835876,0.07099298992995576,1187.0022861280295,-0.4283848124774664,0.6684487001713251
-0.05932078255958602,0.07007209702940778,1092.1129676593227,-0.8465678219204762,0.3974215161237472
-0.028584040741707954,0.07521762648028212,1402.4226333269285,-0.3800178505925217,0.7039897066493941
-0.04060634935418613,0.07924760308084218,1622.815362111621,-0.5123984546606757,0.6084419013479411
0.02582839928754429,0.08762792038893373,2168.408277037926,0.2947507960123413,0.768212471568774
0.19066447054121183,0.08171385157422335,1276.447020035195,2.33331885436859,0.01978606362634289
0.11966656531625355,0.08386873013922978,1639.2392639327172,1.4268317299856106,0.1538188394267045
0.08973008480639558,0.09088054504619701,2039.525701423906,0.9873409623675053,0.3235926311736186
-0.1932590515993713,0.019704944837382565,279553506.6537856,-9.80764235547295,1.0437960466890314e-22
-0.03698366253039365,0.0033782404476112044,340980657.1297756,-10.947611072665138,6.822391851751793e-28
3.394230976435507e-4,3.470406793251799e-5,342425394.6989595,9.780498882827178,1.365368030682697e-22
0.19035374614413114,0.02560862672362884,207970244.3086248,7.433188362595544,1.0601117214141964e-13
-0.14549408818820303,0.027539062862331716,37930377.22202978,-5.283189515762779,1.2695463681784019e-7
-0.16488284611623513,0.024771879724663486,19375259.771202065,-6.656049034182649,2.8129388731453966e-11
0.6552150314830235,0.02352026877310694,184524542.61922732,27.857463611648686,8.754367730832936e-171
0.1904850841914996,0.024867424626223652,202860398.68290687,7.660024592599982,1.8589829826333454e-14
0.42574980000396795,0.032161360054114956,836303121.7016059,13.237928970901667,5.299045185076419e-40
0.11423057760477816,0.016904023337414902,38772218.45243391,6.757597012537443,1.4030106960648864e-11
0.6665550215631562,0.020331587950838045,86498018.19925521,32.78420864985519,9.920387584663705e-236
0.28265338060066314,0.025886325466990847,256417282.71595457,10.919022901148749,9.349751829613905e-28
0.363679142088692,0.018319854967130598,9997771.99926774,19.85163871336337,1.0708222815621198e-87
0.12910382039478452,0.09865076066688352,97644884.69194534,1.3086956402772463,0.1906374721943336
0.006588025321230166,0.0034754073427219223,132061583.16292368,1.8956124193690793,0.058011315999371885
0.011559637282648168,0.0037846253252184557,3413.02004613556,3.0543676822172414,0.0022727663236169356
-0.00452989060047473,0.0035185111058869257,3260.4341845143695,-1.2874453040365952,0.19803050181025358
0.005982844193171507,0.004628079864037666,3061.719869494507,1.2927270852996704,0.19620300975936875
-0.011766067424943082,0.005982084382269791,11135.455999974442,-1.9668842284833612,0.04922135111025085
0.010709263018817916,0.004762182769971854,4477.641171715893,2.2488139443839974,0.02457275583754591
4.687665065968476e-4,0.0027912607126330427,2406.6104915075452,0.16794078191092812,0.866643977558174
0.01992476024465669,0.0064994339721853025,1705.1391594085937,3.065614687359828,0.002206325804432561
1.0717792689431627,0.45595080026320056,300.22760175411577,2.350646754703514,0.019387614092023428
0.023139697351531163,0.042252481093270074,3496.5173980413324,0.5476529839857577,0.5839651568501223
0.1685734534008235,0.10043083197279298,3540.720787815893,1.6785030063924051,0.09333718759503194
0.11306272540622819,0.09579379888476776,1708.749354364541,1.1802718622969903,0.23805638012788732
-0.00961333252005099,0.0036762361820781384,119.8868093391627,-2.6149931734300793,0.010068529610749147
1.9610259868598496,1.0704899345630121,178.44773646884173,1.8318957736490684,0.06863404729662996
-0.019309753105928217,0.029684276650536398,90652928.93585284,-0.6505044179872002,0.5153664505477138
4.2668417545855446e-4,0.0011457100304428517,150907074.99175113,0.3724189926954101,0.7095809157026683
-0.2217223778626625,0.11768026853353125,232.056403230005,-1.8841083609482585,0.06080049422892135
-0.0012499433949521713,0.013749213225143988,4853.680347284799,-0.09091017605766176,0.9275677157246015
